,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
53,EOSUSDT,0.7892224910225512,3.3716368527187184,10.081719407039209,0.13929416716004372,1138306.2899436324,0.0,1804972.9566103038,0.2,all_sample,0.0
54,ETCUSDT,1.21432856434721,4.730107406422746,13.682051073692156,0.1417501053637169,1751442.53816653,0.0,2418109.2048332053,0.2,all_sample,0.0
55,ETHUSDT,1.0955844132008676,4.975718049200973,19.483342177435514,0.14115804335884377,1580176.240409655,0.0,2246842.9070763197,0.2,all_sample,0.0
56,LINKUSDT,1.2742818617144815,4.671438626799725,19.03695640062465,0.1405021052463216,1837913.991112103,0.0,2504580.6577787558,0.2,all_sample,0.0
57,LTCUSDT,0.9127663456133696,3.93760276377097,13.521602696909088,0.1391144036278628,1316495.2649973114,0.0,1983161.931663971,0.2,all_sample,0.0
58,NEOUSDT,0.46466215590234167,3.369656325895844,7.768204843941972,0.14120227760821916,670188.5219681282,0.0,1336855.188634793,0.2,all_sample,0.0
59,QTUMUSDT,0.5365349221219956,3.8962951214556503,9.632435442248042,0.14010836537990226,773851.5863056387,0.0,1440518.252972303,0.2,all_sample,0.0
60,TRXUSDT,0.8156016571848395,4.188562046788349,14.452754611544599,0.13968379924588023,1176353.318642853,0.0,1843019.9853095189,0.2,all_sample,0.0
61,XLMUSDT,0.7621558403589164,3.328465489062931,11.875050915499962,0.1405547358517438,1099267.6930351611,0.0,1765934.3597018402,0.2,all_sample,0.0
62,XRPUSDT,1.3310444990533106,4.260535697795389,10.480373765206437,0.14020638913822864,1919783.5118765947,0.0,2586450.1785432524,0.2,all_sample,0.0
63,ZECUSDT,0.45997193742272013,3.5938448762125224,10.1032506942353,0.13976934591225357,663423.756319286,0.0,1330090.4229859505,0.2,all_sample,0.0
64,ALL,0.8784689375418759,6.199460195222816,34.911572828428824,0.157001401418861,19005414.7309289,0.0,29005414.730928805,0.25,all_sample,0.0
65,BATUSDT,0.3241485788057314,2.8276193584536085,4.623976217148585,0.1558317249069532,467523.88626532495,0.0,1134190.5529319802,0.25,all_sample,0.0
66,BNBUSDT,1.3810697463046278,5.9100881659493325,21.234709010421337,0.1564305577733266,1991935.6036503608,0.0,2658602.270316994,0.25,all_sample,0.0
67,BTCUSDT,0.8164853397862617,4.4526527668054605,17.55071086996318,0.1569085245420823,1177627.866029638,0.0,1844294.5326962883,0.25,all_sample,0.0
68,DASHUSDT,0.3168441210349819,3.2637964112610613,9.48793420981143,0.15678174821259347,456988.5678732842,0.0,1123655.2345399526,0.25,all_sample,0.0
69,EOSUSDT,0.8440594054110736,3.454705790605814,11.677382529881742,0.15577419927387084,1217398.3144102413,0.0,1884064.981076915,0.25,all_sample,0.0
70,ETCUSDT,1.2834188288361885,4.826778264089346,15.34884160022523,0.1589935451397632,1851092.3625649416,0.0,2517759.0292316168,0.25,all_sample,0.0
71,ETHUSDT,1.175558602346922,5.083203202501081,21.935109388011494,0.15824631325061136,1695524.0967792147,0.0,2362190.7634458803,0.25,all_sample,0.0
72,LINKUSDT,1.4307855193530714,5.045960168681567,22.48560050557776,0.15734476886757212,2063641.3365890016,0.0,2730308.0032556625,0.25,all_sample,0.0
73,LTCUSDT,0.9985753533789469,4.109035884347579,16.667711172697373,0.15583723540792319,1440258.7593027456,0.0,2106925.425969391,0.25,all_sample,0.0
74,NEOUSDT,0.5091324558386022,3.490393199826941,8.264592555105644,0.158209736499295,734328.6379797001,0.0,1400995.3046463614,0.25,all_sample,0.0
75,QTUMUSDT,0.5739803218896533,3.9947597764418763,10.42704411057859,0.15698090673339607,827859.593641763,0.0,1494526.2603084254,0.25,all_sample,0.0
76,TRXUSDT,0.8446376669373472,4.15743970500592,13.009698859001762,0.15613018709833215,1218232.3488429731,0.0,1884899.015509635,0.25,all_sample,0.0
77,XLMUSDT,0.7987331232614232,3.3157141331184214,12.491903953734498,0.1577204290712795,1152023.6036568133,0.0,1818690.270323477,0.25,all_sample,0.0
78,XRPUSDT,1.3871673426682607,4.275528241852702,10.062184077819468,0.15663869483837062,2000730.249486221,0.0,2667396.916152883,0.25,all_sample,0.0
79,ZECUSDT,0.49243765727504596,3.6840578038582885,11.646062487884436,0.15719244966754498,710249.5038566781,0.0,1376916.1705233387,0.25,all_sample,0.0
80,ALL,0.9028576348178184,6.14355950595573,35.34124112334232,0.16873006650386094,19533056.95783946,0.0,29533056.957839377,0.3,all_sample,0.0
81,BATUSDT,0.3396162962211329,2.8885155632788266,4.913704602669961,0.1670711046311213,489833.1846258029,0.0,1156499.8512924588,0.3,all_sample,0.0
82,BNBUSDT,1.418713677347529,5.927944939757949,22.01203958493872,0.16800025269754532,2046229.9553341337,0.0,2712896.6220007893,0.3,all_sample,0.0
83,BTCUSDT,0.8361270058301589,4.428294081337489,19.022880994822128,0.16869086216687187,1205957.3070390655,0.0,1872623.9737057206,0.3,all_sample,0.0
84,DASHUSDT,0.32285746318145747,3.2251174951396333,10.11518870494384,0.16848292782127153,465661.6927104096,0.0,1132328.3593770913,0.3,all_sample,0.0
85,EOSUSDT,0.8883634013342019,3.5211055564962024,12.569693482870413,0.16692147210123148,1281298.567890848,0.0,1947965.2345575185,0.3,all_sample,0.0
86,ETCUSDT,1.3148187348569442,4.815670786848138,15.696770092048446,0.17093392548419314,1896380.8723750883,0.0,2563047.539041766,0.3,all_sample,0.0
87,ETHUSDT,1.2275027795159343,5.109371359364528,23.786886874357158,0.17026853022259797,1770443.8871678861,0.0,2437110.5538345496,0.3,all_sample,0.0
88,LINKUSDT,1.5106193706775057,5.1997031217761345,24.706723078159968,0.16920797893172185,2178786.7818173836,0.0,2845453.4484840254,0.3,all_sample,0.0
89,LTCUSDT,1.0333371349348124,4.080192020469806,17.892740920706704,0.1677378944929842,1490396.1477385624,0.0,2157062.8144052178,0.3,all_sample,0.0
90,NEOUSDT,0.5170077916600487,3.4269272789103233,8.132844124309134,0.17002982729830124,745687.3415175956,0.0,1412354.0081842649,0.3,all_sample,0.0
91,QTUMUSDT,0.5938346322989704,4.0222481356620445,11.663445741203057,0.1690232940290845,856495.7345000117,0.0,1523162.4011666733,0.3,all_sample,0.0
92,TRXUSDT,0.8491665120854044,4.0657559392342915,11.063041982211676,0.1672892196070689,1224764.3635496749,0.0,1891431.0302163304,0.3,all_sample,0.0
93,XLMUSDT,0.8031031668654554,3.1481935939166363,12.15584750370267,0.16976206037725802,1158326.576745373,0.0,1824993.2434120325,0.3,all_sample,0.0
94,XRPUSDT,1.3932281448648536,4.209228686092907,9.760948599378402,0.16809799632654288,2009471.8265965737,0.0,2676138.4932632195,0.3,all_sample,0.0
95,ZECUSDT,0.49456841059286905,3.582121818869698,11.10530031648942,0.16943365137011934,713322.7182310513,0.0,1379989.3848977208,0.3,all_sample,0.0
