Trade_DT,2021_adv_observe_one_year,2021_adv,adv
2018-02-13,0.0016182772100000742,0.004150232480000016,0.00017143282999998455
2018-02-14,0.0015702282399999712,0.0028172878999999096,0.0005827195400001095
2018-02-22,0.005053585910000047,0.007448904579999915,0.003622800060000042
2018-02-23,0.0009848457499999075,0.0021064577200000656,0.001686873409999734
2018-02-26,0.00504316089000012,0.007952692069999934,0.0031620968200001265
2018-02-27,0.002951948640000035,0.004316076680000114,-0.00043006711999993286
2018-02-28,0.00036935213999989003,0.0023896898999997696,-0.00012831102000010475
2018-03-01,-0.0015345013299998822,-0.002185497419999738,-0.0003906515599998439
2018-03-02,-0.001375928219999878,-0.0009315281400001929,-0.00013168255999995715
2018-03-05,-7.985051999992443e-05,0.00025918913999989357,4.995861000001156e-05
2018-03-06,0.004381841419999644,0.005603628310000053,0.0024417885999998834
2018-03-07,-0.0035347689999998266,-0.006168074959999936,-0.002379880459999928
2018-03-08,0.00036584770999992244,0.0002825130400001541,0.0006520795600002405
2018-03-09,0.0015639704400001175,0.0016047050399998763,0.0007709616000000086
2018-03-12,0.001615060370000032,0.002483190029999971,0.0010809797399997656
2018-03-13,0.00236130084000008,0.0011945102399999463,0.00022793898000039725
2018-03-14,0.0020598594599998687,0.0017796067199999932,0.00040146125999984683
2018-03-15,0.0005498330099997784,-0.0014853290600000957,-0.0005370818800001231
2018-03-16,0.0017085551700002366,0.0012423812799999823,0.0010171150400000162
2018-03-19,0.0009429926099999708,0.0019089975000001758,0.0004128689699998134
2018-03-20,-4.138872000014615e-05,0.00032324100000002964,4.472268000021984e-05
2018-03-21,0.0010183727500001627,0.0006912484499999039,0.000522013799999943
2018-03-22,0.0024537056600000273,0.002844167330000147,0.0011163553799999892
2018-03-23,0.02347200589999998,0.031215845960000044,0.013635048240000058
2018-03-26,0.0004586261599996977,0.00027941105999995663,-0.000589855900000158
2018-03-27,-2.4807789999803376e-05,-0.00019076358000025273,-0.001600357420000087
2018-03-28,0.006338808320000222,0.004702791560000197,0.0038449073700002057
2018-03-29,0.0026470270399998608,0.0012791229999999931,0.0017829486400000594
2018-03-30,0.0004093777400000498,-0.0007268855900002258,0.000478611209999924
2018-04-02,-0.0003355200800001512,0.00022900084000032628,-0.00024963545999989734
2018-04-03,-0.0003128664600000608,-0.0005535362400002075,-9.966498000002488e-05
2018-04-04,-0.00015034169999994518,6.601620000012964e-05,-0.00028867266000021097
2018-04-09,8.10528199999272e-05,0.00012920394000004443,0.0002515288400002369
2018-04-10,0.001775633360000084,-0.0009179468200002372,0.0002438994299998054
2018-04-11,0.0002876031700000947,0.00012496402000006235,7.647352000006435e-05
2018-04-12,-0.0008608120599999936,-0.0010843438599998922,-0.00019452838000000305
2018-04-13,-0.0013156995600001054,-0.0029895771899997037,-0.0015700038300001662
2018-04-16,0.0042014056900001595,0.003988927239999551,0.0013048108500002265
2018-04-17,0.005226909079999897,0.0058489185400001364,0.0021965911599999277
2018-04-18,-0.0019705268300000967,-0.0012425535099997997,-0.001026649009999936
2018-04-19,0.0013341874700001366,0.000549290899999777,-0.00012282128000018488
2018-04-20,-0.0012251897299999648,-0.003912697909999929,0.00030959091000015704
2018-04-23,0.0007552967799999699,0.0009254993600000816,8.520377999987616e-05
2018-04-24,0.0008753319600001142,0.006074699960000096,0.003701688949999893
2018-04-25,0.0012613241599999103,0.0020931752199999654,0.00048807478000001403
2018-04-26,0.007550645650000076,0.007433404499999963,0.002140715360000156
2018-04-27,0.0001573362999998107,-0.0011625542400000022,9.192999999019236e-07
2018-05-02,8.989803999992496e-05,-0.00020229869999988104,5.820699999992129e-06
2018-05-03,0.00029796506000034917,0.0020829226399998735,-0.0002425809799999623
2018-05-04,-0.0013356754700000195,-0.0016480510699998785,-0.0008463543700001352
2018-05-07,0.006180812359999788,0.0037390089400000104,0.0028763010000001366
2018-05-08,0.002341455290000072,0.003499897350000003,0.0038107299999998734
2018-05-09,-0.0008346938399999004,0.0001857933199997941,-0.0005992023799998858
2018-05-10,0.001981424089999795,0.0030160407000001666,0.0016309585799998416
2018-05-11,0.0007398940000000742,0.0003395681000000206,7.009536000013306e-05
2018-05-14,-0.0001447043600000253,-0.0006874605199997941,0.00015908591999980182
2018-05-15,-0.0015721244099997644,-0.002262586370000319,-0.0012863396099997981
2018-05-16,0.0008707731299999466,0.0020604420700001125,-0.000109465189999991
2018-05-17,-0.0009217558200000919,-0.0019255500199997222,-0.000658345820000017
2018-05-18,0.0012494185700000493,0.0010300486599996717,0.0008217819900000478
2018-05-21,0.00029911933999993146,0.0009870315200000146,0.0006164913399999694
2018-05-22,-0.0006972999599998975,-0.0004909437800000305,0.0001125444099998596
2018-05-23,0.0034944473400000398,0.004756229600000328,0.0018271105100000629
2018-05-24,0.0011396663399998452,0.002173830599999871,0.0011058883999999214
2018-05-25,-0.00010445905999989513,0.0014129523999997229,0.001387746060000028
2018-05-28,-0.000731432679999866,-0.00028019703999992984,-0.0011198163799999161
2018-05-29,3.359873999997376e-05,0.0017390851399998741,0.0009990766099998716
2018-05-30,0.0004946506400000938,-0.0004503704399998476,-0.00043910671999980444
2018-05-31,0.005114500699999747,0.006584090800000109,0.0034633055999999662
2018-06-01,0.002155376299999956,0.0032969557199999944,0.0019292831199999583
2018-06-04,0.0009669918300001523,0.0031008187599999015,0.0010030242800000977
2018-06-05,0.0015052825999999353,0.0037323216100002554,0.0028103981499998376
2018-06-06,-0.00042779529999981136,-0.00046120688000028665,-0.0003335624200000442
2018-06-07,-0.00026923916000010095,0.00036206086000012405,-0.0004134685799999094
2018-06-08,-0.002497732069999925,-0.003763612149999984,-0.0019444113200000057
2018-06-11,-0.0002682375800000525,-0.0009685940799999404,-0.00025453388000018506
2018-06-12,0.0024474508200000855,0.0020432089999999903,-0.0007191599600000487
2018-06-13,0.0037468209300000055,0.003424188670000161,0.00033237093000026974
2018-06-14,-5.683980000004141e-06,-7.74517600004021e-05,-0.00014231032000022736
2018-06-15,0.0002614795400002201,-5.562659999958086e-06,-0.001254542839999928
2018-06-19,0.004121717289999882,0.001717554259999865,0.005416879190000001
2018-06-20,-0.0016969873099998978,-0.0007843642699998377,-0.0009005805499999742
2018-06-21,0.006285647079999901,0.009147994899999956,0.005904659770000098
2018-06-22,-4.0268880000082774e-05,-0.0012770977199996203,3.8603789999980265e-05
2018-06-25,0.0068508966800000515,0.004916999500000019,0.001323504919999996
2018-06-26,0.0010946756400000979,0.0011265704799998666,0.0004249106600000552
2018-06-27,-4.7286150000047655e-05,-0.0022609761500000936,-6.703735000002098e-05
2018-06-28,-1.5516880000232547e-05,-0.0002206512899998181,0.0001370676599998788
2018-06-29,0.009731724740000391,0.008611497819999592,0.007032784199999975
2018-07-02,0.01067823476999985,0.007250133830000172,0.0026928794699998537
2018-07-03,0.000583953629999856,0.0001580355499999353,0.0011006134500002318
2018-07-04,0.0008913341600000901,0.0006439857700002438,2.4349890000108232e-05
2018-07-05,-0.004278964670000107,-0.0036810576999999345,-0.0028060616900000834
2018-07-06,0.001616674850000166,0.003335192170000001,0.002883530779999921
2018-07-09,0.004399382569999943,0.0021794885499997196,0.0019560055100000806
2018-07-10,-0.00017848704999989806,-0.0006989991699999365,-0.00019180932999995903
2018-07-11,-0.005289321700000071,-0.0063782054399998955,-0.003334097139999992
2018-07-12,0.0034236804500000773,0.010239887859999852,0.010575650499999867
2018-07-13,0.0001327121400001019,8.694576000012333e-05,-9.395085999996944e-05
2018-07-16,0.00160215553999965,0.002410614850000048,-0.00011634067999999331
2018-07-17,0.00028542072000004026,0.0002822174399998989,-0.0008064323199998835
2018-07-18,-0.0016397606599998227,-0.0010081968599999769,-0.00045945320000018164
2018-07-19,0.00042009277999999206,0.0009400695500001444,0.000359906520000175
2018-07-20,0.004703612319999939,0.003636064519999982,0.0023251641999999517
2018-07-23,0.0036458149200000456,0.005092747980000034,0.0026705526999999396
2018-07-24,-0.0004293360300000604,0.0005868993699997826,0.0009016664199998914
2018-07-25,-3.990385000007812e-05,-2.3639819999976552e-05,-0.0002401391899999883
2018-07-26,0.0008742156600001216,0.002157467790000034,-0.0007627524899997962
2018-07-27,0.00019799499999995085,0.00017398499999998762,-0.00016895336000022354
2018-07-30,0.002910421680000219,0.0029177982599999375,0.001339100370000068
2018-07-31,-8.637744000017378e-05,-0.00044087604999987207,-0.0006464444899998423
2018-08-01,0.0030648989999999543,-0.0010622929400001535,0.003584755989999966
2018-08-02,0.001010884710000104,0.0084441822600001,0.0034655301600001742
2018-08-03,-0.003468681200000212,-0.005010282840000269,0.0007953641400000322
2018-08-06,0.0008537459399999836,0.0022005425500000175,0.0015479367599999794
2018-08-07,0.01245362202,0.011188830899999891,0.006450442080000007
2018-08-08,0.0006387913200001094,-0.002819609099999676,-0.001088274420000257
2018-08-09,0.01206573345000006,0.013468356009999738,0.012575806530000122
2018-08-10,0.0007075129199998198,0.0010783711600002022,0.0008716943200000049
2018-08-13,-9.968310999997065e-05,-0.0015535837400000307,-0.0007165205199999303
2018-08-14,0.0005501969900001402,0.0005969481000001053,-0.0005579733500000739
2018-08-15,0.006217201489999935,0.00917123885999982,0.005435721360000034
2018-08-16,-0.0013702978200000882,-0.0010076033699999432,-0.00022342949999987205
2018-08-17,0.0017932318100002398,-0.0002807633699999368,0.0013850175999998715
2018-08-20,0.0038657440099998386,0.0040047255099999735,0.0031744025500000106
2018-08-21,-0.0005284759599999411,0.0023638697299999123,0.004040099799999863
2018-08-22,5.6337980000042975e-05,7.038173999984743e-05,-0.00013161690999985431
2018-08-23,-0.00019157383000023565,-0.0003508503400000418,0.00039288477000010147
2018-08-24,-0.0012155377499998288,-0.0016712453499998503,-0.0002021669400000814
2018-08-27,0.00941590620999988,0.005927601250000025,0.007249733819999937
2018-08-28,0.00014244360000015277,0.00019289967000002406,0.0002250349499999249
2018-08-29,-0.0003732150600002093,-0.0005390002499998658,-0.0003838395299999853
2018-08-30,-0.003800789379999836,-0.004919350050000215,-0.0010309257100000746
2018-08-31,0.0021281030499999964,0.0031647528200000608,0.002295473550000038
2018-09-03,-0.00013035100999991833,-0.00029620716000011704,2.6098160000431747e-05
2018-09-04,-0.00023626302000034904,-0.0007524500800000222,-0.0031816022600004157
2018-09-05,0.002577174540000282,0.006242283720000241,-0.0008975470500001137
2018-09-06,0.0004451794699997791,-0.0006603471500001845,-0.0006773463399996071
2018-09-07,8.563274000006338e-05,0.0003763523199999952,0.00027009733999983077
2018-09-10,0.004640048300000199,0.005588585859999995,0.004175326669999757
2018-09-11,-0.0001065051400002126,-0.0008369623399999693,-0.00043112866000005745
2018-09-12,-0.0013163855600000218,-0.002519568819999929,-0.0008946004099996685
2018-09-13,0.0027252975200000584,0.004127555619999779,0.0024792692399999705
2018-09-14,0.00018903201999997954,-0.00036501661999976953,0.0003065577899998839
2018-09-17,0.0008794366700000111,0.00017341299999995563,-0.0006558608200000204
2018-09-18,0.005251419159999937,0.007886006179999905,0.0070746898600000385
2018-09-19,-0.0008420612399999694,-0.00014666661000006798,0.0006086824700000104
2018-09-20,-6.431023999975416e-05,0.0004828714799998135,0.0005548477599999213
2018-09-21,0.00846169164999977,0.014095880810000239,0.01283223779000009
2018-09-25,-0.0035942550199998813,-0.004410682140000066,-0.0027175246999999736
2018-09-26,0.0024474778300001,0.0017905247699998572,0.0010469911899999573
2018-09-27,0.000679940489999753,0.0011555410200001504,0.00042029327999992816
2018-09-28,0.001389414360000174,0.0009891386400000535,0.00014032068000013886
2018-10-08,0.005290177740000068,0.015232209359999915,0.013250738879999835
2018-10-09,-0.0001368298199999618,0.0004990372199999982,-0.00016854941999988604
2018-10-10,9.705182999986128e-05,5.168114999998252e-05,-0.0002915514899999305
2018-10-11,0.018871495560000007,0.014628483959999938,0.01984596161999974
2018-10-12,0.006247245329999762,0.0069850716300001725,0.0018756935699999477
2018-10-15,-0.000713150239999738,0.0025678790999998924,0.002059163360000227
2018-10-16,-0.0017855151399999158,-0.0011705293199999467,0.0006342854799996633
2018-10-17,0.0017479719399999816,0.002973059419999924,0.0014735675300003859
2018-10-18,9.030904999995926e-05,-0.00693646156999983,-0.003768948790000337
2018-10-19,0.0005922150799999581,-0.003939292430000352,0.005641953010000034
2018-10-22,0.0093212333299999,-0.0025579707400000817,0.006042694090000245
2018-10-23,-0.0030470487099998333,-0.0034722280499999147,-0.0017089179200002746
2018-10-24,-0.00027213958000005256,-0.00029447900999990395,0.00017225980000024066
2018-10-25,-0.001102721179999877,-0.000985409620000155,-0.0003919089599999648
2018-10-26,0.001286395300000187,0.003687362500000013,0.0022235313199996387
2018-10-29,0.010480245979999747,0.009842089510000207,0.006148394340000252
2018-10-30,0.0028009568900000392,0.002504456839999891,0.003051446730000018
2018-10-31,0.001573024460000072,-0.0020252176400001876,0.0009398504500000016
2018-11-01,0.0005332460000000427,-0.0006966022299998986,0.0010477026799999845
2018-11-02,0.0030027317799998787,0.009678449150000157,0.008755686969999843
2018-11-05,-0.004266667470000041,-0.0007074916000000542,-0.0025870051700001007
2018-11-06,-0.00039240675000007386,-0.0007621431200002249,-0.0010723114699997538
2018-11-07,0.0004546793699999885,0.0002635094500003099,0.0009706248199998768
2018-11-08,-0.0007339672799999697,-0.0007872350400000006,-0.00019359743999980417
2018-11-09,0.00415861644000004,0.004441663079999936,0.003916033079999881
2018-11-12,0.0025052744800000415,0.005149002839999861,0.0009922046399999385
2018-11-13,-0.0010564404499999736,-0.0019868917400001074,-0.0017271742600000195
2018-11-14,0.003866551860000067,0.003797848000000048,0.0011565817400001066
2018-11-15,0.0021349389000000496,0.0015614955200000669,0.0029716028099999736
2018-11-16,0.000687310029999777,0.0010640679800000274,0.0007393297699997969
2018-11-19,0.0013151099100001673,0.003644028110000086,0.0025866940000001115
2018-11-20,0.00550257105999985,0.004756267599999919,-0.0006158568299998723
2018-11-21,-2.647297999991416e-05,-0.00035707990000011236,-0.00023925560000015444
2018-11-22,0.0005988703799997275,0.00023056025999990126,0.0008604707399999523
2018-11-23,0.009031362040000213,0.009474187770000198,0.010174490100000044
2018-11-26,8.110098000013721e-05,-3.251664999992521e-05,6.165829000015499e-05
2018-11-27,-0.0006310830300000347,-0.0009182854199998314,-0.0004120624300001374
2018-11-28,0.002744145329999892,0.003924714479999869,0.001216246810000099
2018-11-29,0.0016146896100002195,0.0021374527499999907,0.00015903566999986296
2018-11-30,0.0007508206999997658,0.0007011749200001027,0.0017449453400000259
2018-12-03,0.010900363280000214,0.011228086920000102,0.010665783120000105
2018-12-04,-0.0016218108800001296,-0.0002497805600001346,0.0005478816999999747
2018-12-05,-0.0008333626100001101,0.0012397444300000782,-0.0015995998600000227
2018-12-06,0.002784633520000135,0.0011672406400000668,0.0012117563399998144
2018-12-07,-0.0007835758000001025,-0.00014152893999996863,0.00020027597999994207
2018-12-10,0.002437962839999974,0.0020185034999999907,0.0022852191600002403
2018-12-11,0.0010832747299998058,0.00220516782999991,0.0010447013399998983
2018-12-12,-0.00011269794999968497,0.00017931940000015523,-0.00028501529000002357
2018-12-13,-0.002617169279999887,0.0022549215399998435,0.0022848662899999095
2018-12-14,0.0008480854199997001,0.0012821028300000759,-0.0027441552599996033
2018-12-17,-0.00013286562999992313,-0.0003963167999998518,-3.776179000025692e-05
2018-12-18,0.000754561140000165,-0.0019872780299998727,0.0008614336200001294
2018-12-19,0.0006919384299999276,-0.001314257710000044,0.0030134623699997753
2018-12-20,-0.0009894934400000999,-0.00028467827000011603,0.000535203699999931
2018-12-21,0.0011648350900002047,0.0004795558299999225,0.0013496293900003842
2018-12-24,0.0010114533099998546,0.0005416962199999986,-0.00017217127000024313
2018-12-25,0.002476284949999963,0.0022839828899998693,0.0011848051099998536
2018-12-26,0.0002318638300000675,0.0003442911200000065,1.223916000014924e-05
2018-12-27,0.0010150417099998865,0.0007193380600001298,0.00036148647999989514
2018-12-28,0.00021593891999982517,0.0003199519100001158,-4.2829400000110596e-05
2019-01-02,-0.0020912422199996783,-0.0022034933599999196,-0.0027443043699999503
2019-01-03,-0.00022711386000007217,-0.00036751782000021826,-5.5949519999876074e-05
2019-01-04,0.009711175320000098,0.008716124430000027,0.008063363399999801
2019-01-07,0.0009975253400000827,0.0011641843599998758,0.0009601246600001723
2019-01-08,-0.00018264313000004861,-0.00021962817999998663,-0.00014340570000004327
2019-01-09,-0.0004032323399998372,0.0018392524500001617,0.0016560482699998769
2019-01-10,0.00019937423999993875,0.00010724883000001739,5.5243080000266787e-05
2019-01-11,-0.00011198607000006966,-0.00029504535000013377,0.0008269886399998594
2019-01-14,0.0031405526100001246,0.002715958770000082,0.0009071644800000556
2019-01-15,-0.0013427573400002224,-0.001676917440000203,0.002395152239999865
2019-01-16,-0.00035981327000000896,-0.0006356842099999316,-0.0002100160999998213
2019-01-17,-0.0008268405600000417,-0.0008910695099999533,0.0001471028599999702
2019-01-18,0.00029519078000039833,0.00447775124000005,0.0016342513799998404
2019-01-21,0.0018314232699998545,0.0013743676699997653,0.0008189435399998946
2019-01-22,-0.00363705826000027,-0.00282065365999995,-0.002692924379999795
2019-01-23,0.0003512680200004059,0.00028024842000018424,-8.91601200001535e-05
2019-01-24,0.0005688329699999883,0.00045584879999971406,-0.00044480195999985206
2019-01-25,0.0006886859799999367,-0.0013939302899999007,7.791498000009334e-05
2019-01-28,-0.00045546948000008136,-0.000775571840000211,-0.00012326846000010327
2019-01-29,0.00011108436000029087,0.0007961249000003612,0.0006000669799997027
2019-01-30,0.0008008257299998434,0.0006165751799998009,0.00030379302000027586
2019-01-31,0.0006765365200001039,0.0007820939400000615,9.348191999980493e-05
2019-02-01,0.00024185494999984236,-0.00031699754999992,0.0026752366700002472
2019-02-11,-0.0010379740599999465,0.001662210299999689,0.0034176518799999833
2019-02-12,0.0024413277199999417,0.0028465455900001935,0.002194901370000002
2019-02-13,-0.00196864433999977,-0.003971585880000239,0.004143796349999729
2019-02-14,4.79902799999099e-05,0.000532167800000316,0.0005377526400001109
2019-02-15,0.002013343169999793,0.00300954736999981,-0.0005003182000000717
2019-02-18,0.006608604419999997,0.008211890820000178,0.007953436010000203
2019-02-19,-0.0006550079999998459,-0.000969914699999963,9.746609999994327e-05
2019-02-20,-7.635182999998769e-05,0.0003073769699999396,2.269222999995435e-05
2019-02-21,-0.0001469597599998984,-6.49697600001442e-05,-0.0001778542000001604
2019-02-22,0.0019024350899998765,-0.003106787279999912,0.0018076884900000145
2019-02-25,0.04745036064000008,0.0276317602199998,0.03047236514000007
2019-02-26,-0.0007723698799999568,0.0026473203100001452,-0.00120829242000009
2019-02-27,-0.0015740049600001527,-0.0016070581999998446,-0.0017690010199995498
2019-02-28,-2.1500219999914805e-05,-7.546601000041342e-05,-2.881874000015827e-05
2019-03-01,0.00436208956000006,0.0023310190200003245,0.001526636259999714
2019-03-04,-0.0017530433500001497,-0.002200337279999909,-0.001107512729999982
2019-03-05,0.00181111432000014,0.0012506412799999644,-0.00015253506999979294
2019-03-06,0.0013804807299999666,0.0018816561099999074,0.0022441973500000323
2019-03-07,0.0026269841599999566,0.0015583817599995609,0.0019151971199999895
2019-03-08,0.0062038439899998465,0.007289529610000178,0.00798199350999984
2019-03-11,0.0035400374000000845,-0.0003769176799999219,-0.0005671572399998936
2019-03-12,0.0024303913999998983,0.002085243420000049,0.0005594532999999569
2019-03-13,0.0027731717500001363,0.003223336240000041,-0.0013685669199998696
2019-03-14,0.001192255889999938,0.0011768349299998704,-0.0007533597000000114
2019-03-15,0.0026655665999999467,0.0006417498399999833,0.0014769089599997454
2019-03-18,0.005993178760000051,0.007635195070000211,0.002941408560000136
2019-03-19,0.00020708632999988374,-0.0010659654000000351,-0.0006346825499998765
2019-03-20,-0.0001994919799996886,1.7586799999858016e-05,-0.00012714461000018495
2019-03-21,-0.0004219698000000882,-4.8391580000028966e-05,0.0001985692800001715
2019-03-22,-0.001657577880000094,-0.0028843087799999,-0.0013787361400001696
2019-03-25,0.002916563119999882,0.004674389939999912,0.0014701334800000243
2019-03-26,0.00306818005999987,0.005226381019999948,0.0020027268300000234
2019-03-27,0.001134728070000257,0.00023660360999988583,0.0005602102799999731
2019-03-28,0.001922859060000004,0.0021488990999998236,0.0004576494699999323
2019-03-29,0.013167751589999943,0.01291632495000039,0.011489289620000287
2019-04-01,0.008570369699999913,0.006698278799999846,0.01110132209999981
2019-04-02,-0.0006224189699999272,-0.0010791867900001861,-0.000540062799999852
2019-04-03,0.006097826340000223,0.005779732200000165,0.006605824879999833
2019-04-04,0.001705151859999754,0.0016046487799998843,0.0026481320999998115
2019-04-08,0.0007196631700001621,0.001980862790000204,9.859357999997265e-05
2019-04-09,-0.0005202017400003367,-0.0008552149100000683,0.0003954550200002682
2019-04-10,0.00010316550000011304,0.0002335011499998707,0.0002416894499999156
2019-04-11,-0.0012944208400000878,-0.0020829045199997065,0.0020522268600000615
2019-04-12,0.0010001718100003387,0.0004930300999996806,0.0006919611299998074
2019-04-15,0.002298963189999892,0.002245893730000059,0.001528282520000035
2019-04-16,0.006764171219999948,-0.006746758180000034,0.005265967020000151
2019-04-17,0.00010733117999994768,-0.0005385784600000498,-0.00021233389999997243
2019-04-18,-0.00015932796000006633,-0.0011687279499998926,-0.0002315007200002217
2019-04-19,0.004253617300000068,0.005929363619999961,0.0030249973400002794
2019-04-22,0.0015988899400001255,-0.0015132297300000097,0.0033151213600000062
2019-04-23,-0.0007207312700001633,-0.0003511541399998652,-8.98206199999585e-05
2019-04-24,-0.0012387718499997646,-0.0006713423600002155,-0.0006921801400001648
2019-04-25,0.002184092539999849,0.0005605296699999762,0.006521676180000213
2019-04-26,0.0030629264099999443,0.0022201748299999213,0.0016734236600000063
2019-04-29,-0.001478188250000123,0.0002305581799999512,0.0016737387599998765
2019-04-30,-0.00010949837999985057,-0.0003229506099999835,-0.00023893704999999876
2019-05-06,0.019909941489999916,0.01628225168000008,0.02119590482000011
2019-05-07,0.0015051478600001111,0.0010696401399998834,0.002120101160000054
2019-05-08,-0.0032749969100001053,-0.0022154996700001206,0.0011962515899999193
2019-05-09,-0.00042375587999998743,0.0025590515600002472,-7.100352000000143e-05
2019-05-10,0.012534457750000172,0.012667401599999906,0.005640759900000125
2019-05-13,-0.007056815870000177,-0.00705162409999982,-0.0026473548600001173
2019-05-14,-0.00018689488000012133,-0.0007879026800001743,-0.0006904092999999722
2019-05-15,0.010329563840000056,0.011655137960000062,0.007840800939999948
2019-05-16,-0.00032569982999985925,0.00023641860999989994,0.0005371234700000116
2019-05-17,0.004465189690000093,0.007784403660000105,0.0002704575000000986
2019-05-20,-0.00023266442000013932,-0.00033610731999988985,-0.001328484410000108
2019-05-21,0.0029699568999999038,0.004045156539999928,0.00040470921999968823
2019-05-22,0.0008431236799999464,0.00018499439999986045,0.0001638991800001488
2019-05-23,0.004008817880000182,0.007322684979999883,0.0012843016600001533
2019-05-24,-1.4329699999926504e-06,-2.0501039999842874e-05,0.00020241287999978042
2019-05-27,0.003136597319999934,0.003446738080000067,0.0021384518799998364
2019-05-28,-0.00018233711999982027,-0.0008943603200000094,-0.0002470856599998683
2019-05-29,0.0005361035699997796,0.0005416505400002158,-1.7578949999652593e-05
2019-05-30,-0.00047462137999998433,-0.00044877895000006163,-0.0004582695200001652
2019-05-31,-0.0007318585799998001,-0.0012233455799999238,-0.001289069780000096
2019-06-03,0.00037508198000013593,0.0007471566899996951,0.000563647780000176
2019-06-04,0.0008653968399998657,0.002006251870000142,0.0007222894199998553
2019-06-05,-0.00040916023000003854,-0.0013275132599999129,-0.0004599695800000525
2019-06-06,-0.0003930809899999055,-0.0004630563400003229,-0.0003010214399998823
2019-06-10,0.001499417749999843,-0.0008268036999996564,0.0022927674799999576
2019-06-11,0.0049751125899999415,0.002408863659999705,0.004782597269999966
2019-06-12,-0.001148994769999856,-0.0014380369299999973,-0.0010006858299997923
2019-06-13,-0.0005863314199998637,-0.0009168885999999432,-0.0003121598199999909
2019-06-14,-0.0005408487600000456,-0.003125762919999664,-0.0028186365200002506
2019-06-17,-0.0008674414100000583,-0.0010687184000002237,-2.3162600000015132e-05
2019-06-18,-0.0005475801800001179,-0.0014466781499999914,-0.0005374474699999521
2019-06-19,0.0003433435900002113,0.00010493575000025679,-0.0002785600199999294
2019-06-20,0.010993546789999975,0.01596286925999979,0.007044678400000004
2019-06-21,0.0011126726199999215,0.002629443919999863,0.0023414805000001593
2019-06-24,0.00015835054000001847,0.00023809576000011212,0.00013341686000001296
2019-06-25,0.00035154026999983934,-0.0033552619300001307,-0.004083287269999847
2019-06-26,4.903425999991384e-05,0.00029802400999989764,5.841297999986672e-05
2019-06-27,-0.00010061449999998473,-0.003047175369999877,-0.0010539807400002932
2019-06-28,7.49133600002061e-05,0.0004492284600001728,0.00018760041000009942
2019-07-01,0.009962781639999863,0.008221069440000006,0.004448817030000107
2019-07-02,-1.4425579999866045e-05,7.655109999982201e-05,4.668230000004492e-05
2019-07-03,-0.002497163490000176,-0.00378321797999992,-0.000930359190000063
2019-07-04,0.0007472440600002628,0.001492832869999905,8.490097999991342e-05
2019-07-05,-0.00022357998999988915,-0.0017504160699999272,-0.00039993318999975713
2019-07-08,0.012256020089999708,0.015292336520000172,0.0034726004799998655
2019-07-09,0.00017176474000013542,7.263564999981931e-05,3.2528300000223e-06
2019-07-10,-0.0007491369400001169,-0.0005853949799998759,2.9108850000181263e-05
2019-07-11,-6.910175999985668e-05,-3.603745999991581e-05,-8.960649000000487e-05
2019-07-12,-0.00036214383000010564,4.6941489999730024e-05,0.0022720502099997653
2019-07-15,0.00012712187999985858,9.35703600002391e-05,0.0014718142000000878
2019-07-16,-0.00041362969999991783,-0.0008948168400000345,-0.0003447639699998284
