,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
179,ETCUSDT,1.400563091338064,4.508132560202856,35.381448049793846,0.1039190097688233,16817771.164000005,0.0,22373326.71955537,0.5,all_sample,0.0
180,ETHUSDT,0.9356568323405549,4.181114797176895,14.593193138562844,0.10439195945704227,11235240.02,0.0,16790795.575555597,0.5,all_sample,0.0
181,LINKUSDT,0.9714336410705232,3.4428545036778786,10.584301597848773,0.10345402982966509,11664843.074600007,0.0,17220398.63015556,0.5,all_sample,0.0
182,LTCUSDT,0.8335082989213103,3.3075849758851517,14.82624983592308,0.10083587687938013,10008654.320000004,0.0,15564209.875555612,0.5,all_sample,0.0
183,NEOUSDT,1.1474595137318644,3.8092087789421116,12.259695703345002,0.10238407220258272,13778537.819000008,0.0,19334093.374555506,0.5,all_sample,0.0
184,QTUMUSDT,1.2742487430567226,3.817162819488836,14.777242934903889,0.10216560947571025,15301005.645,0.0,20856561.200555548,0.5,all_sample,0.0
185,TRXUSDT,1.0135435445932108,4.249869709608974,18.5476450773739,0.09866432338546925,12170493.07035,0.0,17726048.62590554,0.5,all_sample,0.0
186,XLMUSDT,0.9572395288814879,3.1852326001668727,11.535345933436766,0.10239121712497927,11494402.105430005,0.0,17049957.6609856,0.5,all_sample,0.0
187,XMRUSDT,0.8892865512745377,3.3058056124364836,9.07540096700734,0.10122094867697125,10678431.990000004,0.0,16233987.54555562,0.5,all_sample,0.0
188,XRPUSDT,1.1704335432359771,3.8113571436844067,8.859070648423723,0.10184187618116965,14054406.841470001,0.0,19609962.39702562,0.5,all_sample,0.0
189,ZECUSDT,1.1414493141802047,3.8800395107513657,18.525866455484422,0.10168121785634816,13706368.16,0.0,19261923.715555556,0.5,all_sample,0.0
190,ALL,1.041729105451892,5.258235785230462,0.3241941323676928,0.09836703371396853,225160946.1487,0.0,325160946.1487,0.6,all_sample,0.0
191,ADAUSDT,1.2832867907039458,4.459508548128731,30.819669838844323,0.10216316040085366,15409533.292230004,0.0,20965088.847785715,0.6,all_sample,0.0
192,BNBUSDT,1.2171936286601057,4.970623012853884,20.413949771604905,0.10020214879896219,14615895.589199996,0.0,20171451.144755483,0.6,all_sample,0.0
193,BTCUSDT,0.5671920537978153,3.117200846599677,9.81161515044958,0.10368827959615191,6810765.059999989,0.0,12366320.615555452,0.6,all_sample,0.0
194,BTTUSDT,1.2027663552712653,3.7635182689980247,14.90560474168984,0.06507310007397608,14442654.852046,0.0,19998210.40760156,0.6,all_sample,0.0
195,DASHUSDT,1.1157439914625567,3.7076707815273724,17.676245755505953,0.10150279365708242,13397702.140000012,0.0,18953257.695555586,0.6,all_sample,0.0
196,DOGEUSDT,0.7562058996611472,2.920118855813862,9.12183964237847,0.07160109166995697,9080417.620614007,0.0,14635973.17616956,0.6,all_sample,0.0
197,EOSUSDT,0.8490071237214236,3.1837978429644425,15.539856859348308,0.10183976783292796,10194762.100799996,0.0,15750317.656355554,0.6,all_sample,0.0
198,ETCUSDT,1.4094419020197788,4.522612079431619,35.784149151442556,0.10407828016791301,16924386.715400003,0.0,22479942.27095541,0.6,all_sample,0.0
199,ETHUSDT,0.9368836883380203,4.18546384965985,14.74132459445586,0.10451728137548977,11249971.94,0.0,16805527.495555606,0.6,all_sample,0.0
200,LINKUSDT,0.9736123154324332,3.4478258704762728,10.606131394584578,0.1036581878234696,11691004.300100006,0.0,17246559.855655562,0.6,all_sample,0.0
201,LTCUSDT,0.8349808963756253,3.3126852684921015,14.843802880315652,0.10095126029320334,10026337.070000004,0.0,15581892.625555616,0.6,all_sample,0.0
202,NEOUSDT,1.1473588410396056,3.80771978023203,12.258740572378851,0.10248753302482771,13777328.955000008,0.0,19332884.510555487,0.6,all_sample,0.0
203,QTUMUSDT,1.2766867959802684,3.82342778080481,14.796139516334106,0.10230980276661036,15330281.453,0.0,20885837.008555558,0.6,all_sample,0.0
204,TRXUSDT,1.0136018995244744,4.249416456324934,18.54871296099801,0.0987916524166848,12171193.788429998,0.0,17726749.34398554,0.6,all_sample,0.0
205,XLMUSDT,0.9594228081681248,3.1913748643907716,11.618292099211658,0.10253088530762854,11520618.626240004,0.0,17076174.181795582,0.6,all_sample,0.0
206,XMRUSDT,0.8914399367508237,3.312544957769611,9.091163607924527,0.10141674640687234,10704289.550000004,0.0,16259845.105555616,0.6,all_sample,0.0
207,XRPUSDT,1.1710465618504942,3.8121286943617227,8.868168320946785,0.10196232665945575,14061767.88564,0.0,19617323.441195622,0.6,all_sample,0.0
208,ZECUSDT,1.1452524093761483,3.8908452994287965,18.809021847650822,0.10183230857936723,13752035.21,0.0,19307590.76555555,0.6,all_sample,0.0
209,ALL,1.0418123204467928,5.258620345334878,0.32422452773068444,0.09837140659600586,225178932.36689,0.0,325178932.3668901,0.7,all_sample,0.0
210,ADAUSDT,1.2834632554769474,4.460124994231094,30.823907851797852,0.10216403528418762,15411652.257230002,0.0,20967207.81278572,0.7,all_sample,0.0
211,BNBUSDT,1.2174238100223742,4.971568929884304,20.417810218009706,0.10020291677631125,14618659.575699994,0.0,20174215.131255478,0.7,all_sample,0.0
212,BTCUSDT,0.5671939059173886,3.1172216805733965,9.809988071475747,0.10368843036108268,6810787.299999989,0.0,12366342.85555545,0.7,all_sample,0.0
213,BTTUSDT,1.2028239748177862,3.7636990253117126,14.906318807378552,0.06507494238170937,14443346.739726,0.0,19998902.295281563,0.7,all_sample,0.0
214,DASHUSDT,1.115961054213586,3.708359687649789,17.682471240907173,0.10152568265177558,13400308.600000013,0.0,18955864.15555558,0.7,all_sample,0.0
215,DOGEUSDT,0.7562448876525912,2.920234373845384,9.122309940489197,0.0716013073547669,9080885.783114007,0.0,14636441.33866956,0.7,all_sample,0.0
216,EOSUSDT,0.8491479527561294,3.184316022645891,15.54435712105647,0.10185033084127273,10196453.156699996,0.0,15752008.712255554,0.7,all_sample,0.0
217,ETCUSDT,1.4095274597840548,4.522746223687572,35.79232067253492,0.10408245967704938,16925414.0814,0.0,22480969.636955414,0.7,all_sample,0.0
218,ETHUSDT,0.9368407256596644,4.185271635146739,14.732282878399282,0.10451925531902943,11249456.049999999,0.0,16805011.60555561,0.7,all_sample,0.0
219,LINKUSDT,0.9736123154324332,3.4478258704762728,10.606131394584578,0.1036581878234696,11691004.300100006,0.0,17246559.855655562,0.7,all_sample,0.0
220,LTCUSDT,0.835204518161619,3.3135546454281317,14.847778297867649,0.10095672160558943,10029022.290000003,0.0,15584577.845555617,0.7,all_sample,0.0
221,NEOUSDT,1.147345718972298,3.807675100606122,12.258600372109203,0.10248850637886399,13777171.387000008,0.0,19332726.942555487,0.7,all_sample,0.0
222,QTUMUSDT,1.2767191930826238,3.8235248082240916,14.796514981990903,0.1023108290868038,15330670.473000001,0.0,20886226.028555557,0.7,all_sample,0.0
223,TRXUSDT,1.0138513333024481,4.250422327439327,18.55327754947459,0.09879581646404184,12174188.955319999,0.0,17729744.51087554,0.7,all_sample,0.0
224,XLMUSDT,0.9594719126731895,3.191533102036166,11.61931439402106,0.1025332561152471,11521208.266460005,0.0,17076763.822015584,0.7,all_sample,0.0
225,XMRUSDT,0.8915267731771466,3.3128653700794946,9.092609610946605,0.10142332049861452,10705332.270000003,0.0,16260887.825555615,0.7,all_sample,0.0
226,XRPUSDT,1.1707078401186046,3.8110271125249313,8.865603229659884,0.10196687964126677,14057700.56114,0.0,19613256.116695624,0.7,all_sample,0.0
227,ZECUSDT,1.1455551368213792,3.8914775417578213,18.81399368362743,0.10184244046702316,13755670.32,0.0,19311225.875555553,0.7,all_sample,0.0
228,ALL,0.4370591049530643,3.0439293295365895,0.059561384304871234,0.03550841567517919,65244542.41405479,0.0,165244542.41405502,0.05,in_sample,0.0
229,ADAUSDT,0.6680240757657809,3.195851643777271,10.306268959946566,0.03668372657733648,5540176.838400001,0.0,11095732.393955555,0.05,in_sample,0.0
230,BNBUSDT,0.6507259492869432,3.3565379173738696,9.85404182000705,0.03653815554737942,5396716.919600001,0.0,10952272.475155605,0.05,in_sample,0.0
231,BTCUSDT,0.28241960258775334,2.2827932932442185,4.673214233491775,0.03690679166173771,2342212.799999999,0.0,7897768.355555588,0.05,in_sample,0.0
232,BTTUSDT,0.8966824089854435,3.1682430056061492,9.781487274752468,0.03412158509702188,7436527.0562547995,0.0,12992082.611810405,0.05,in_sample,0.0
233,DASHUSDT,0.24820612215278515,1.119193672395178,1.4188955869820103,0.03647677428535835,2058467.4400000016,0.0,7614022.995555538,0.05,in_sample,0.0
234,DOGEUSDT,0.2718855147186072,1.6257846846881496,3.205904649296105,0.02078155244003256,2254849.6169300014,0.0,7810405.172485558,0.05,in_sample,0.0
235,EOSUSDT,0.21588406397269655,1.1280466935986604,2.259005299823663,0.03637809972663711,1790408.3615999992,0.0,7345963.917155603,0.05,in_sample,0.0
236,ETCUSDT,0.7239161659204975,3.3830022619137092,11.846015042832784,0.03687625345277993,6003711.1249,0.0,11559266.680455571,0.05,in_sample,0.0
237,ETHUSDT,0.42769815800688166,2.7197910101220617,5.7484158381672925,0.0365909272786983,3547062.92,0.0,9102618.47555555,0.05,in_sample,0.0
238,LINKUSDT,0.1240858722080101,0.5986991737397702,0.6691462868842852,0.036757616851465016,1029091.1661999988,0.0,6584646.721755548,0.05,in_sample,0.0
239,LTCUSDT,0.19263912343565717,1.0826554305373077,1.29549865558516,0.03647203144889751,1597629.2600000012,0.0,7153184.815555613,0.05,in_sample,0.0
240,NEOUSDT,0.3879479113123211,1.8594087116080078,4.743467295398589,0.03670439507220205,3217399.059000003,0.0,8772954.614555571,0.05,in_sample,0.0
241,QTUMUSDT,0.5626208220520273,2.3020737116313934,6.558423548877877,0.03644692944977793,4666027.708000001,0.0,10221583.263555532,0.05,in_sample,0.0
242,TRXUSDT,0.546697593743919,3.0025104030337126,11.13337941710554,0.03609766158027588,4533970.340809999,0.0,10089525.89636557,0.05,in_sample,0.0
243,XLMUSDT,0.29640482145256164,1.2942474341097934,1.2625229295476443,0.03625952470127874,2458197.5203799987,0.0,8013753.075935533,0.05,in_sample,0.0
244,XMRUSDT,0.27599942089470164,1.532897870714169,2.7945963837704304,0.03591212210987667,2288967.7999999993,0.0,7844523.355555564,0.05,in_sample,0.0
245,XRPUSDT,0.7827334872256684,3.303571299765301,11.33125843962927,0.03651638661646528,6491505.461979998,0.0,12047061.017535556,0.05,in_sample,0.0
246,ZECUSDT,0.3124927754328979,1.4875868358877966,2.8534549206991384,0.03663094825600467,2591621.02,0.0,8147176.57555556,0.05,in_sample,0.0
247,ALL,0.719700700662301,4.1353346017694825,0.13714796912947952,0.058186601473688176,107437512.1296908,0.0,207437512.1296907,0.1,in_sample,0.0
248,ADAUSDT,0.9945427489327672,3.9261479233852223,17.84975403414522,0.059704977736681514,8248119.9440600015,0.0,13803675.49961555,0.1,in_sample,0.0
249,BNBUSDT,0.9967610396861641,4.289620672666753,19.76629883550603,0.05956050647150807,8266517.069999999,0.0,13822072.625555536,0.1,in_sample,0.0
250,BTCUSDT,0.468463467320024,3.0919190047324285,8.379847319764881,0.060490916951687096,3885145.079999999,0.0,9440700.635555526,0.1,in_sample,0.0
251,BTTUSDT,1.3436455243357606,3.975630582633708,18.54755420044123,0.055767860489242205,11143361.5688348,0.0,16698917.124390375,0.1,in_sample,0.0
252,DASHUSDT,0.5474199903922887,1.9732186926637143,4.804054451162827,0.059442069945041975,4539961.450000004,0.0,10095517.005555531,0.1,in_sample,0.0
253,DOGEUSDT,0.4360898105051332,2.0621882313902034,4.800283854971692,0.03410914644138317,3616658.0745660015,0.0,9172213.63012153,0.1,in_sample,0.0
254,EOSUSDT,0.40291827120644663,1.7449091059898618,4.567384361921538,0.0601564271654979,3341553.9272999987,0.0,8897109.482855596,0.1,in_sample,0.0
255,ETCUSDT,1.0630790791731848,4.0396688778764736,23.303649434573785,0.060882234747624504,8816517.705699999,0.0,14372073.261255542,0.1,in_sample,0.0
256,ETHUSDT,0.6644739283028233,3.4924159026301584,8.999242296941866,0.06039533154881341,5510734.119999999,0.0,11066289.675555568,0.1,in_sample,0.0
257,LINKUSDT,0.42290939625827406,1.7010535276108318,3.5035988132035234,0.060132879701784644,3507347.9039000003,0.0,9062903.459455512,0.1,in_sample,0.0
258,LTCUSDT,0.42023395915210193,1.9415011754358542,3.761992990348382,0.05953449938011185,3485159.490000002,0.0,9040715.04555558,0.1,in_sample,0.0
259,NEOUSDT,0.7420497821682079,2.888155694541751,9.24751436286541,0.06005560062089806,6154100.077000004,0.0,11709655.632555591,0.1,in_sample,0.0
260,QTUMUSDT,0.8595243563479662,2.8814213256556624,8.967062432210593,0.05986174666404473,7128361.243,0.0,12683916.798555527,0.1,in_sample,0.0
261,TRXUSDT,0.8164010265137809,3.783870716693805,16.35593760572409,0.059072841158279335,6770723.125139999,0.0,12326278.68069553,0.1,in_sample,0.0
262,XLMUSDT,0.5555015474158991,1.9677524198773688,3.2797719090325415,0.059563992162602164,4606984.865269996,0.0,10162540.420825541,0.1,in_sample,0.0
263,XMRUSDT,0.4959295857893994,2.244287037733566,5.8343764812284045,0.05869250965786588,4112932.0100000002,0.0,9668487.56555554,0.1,in_sample,0.0
264,XRPUSDT,1.091641130823119,3.7672872909397634,11.758323630837138,0.06013112495423286,9053393.62492,0.0,14608949.180475604,0.1,in_sample,0.0
265,ZECUSDT,0.6330279675980669,2.4568289495550517,6.949242595801436,0.059804160729087806,5249940.85,0.0,10805496.405555505,0.1,in_sample,0.0
266,ALL,0.9161238581385251,4.823031678398536,0.22303680882888205,0.0737067438192017,136759722.5214323,0.0,236759722.52143255,0.15,in_sample,0.0
267,ADAUSDT,1.1778882882861716,4.254339006313611,25.525670345593035,0.07550043268739681,9768673.989040002,0.0,15324229.544595554,0.15,in_sample,0.0
268,BNBUSDT,1.1612819430780381,4.6512549560825,20.82203108684117,0.07482427451717441,9630951.274500001,0.0,15186506.830055498,0.15,in_sample,0.0
269,BTCUSDT,0.5930484682670293,3.4979181071200074,9.848570784649393,0.07671736836857024,4918375.709999999,0.0,10473931.26555552,0.15,in_sample,0.0
270,BTTUSDT,1.5784195698490013,4.320843251844605,23.367364440133347,0.0706389384985722,13090431.7065673,0.0,18645987.262122903,0.15,in_sample,0.0
271,DASHUSDT,0.7639039134095053,2.5579938424644193,8.552835608545093,0.07528861940768206,6335344.670000005,0.0,11890900.22555562,0.15,in_sample,0.0
272,DOGEUSDT,0.5174230456003107,2.204675453038558,6.171859051808115,0.043419095461083315,4291185.418135002,0.0,9846740.973690553,0.15,in_sample,0.0
273,EOSUSDT,0.6384551433035099,2.551397036932271,8.150837097068386,0.07596355528594215,5294950.474999999,0.0,10850506.030555556,0.15,in_sample,0.0
274,ETCUSDT,1.2516603621292728,4.306662064172594,26.09469950609535,0.07764489542566513,10380493.756700002,0.0,15936049.312255519,0.15,in_sample,0.0
275,ETHUSDT,0.8343498342243698,4.087207665484864,13.036002504686417,0.07657916014483258,6919579.389999998,0.0,12475134.945555609,0.15,in_sample,0.0
276,LINKUSDT,0.6617494092844081,2.4600759209823204,7.988928068280373,0.07637859880497683,5488138.6512,0.0,11043694.206755584,0.15,in_sample,0.0
277,LTCUSDT,0.6147547848479036,2.5759756671147978,7.7188680073343425,0.07509509531032407,5098394.420000005,0.0,10653949.975555578,0.15,in_sample,0.0
278,NEOUSDT,0.997916375889335,3.4725986334691963,12.414002251987784,0.0763845292433159,8276098.711000005,0.0,13831654.26655558,0.15,in_sample,0.0
279,QTUMUSDT,1.1167702168319336,3.4249953848485704,12.164731534512743,0.07548284313903694,9261798.658999998,0.0,14817354.214555552,0.15,in_sample,0.0
280,TRXUSDT,1.004204071074697,4.276520601243972,20.151831098274812,0.07458589768053166,8328244.95018,0.0,13883800.505735548,0.15,in_sample,0.0
281,XLMUSDT,0.7645631985745703,2.490264722955936,7.12146863205114,0.07566228403227875,6340812.371739996,0.0,11896367.927295573,0.15,in_sample,0.0
282,XMRUSDT,0.6586529173461861,2.7051752139971743,7.439488447423221,0.07422384642957935,5462458.270000001,0.0,11018013.825555606,0.15,in_sample,0.0
283,XRPUSDT,1.3480862727394602,4.173490349401443,11.562218725896782,0.07658070028917384,11180190.378369998,0.0,16735745.933925623,0.15,in_sample,0.0
284,ZECUSDT,0.8071016317577462,2.879650776876005,10.074839200657246,0.07575125401949445,6693599.720000001,0.0,12249155.275555586,0.15,in_sample,0.0
285,ALL,1.04056999126618,5.2344607136007015,0.2682167487429523,0.08391082031594675,155337143.5592218,0.0,255337143.55922186,0.2,in_sample,0.0
286,ADAUSDT,1.2932855656235382,4.4717351464770525,29.0887637881005,0.08604566045601163,10725707.345040003,0.0,16281262.900595518,0.2,in_sample,0.0
287,BNBUSDT,1.2722482834088873,4.917406206441645,20.92816028848394,0.08476375719546163,10551237.1906,0.0,16106792.746155517,0.2,in_sample,0.0
288,BTCUSDT,0.652577427485201,3.6747279192895137,10.576195627702996,0.08744384317367958,5412071.929999998,0.0,10967627.485555539,0.2,in_sample,0.0
289,BTTUSDT,1.6359160298875435,4.403336866250445,21.772083099772132,0.08013889910622132,13567271.640562799,0.0,19122827.196118344,0.2,in_sample,0.0
290,DASHUSDT,0.9315719074521704,2.9908137623055566,11.619327312105051,0.08579726809226731,7725878.890000005,0.0,13281434.445555579,0.2,in_sample,0.0
291,DOGEUSDT,0.5877091884517294,2.4168697793983034,6.643182329453776,0.04933436944487905,4874095.038929003,0.0,10429650.594484568,0.2,in_sample,0.0
292,EOSUSDT,0.7865209304785699,2.989386074671622,11.205557695212262,0.08673989499031666,6522916.164299998,0.0,12078471.719855566,0.2,in_sample,0.0
293,ETCUSDT,1.3659796394011794,4.482127140852716,30.216606340154915,0.08826883907793846,11328586.849600002,0.0,16884142.40515552,0.2,in_sample,0.0
294,ETHUSDT,0.913201189065385,4.297007668480528,13.036338218431863,0.08723934516829987,7573523.559999999,0.0,13129079.115555583,0.2,in_sample,0.0
295,LINKUSDT,0.8446499254835491,3.0025193119100977,13.069817544447854,0.08714014245782131,7005001.950500001,0.0,12560557.506055538,0.2,in_sample,0.0
296,LTCUSDT,0.7379753371176935,2.9524960868898145,12.743207442546488,0.08513099642323449,6120309.160000005,0.0,11675864.715555606,0.2,in_sample,0.0
297,NEOUSDT,1.1718935528390952,3.8507572134828876,14.74993648844547,0.0873023554206211,9718957.376000006,0.0,15274512.93155559,0.2,in_sample,0.0
298,QTUMUSDT,1.298497004409087,3.7567857374620135,14.830288031435233,0.08619521989352456,10768927.782000002,0.0,16324483.337555576,0.2,in_sample,0.0
299,TRXUSDT,1.1433760323181756,4.660128262345709,23.718152181104582,0.08429412478740561,9482450.77031,0.0,15038006.32586554,0.2,in_sample,0.0
300,XLMUSDT,0.919704064998063,2.891796171185359,9.83409256157208,0.08636184532854772,7627454.374669998,0.0,13183009.930225566,0.2,in_sample,0.0
301,XMRUSDT,0.7840701544666211,3.061970322030643,8.623793909756959,0.08466173704316189,6502590.950000002,0.0,12058146.505555559,0.2,in_sample,0.0
302,XRPUSDT,1.4751771724704696,4.421296999458026,12.321362057716774,0.08719031138876063,12234203.376709998,0.0,17789758.93226556,0.2,in_sample,0.0
303,ZECUSDT,0.9159064374342797,3.125697432637101,13.149405612096393,0.08634615623888868,7595959.210000001,0.0,13151514.765555603,0.2,in_sample,0.0
304,ALL,1.1166996590929352,5.474177509713433,0.3046348314166472,0.09052538447460397,166701842.94472972,0.0,266701842.94472957,0.25,in_sample,0.0
305,ADAUSDT,1.3674250162960035,4.619582806657464,31.274103010107332,0.09286844856048777,11340573.907980006,0.0,16896129.463535544,0.25,in_sample,0.0
306,BNBUSDT,1.3511309798538662,5.121920711461112,20.882588634020887,0.09118355678259912,11205441.288399998,0.0,16760996.843955485,0.25,in_sample,0.0
307,BTCUSDT,0.6782559320027505,3.7303202596181695,11.220589207833552,0.09440364826036035,5625033.499999996,0.0,11180589.055555537,0.25,in_sample,0.0
308,BTTUSDT,1.6601371994385232,4.420107125117153,21.06924471243423,0.08601971831358529,13768146.979361698,0.0,19323702.53491728,0.25,in_sample,0.0
309,DASHUSDT,1.043442107826563,3.2796440135731157,14.490513381675218,0.09275012340944203,8653660.860000003,0.0,14209216.415555533,0.25,in_sample,0.0
310,DOGEUSDT,0.6302153891683586,2.5157520761606023,7.107339526104316,0.05305641725708304,5226615.071128005,0.0,10782170.626683554,0.25,in_sample,0.0
311,EOSUSDT,0.8738930982161088,3.2249073192984765,13.605259150253039,0.09369149392786716,7247526.664999998,0.0,12803082.22055559,0.25,in_sample,0.0
312,ETCUSDT,1.4342247609627976,4.571684789928384,32.478898723057156,0.09498241180792145,11894569.507300004,0.0,17450125.06285547,0.25,in_sample,0.0
313,ETHUSDT,0.9587269343867844,4.410242054654453,13.652377771330409,0.09422190410841928,7951085.8199999975,0.0,13506641.375555543,0.25,in_sample,0.0
314,LINKUSDT,0.961687556880165,3.331215034644499,13.854481791951692,0.09417967075108663,7975639.384400002,0.0,13531194.939955555,0.25,in_sample,0.0
315,LTCUSDT,0.8167388580371623,3.149978530323431,13.807282817688467,0.09168610871629837,6773524.890000005,0.0,12329080.445555538,0.25,in_sample,0.0
316,NEOUSDT,1.2501047613654532,3.994476806348224,15.06355052983239,0.09420168944038654,10367592.570000008,0.0,15923148.125555579,0.25,in_sample,0.0
317,QTUMUSDT,1.3778214808814822,3.871186116982783,15.947819322193453,0.09316712419322533,11426795.728999998,0.0,16982351.28455552,0.25,in_sample,0.0
318,TRXUSDT,1.223581330052221,4.871509381848208,24.939564455446533,0.0908034439712516,10147623.70186,0.0,15703179.257415583,0.25,in_sample,0.0
319,XLMUSDT,1.0111819997925209,3.1031619071879764,11.289610966641552,0.09335258013746142,8386115.557639998,0.0,13941671.113195583,0.25,in_sample,0.0
320,XMRUSDT,0.8910097192071582,3.3648174405937623,9.308087486991365,0.09156551806063314,7389481.290000002,0.0,12945036.845555563,0.25,in_sample,0.0
321,XRPUSDT,1.539992015280128,4.553677672767438,12.680471789039553,0.09398473382816978,12771737.432659997,0.0,18327292.98821552,0.25,in_sample,0.0
322,ZECUSDT,1.0310247240247732,3.4222856425535095,15.897485920326261,0.09333832901659336,8550678.790000001,0.0,14106234.34555553,0.25,in_sample,0.0
323,ALL,1.164454061880896,5.614509615802348,0.3334299245000275,0.09460625524706863,173830659.44311032,0.0,273830659.4431104,0.3,in_sample,0.0
324,ADAUSDT,1.4189361335469184,4.735548642787647,33.330141831320404,0.09711891619907592,11767775.125820005,0.0,17323330.681375604,0.3,in_sample,0.0
325,BNBUSDT,1.4030304662679107,5.261850892679218,22.2466467072765,0.09521258877060312,11635863.398899999,0.0,17191418.954455525,0.3,in_sample,0.0
326,BTCUSDT,0.6878164850708852,3.725055894753603,11.739576126254702,0.09860886250180213,5704322.789999994,0.0,11259878.345555536,0.3,in_sample,0.0
327,BTTUSDT,1.6964123387612637,4.4728340490282745,21.5973551522158,0.08962538547332453,14068990.4578773,0.0,19624546.01343293,0.3,in_sample,0.0
328,DASHUSDT,1.1350259725478304,3.5129844948513793,16.98801127467184,0.09689074096185116,9413200.560000006,0.0,14968756.115555543,0.3,in_sample,0.0
329,DOGEUSDT,0.6539374476252728,2.5572954972639876,7.670785231700118,0.05531904223344667,5423351.092463006,0.0,10978906.648018578,0.3,in_sample,0.0
330,EOSUSDT,0.9138408559252871,3.3216464846748583,15.481775893745924,0.09794214423502913,7578828.559699998,0.0,13134384.115255568,0.3,in_sample,0.0
331,ETCUSDT,1.4867731101627988,4.624233633345911,34.37426223829787,0.09931586150546835,12330372.882800005,0.0,17885928.438355483,0.3,in_sample,0.0
332,ETHUSDT,0.9948254209222316,4.509858499737114,14.757750674105385,0.09845925548498254,8250464.249999998,0.0,13806019.80555557,0.3,in_sample,0.0
333,LINKUSDT,1.027400488557355,3.5111329756368987,12.981316153855614,0.09852631306120267,8520621.631700002,0.0,14076177.18725554,0.3,in_sample,0.0
334,LTCUSDT,0.8735228649249851,3.285708004959908,15.461509459018915,0.0958338886286811,7244456.180000005,0.0,12800011.735555576,0.3,in_sample,0.0
335,NEOUSDT,1.2935774185536157,4.053265734922386,14.919925995896975,0.0985340472066824,10728127.792000007,0.0,16283683.347555578,0.3,in_sample,0.0
336,QTUMUSDT,1.4232662395507156,3.9466501789269417,16.56552098312478,0.09736187593300988,11803686.336,0.0,17359241.8915555,0.3,in_sample,0.0
337,TRXUSDT,1.262277000042302,4.960569968117122,24.904490407745975,0.09478444223664785,10468541.55857,0.0,16024097.114125561,0.3,in_sample,0.0
338,XLMUSDT,1.0613789702214858,3.1929896686785093,12.074809098881904,0.09779028039526765,8802418.057829997,0.0,14357973.613385573,0.3,in_sample,0.0
339,XMRUSDT,0.9579956787666896,3.533768508842001,9.888889755089464,0.09588526023723823,7945021.240000004,0.0,13500576.795555556,0.3,in_sample,0.0
340,XRPUSDT,1.5689005840217822,4.592407349140753,12.68811141369587,0.09820864578131414,13011487.149449997,0.0,18567042.705005612,0.3,in_sample,0.0
341,ZECUSDT,1.1012556383867877,3.6053802439359535,16.988332528368236,0.09749504360160799,9133130.38,0.0,14688685.935555572,0.3,in_sample,0.0
342,ALL,1.1897366076173679,5.678691133006812,0.35299833878500975,0.09700478613435466,177604858.65082553,0.0,277604858.6508255,0.35,in_sample,0.0
343,ADAUSDT,1.4596091133824893,4.827832356890621,35.05426167718933,0.09964323440109693,12105091.562470004,0.0,17660647.11802563,0.35,in_sample,0.0
344,BNBUSDT,1.426321204627555,5.316201910319609,23.612242169529463,0.09748804382561985,11829022.319199998,0.0,17384577.874755543,0.35,in_sample,0.0
345,BTCUSDT,0.6834235060426679,3.670138111606727,11.792204888739041,0.10099980677841743,5667890.149999995,0.0,11223445.705555536,0.35,in_sample,0.0
346,BTTUSDT,1.7225480882812698,4.521448777819231,21.821225508774962,0.09188177616700655,14285744.133976499,0.0,19841299.68953207,0.35,in_sample,0.0
347,DASHUSDT,1.1872172555264964,3.632310408490058,18.367197355096167,0.0992848150401316,9846042.650000006,0.0,15401598.20555555,0.35,in_sample,0.0
348,DOGEUSDT,0.6684329499002999,2.584560970344771,7.969412908476794,0.05666470268010481,5543567.786559006,0.0,11099123.342114551,0.35,in_sample,0.0
349,EOSUSDT,0.9247907170192982,3.3158888292002984,15.94576752371892,0.10052904866257895,7669639.907699999,0.0,13225195.463255558,0.35,in_sample,0.0
350,ETCUSDT,1.5279374817522164,4.702483142660427,36.23341952913478,0.10189043989999277,12671764.617500005,0.0,18227320.173055388,0.35,in_sample,0.0
351,ETHUSDT,1.010875808836892,4.530383202894442,15.31319385839114,0.10110589153289538,8383576.199999998,0.0,13939131.755555581,0.35,in_sample,0.0
352,LINKUSDT,1.0628785412017638,3.6028410296670796,12.723663513214458,0.10114319452418408,8814854.568300001,0.0,14370410.123855572,0.35,in_sample,0.0
353,LTCUSDT,0.9103237515320055,3.3894222079102807,16.139048055953566,0.0983733522928218,7549659.880000006,0.0,13105215.435555581,0.35,in_sample,0.0
354,NEOUSDT,1.313244415574953,4.06778888740707,14.45171520056751,0.10101425788997441,10891233.652000008,0.0,16446789.207555594,0.35,in_sample,0.0
355,QTUMUSDT,1.4584552482962088,4.009003027878584,16.8836597196577,0.09981043613254538,12095522.121999998,0.0,17651077.67755551,0.35,in_sample,0.0
356,TRXUSDT,1.2685407801129582,4.95528947072224,24.23673693405838,0.09701954247986679,10520489.460639998,0.0,16076045.016195558,0.35,in_sample,0.0
357,XLMUSDT,1.0803463845644954,3.213732580457089,12.329326849198788,0.10030990772381924,8959722.013540002,0.0,14515277.569095578,0.35,in_sample,0.0
358,XMRUSDT,1.0022982435237477,3.628586140297886,10.310436918510236,0.09849995011787337,8312439.200000004,0.0,13867994.755555587,0.35,in_sample,0.0
