Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.021768166299736304,0.02073294897178541,0.012094260856874817,1.0499310218415951,1.7998757061174588,0.4658385093167702,1.3251028806584362
2016,0.039091079797436416,0.02889139574005358,0.024277161310112705,1.3530353517411589,1.6101997798710075,0.5,1.639344262295082
2017,0.008600773938411448,0.02795708248943016,0.032596215884659996,0.3076420417496416,0.2638580493160567,0.5106382978723404,1.540983606557377
2018,0.007511327846399028,0.01716443660045014,0.022766026988294774,0.4376099269230918,0.3299358228056657,0.46153846153846156,1.3909465020576133
2019,0.011045321153430135,0.017154766317101434,0.01877232855693234,0.6438631077369531,0.5883831150691886,0.5251396648044693,1.4672131147540983
2020,0.047836278669833726,0.02033136646352849,0.010862944566906174,2.3528314614585812,4.403619881810532,0.5355191256830601,1.5061728395061729
2021,0.007468195556339835,0.014828119624273946,0.009812683026994229,0.503650883967394,0.7610757970878281,0.47191011235955055,1.4650205761316872
2022,0.005784416740200358,0.01793759736404769,0.020175826947090858,0.3224744441969725,0.2867003546060059,0.4838709677419355,1.4027149321266967
All,0.01878656160365671,0.021208328285596677,0.03303082274535263,0.8858105811392654,0.5687585122686641,0.4953998584571833,1.468051948051948
2015,0.03279755758261489,0.02750394459459042,0.02189706995323193,1.1924674102588775,1.4978057636325033,0.517948717948718,1.6049382716049383
2016,0.015504927689858242,0.01597575769931882,0.011371310300915649,0.9705284708041952,1.3635128476451603,0.4378698224852071,1.3852459016393444
2017,-0.0022372215812351353,0.011679504624065152,0.012017451315136096,-0.1915510677246901,-0.18616439730588574,0.5117647058823529,1.3934426229508197
2018,-0.002583404671258266,0.009310615420818902,0.0103214205371851,-0.27746873375111936,-0.25029545709827483,0.4418604651162791,1.0617283950617284
2019,0.0040966519860199105,0.010042867708100341,0.010682804421762171,0.4079165538261195,0.3834809497845465,0.5125,1.3114754098360657
2020,0.02648856782519646,0.018218519671497565,0.018581362910550236,1.4539363407575416,1.4255449372961024,0.5454545454545454,1.448559670781893
2021,0.0015224813110396565,0.007662145704374465,0.0074122784791061935,0.19870169137744834,0.2053999071043057,0.4420289855072464,1.1358024691358026
2022,-0.0013424391439882419,0.008602610352917933,0.01031578473239736,-0.15605020905461536,-0.13013446662687994,0.5130434782608696,1.0407239819004523
All,0.009396856323031964,0.01505076165475299,0.02189706995323193,0.6243442384236058,0.42913761261675204,0.4928115015974441,1.3007792207792208
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.0008975081568628761,0.0022737353106810055,0.0014595557058821873,0.39472851243800394,0.6149187408509377,0.35714285714285715,0.2304526748971194
2019,0.0025382775639016244,0.0025492148354669415,0.001004324999999806,0.9957095528344069,2.5273467890395187,0.3783783783783784,0.30327868852459017
2020,-0.00027634713319585954,0.006195878985632031,0.004427316914987989,-0.04460176414624887,-0.06241864734379632,0.4594594594594595,0.9135802469135803
2021,-0.006046467431736342,0.001959855630514739,0.005776172166317206,-3.085159609510773,-1.0467948768901518,0.2926829268292683,0.3374485596707819
2022,-0.004312566619972632,0.0019326530970340575,0.004646354166062627,-2.2314230249551272,-0.9281614069525719,0.41025641025641024,0.3529411764705883
All,-0.000858226989393663,0.002690231321279937,0.013965754421101595,-0.3190160573200607,-0.06145224694033876,0.40234375,0.265974025974026
