Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.05494976456701655,0.025673041944850112,0.010319929524767235,2.1403682775519015,5.324625951673438,0.5412844036697247,1.1237113402061856
2016,0.06458580088597646,0.03019444512610347,0.016229946988331356,2.1389961172077054,3.9794215552528245,0.6048387096774194,1.0163934426229508
2017,0.029529147536952297,0.030112005166610632,0.033797395839815225,0.9806436792756456,0.8737107343094556,0.5948275862068966,0.9508196721311475
2018,0.0317578567502789,0.016629285991692284,0.011517186333588558,1.909754680155516,2.757431878796711,0.5858585858585859,0.8148148148148149
2019,0.03318279705669475,0.01669629397226588,0.016888339179503387,1.9874348829635193,1.964834830944609,0.638095238095238,0.860655737704918
2020,0.06382058528881496,0.019949819920188686,0.008505429419098265,3.199055707978107,7.503511244889166,0.6140350877192983,0.9382716049382716
2021,0.04117324936675067,0.013745035462404288,0.00540694004625264,2.995499682730438,7.6148892006461955,0.65625,0.7901234567901234
2022,0.026033102416882586,0.014240960367376352,0.010508573286604816,1.8280440184722409,2.4773203466227662,0.6153846153846154,0.709090909090909
All,0.04302871880872733,0.02181496049395666,0.033797395839815225,1.972440831173976,1.27313710833416,0.6052318668252081,0.8970666666666667
2015,0.057122568091064606,0.02858085061271142,0.021231232266386013,1.9986307918232205,2.690497064624126,0.6136363636363636,1.081967213114754
2016,0.037854897132150796,0.015224288873669493,0.0066529230274302575,2.486480481700599,5.68996469312415,0.5888888888888889,0.7377049180327868
2017,0.02531760065757417,0.011107877524578496,0.004897790745642672,2.2792473721063002,5.169187899686817,0.6122448979591837,0.8032786885245902
2018,0.011643128512897241,0.009306236588869794,0.005162159140106537,1.2511103066971623,2.255476477359617,0.5806451612903226,0.5102880658436213
2019,0.015164892018829718,0.009903086866083965,0.008796154885636231,1.5313297988697194,1.7240364927626932,0.625,0.6557377049180328
2020,0.046521500990164624,0.017234118637184128,0.007953978295019537,2.6993838193611124,5.848834289539679,0.6730769230769231,0.8559670781893005
2021,0.015244775509620176,0.00794849160777518,0.00445220724351858,1.917945726294509,3.424093865309879,0.59375,0.5267489711934157
2022,0.0168471948580834,0.0074222208620674255,0.004417963108872769,2.269832058512833,3.813339867924319,0.625,0.4363636363636363
All,0.028362128838632303,0.0149628666195777,0.021231232266386013,1.8955010132565608,1.335868238017261,0.616519174041298,0.7044155844155844
2015,,,0.0,,,,
2016,,,0.0,,,,
2017,,,0.0,,,,
2018,0.012524022856365133,0.0038053983266968733,0.00017640684458553046,3.2911200828839693,70.99510728050514,0.8,0.18867924528301883
2019,0.0036035138069083956,0.0021686528274229835,0.0004998500449864274,1.6616370132375968,7.2091897221020425,0.75,0.05882352941176472
2020,0.006731910772026629,0.004501521781372371,0.002854616049751235,1.4954744415285899,2.358254369309414,0.6190476190476191,0.3471074380165289
2021,-0.0009397226689890194,0.0015219616160515438,0.0011746124838363237,-0.617441766650437,-0.8000278235762094,0.5454545454545454,0.0912863070539418
2022,-0.0018335347919524918,0.001891179869320087,0.0022211602798448693,-0.9695189874306775,-0.8254851343193251,0.5,0.0730593607305936
All,0.0024185816086345555,0.0029363467609853635,0.004392835316988197,0.8236702969723306,0.5505741586262733,0.6142857142857143,0.1571268237934904
