Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.03271505474634362,0.020388742015443703,0.009731999728506135,1.6045646524716042,3.361596348026757,0.5103448275862069,1.1934156378600824
2016,0.04532468260862258,0.028182447270212675,0.02302943070832897,1.6082592889840452,1.9681199758112202,0.5240963855421686,1.360655737704918
2017,0.035656569947785384,0.01908361165499382,0.01256705606959585,1.8684392971523676,2.837304914557613,0.5031446540880503,1.3032786885245902
2018,0.019104380956273828,0.013326835178799058,0.008487393138307597,1.4335272178248257,2.250912694269666,0.4825174825174825,1.176954732510288
2019,0.01632857771946287,0.014777306340576373,0.015497875725672516,1.1049766001417274,1.0536010230366142,0.5416666666666666,1.180327868852459
2020,0.055369764225274114,0.017646876389427694,0.009393444029823561,3.1376524096041347,5.89451153905626,0.5657894736842105,1.2510288065843622
2021,0.033506427671078504,0.011152814351344735,0.0032401249904978613,3.004302467120195,10.341091090418113,0.5909090909090909,1.0864197530864197
2022,0.013547227068817544,0.013975792590634018,0.011238473455052578,0.9693351544080813,1.2054330263801976,0.5277777777777778,0.9773755656108598
All,0.03165016793562124,0.018066450617736655,0.02631857177180974,1.751875263453732,1.2025792360633438,0.5300261096605744,1.1937662337662338
2015,0.0395027585689157,0.026648058701971494,0.020726461671266128,1.482387854616711,1.9059094212728,0.5625,1.448559670781893
2016,0.027590090482737473,0.015276180293050374,0.008488485716910965,1.8060856806782446,3.250295918831769,0.5169491525423728,0.9672131147540983
2017,0.012594376586056276,0.009621886816673223,0.004649226035255971,1.3089300285919174,2.7089189664152067,0.525,0.9836065573770492
2018,0.001524283960043091,0.007083668006736997,0.005376737574235291,0.21518286269110928,0.2834960678288047,0.5,0.6419753086419753
2019,0.00989039378550187,0.00862586976722411,0.008466967667987602,1.1465966971913484,1.168115218261201,0.5567010309278351,0.7950819672131149
2020,0.027848880722685772,0.015592021802019145,0.008516887018996666,1.7860981132722238,3.269842685545747,0.5514705882352942,1.1193415637860082
2021,0.008403258266072055,0.0066481007358684925,0.0029636193671318534,1.264008865078407,2.8354715046300307,0.4794520547945205,0.6008230452674896
2022,0.011335940582823618,0.0052996587083227785,0.004419677124231525,2.138994453552498,2.564879800986518,0.6206896551724138,0.5248868778280542
All,0.017403818195354435,0.013642513671097903,0.020726461671266128,1.27570465494383,0.8396907524009273,0.5397196261682243,0.8893506493506493
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.002198525564270117,0.0017559195840990832,0.0003014999999999546,1.2520650627620418,7.291958753799165,0.5,0.08230452674897126
2019,0.0015839490983606164,0.0013546311447703164,0.00025733499999991416,1.1692844243804699,6.155202744908951,0.3,0.08196721311475419
2020,0.0033681409659922995,0.00484635284060723,0.002729596434269732,0.6949846775024091,1.23393367741316,0.54,0.41152263374485587
2021,-0.00036536523139827525,0.0003494608227084152,0.00040081647313394697,-1.0455112781072184,-0.9115524333157224,0.5,0.03292181069958855
2022,-0.00012729853892330008,0.0004978314183055151,0.0004593696800805347,-0.25570611705583035,-0.2771156748982272,0.3333333333333333,0.05429864253393668
All,0.0008427360096217804,0.00190370716291577,0.002729596434269732,0.44268153528981996,0.30874014892507123,0.4875,0.08311688311688314
