Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.02007957242372112,0.02085812072775215,0.012094260856874817,0.9626740915831811,1.6602562704199624,0.4591194968553459,1.308641975308642
2016,0.03533750243944294,0.02868124282342258,0.024277161310112594,1.2320770985065026,1.4555862601911034,0.5,1.639344262295082
2017,0.009655169045184661,0.027884629630513493,0.032596215884659996,0.34625416127525815,0.296205212266018,0.5106382978723404,1.540983606557377
2018,0.007787695795385526,0.01716091867704958,0.022766026988294552,0.4538041314653231,0.3420753124552506,0.4642857142857143,1.382716049382716
2019,0.013867852522746719,0.01675950702916073,0.01877232855693234,0.8274618399346311,0.7387390690871714,0.5263157894736842,1.401639344262295
2020,0.04673386331191169,0.02024478303593183,0.010862944566905952,2.308439820222584,4.302135854976815,0.5333333333333333,1.4814814814814814
2021,0.011174196692653572,0.01471120792836458,0.009161747295177047,0.7595703049719446,1.2196578155496522,0.4742857142857143,1.4403292181069958
2022,0.005526438894922504,0.01781543710015423,0.02013484635991669,0.3102050690002246,0.27447137147886186,0.49333333333333335,1.3574660633484164
All,0.018922969149054277,0.021098739333747275,0.03303082274535274,0.8968767683094283,0.5728882170129002,0.49604601006470167,1.4451948051948051
2015,0.03231726443446678,0.02749264379178104,0.02189706995323193,1.1754876933344645,1.4758716350402337,0.517948717948718,1.6049382716049383
2016,0.014407403908357475,0.01588602063941558,0.010575551450915599,0.9069234036251069,1.36233121981645,0.43373493975903615,1.360655737704918
2017,-0.003002535269646774,0.011620699905819876,0.011640104677968166,-0.2583781780771264,-0.25794744572442113,0.5029940119760479,1.3688524590163933
2018,-0.0027462322065144006,0.009325815212975718,0.0103214205371851,-0.2944763694967233,-0.2660711475344424,0.4365079365079365,1.0370370370370372
2019,0.004542970570668395,0.010019761814814468,0.010682804421762171,0.45340105429966404,0.4252601087981927,0.5128205128205128,1.278688524590164
2020,0.027139962078328632,0.018212222375470412,0.01840789547553001,1.490205946248645,1.474365286048388,0.5459770114942529,1.432098765432099
2021,0.0025407123798221226,0.007579382872037335,0.006724812037824712,0.33521362130887844,0.3778116571186682,0.4573643410852713,1.0617283950617284
2022,-0.0008215917935628257,0.008548228275323944,0.009859009873492086,-0.09611252380034162,-0.08333410799920579,0.5135135135135135,1.004524886877828
All,0.00940668348334243,0.015019538479663233,0.02189706995323193,0.6262964402054879,0.4295864014424467,0.49264705882352944,1.2716883116883118
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.00012299186056653188,0.002096945342647943,0.0014595557058821873,0.05865286904007829,0.0842666436579705,0.35714285714285715,0.2304526748971194
2019,0.0026007250229180276,0.0025228155147505745,0.0010787270797572024,1.0308819680677903,2.4109203075752887,0.3870967741935484,0.25409836065573765
2020,0.0005889217258182876,0.006172123278109947,0.003954577548193505,0.09541639064581833,0.1489215266716197,0.46296296296296297,0.8888888888888888
2021,-0.005777876400946608,0.0019509200699057907,0.00551717367234128,-2.9616161574603206,-1.0472529494426257,0.3076923076923077,0.32098765432098775
2022,-0.003204853853253033,0.0018378787538935253,0.003674907652391868,-1.7437787157959068,-0.8720909901415091,0.45161290322580644,0.28054298642533926
All,-0.0006777790960599668,0.002652667790209084,0.012172528568384466,-0.25550847285198275,-0.055681043774286364,0.41350210970464135,0.24623376623376614
