Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.016344439188019356,0.021078490223100415,0.014395442422092009,0.7754084384140141,1.135389848313124,0.46987951807228917,1.3662551440329218
2016,0.04069344901937606,0.030703961610171623,0.01801069617719131,1.3253484855157946,2.259404557104801,0.4863636363636364,1.8032786885245902
2017,-0.0004911147816539712,0.029198081974968194,0.032596215884659774,-0.016820104213523642,-0.01506661949324911,0.4976958525345622,1.778688524590164
2018,0.01441940794203523,0.019761007751060832,0.018372765868330365,0.7296899087173907,0.784825107192508,0.4926829268292683,1.6872427983539096
2019,0.0006913357871205541,0.019008325821373687,0.02157638530157735,0.03637015661543374,0.03204131634922249,0.5144230769230769,1.7049180327868854
2020,0.05065162625617297,0.021892818569908292,0.010256690319320194,2.313618326230214,4.938398711401294,0.5314009661835749,1.7037037037037037
2021,-0.008163614994546575,0.017729332900846474,0.01744004717277825,-0.46045810297559525,-0.46809592391980254,0.4511627906976744,1.7695473251028806
2022,0.0035960258291109016,0.01920822783447189,0.020906715813140186,0.18721278506793446,0.17200338213095837,0.48717948717948717,1.7647058823529411
All,0.014843105861544723,0.022823401098280523,0.032596215884659774,0.6503459233629724,0.45536285297859047,0.49173300673606857,1.6966233766233767
2015,0.016120300259644584,0.028129731668636672,0.023037682428248996,0.5730698198453831,0.6997361956807661,0.49760765550239233,1.7201646090534979
2016,0.004598791450506007,0.018625381151010954,0.01295137688166248,0.24690992432422745,0.355081277652982,0.46919431279620855,1.7295081967213115
2017,-0.001314929221477808,0.014789172865662881,0.015391736573972192,-0.08891161347709828,-0.08543085539167723,0.47393364928909953,1.7295081967213115
2018,-0.011092293747001524,0.01158835874713433,0.01802539809397774,-0.9571928164326569,-0.6153702508632775,0.46153846153846156,1.6049382716049383
2019,-0.002134055667021561,0.012605128958031694,0.015453280149808957,-0.16930058186051247,-0.13809726131496708,0.45701357466063347,1.8114754098360657
2020,0.014962140303251414,0.019582002635535018,0.01673784959907465,0.7640761050710899,0.8939105477491323,0.5450236966824644,1.736625514403292
2021,-0.004978764773552874,0.010718266218153418,0.01487887958611056,-0.46451213957723786,-0.3346196025539821,0.42924528301886794,1.7448559670781894
2022,-0.01389949694603654,0.013502168574968738,0.024838865461662696,-1.02942700417801,-0.5595866271545125,0.4690721649484536,1.755656108597285
All,0.00044495055186730007,0.017084142933672396,0.04063593903726326,0.02604465167464235,0.010949680563780729,0.4753605769230769,1.7288311688311688
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,-0.00786368374128491,0.003681316500186668,0.009032857893381818,-2.1361064013067517,-0.8705643146502352,0.32857142857142857,0.5761316872427984
2019,-0.008878306730593942,0.0046734205154172655,0.011530198580416817,-1.8997448873485856,-0.7700046680612322,0.23170731707317074,1.3442622950819674
2020,-0.018364850915739268,0.009680399880031582,0.018166046150621784,-1.8971169727834998,-1.0109437553702725,0.41148325358851673,1.7201646090534979
2021,-0.025662461993769717,0.005586582018214544,0.024942175493992247,-4.593589051427077,-1.028878254823881,0.297029702970297,1.662551440329218
2022,-0.023074824214357637,0.006008029165519348,0.02256357260378561,-3.8406644805897834,-1.0226582740042796,0.33695652173913043,1.665158371040724
All,-0.010324859833652403,0.00496911630503037,0.08145423839920685,-2.0778060322718286,-0.1267565695360174,0.32448733413751507,0.8612987012987012
