Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.020389251909541425,0.020540570851757395,0.010976079728505894,0.9926331676316082,1.8576078539761927,0.45394736842105265,1.2510288065843622
2016,0.033313978384937944,0.028379730471474466,0.025921281533800467,1.173865214062659,1.2851979691473838,0.4972375690607735,1.4836065573770492
2017,0.014424308434853527,0.02224852989052909,0.01992050363775122,0.6483263615990091,0.7240935619478069,0.49707602339181284,1.401639344262295
2018,0.007632765410992876,0.015934246507712763,0.016009832422177794,0.47901640076286855,0.4767548597460336,0.48322147651006714,1.2263374485596708
2019,0.007419283176733707,0.015022358496531486,0.01877232855693256,0.49388271345320023,0.395224447208697,0.5194805194805194,1.262295081967213
2020,0.04357239009318251,0.01832506903745735,0.010676629029823026,2.3777476638215327,4.081099940015876,0.5308641975308642,1.3333333333333335
2021,0.022157302273535434,0.011856453200453485,0.0050600636344273475,1.8687968399089168,4.3788584243848145,0.5142857142857142,1.1522633744855968
2022,0.0023643728659737736,0.014889018183457932,0.017508278158807178,0.15879978362849007,0.13504314042351587,0.504424778761062,1.0226244343891402
All,0.019097474772225786,0.01907078172696285,0.0335295984616516,1.0013996828050944,0.569570637538887,0.5,1.2696103896103896
2015,0.036484632213985825,0.027152856470231575,0.021510871671265974,1.3436756554134528,1.696101988406247,0.5439560439560439,1.4979423868312756
2016,0.01765559560204701,0.015212053941420752,0.012605478355799615,1.160631935045455,1.4006287666127244,0.46153846153846156,1.0655737704918034
2017,0.0012466283927992567,0.010314809695657755,0.006045904548769299,0.120858108833947,0.2061938594536726,0.518796992481203,1.0901639344262295
2018,-0.0014623581057906592,0.007738691605587786,0.009013921584463791,-0.18896709939116213,-0.1622332846018041,0.43820224719101125,0.7325102880658436
2019,0.003862189233721745,0.008865107822605325,0.009148692264944636,0.43566184540626424,0.4221575195528907,0.5181818181818182,0.901639344262295
2020,0.018815001586930055,0.016297518126304648,0.013614781922004493,1.1544703580701725,1.381953944963368,0.5364238410596026,1.242798353909465
2021,0.004835136454165585,0.0066865063406349136,0.004123950072721927,0.7231185028243714,1.1724527137580631,0.4782608695652174,0.7572016460905351
2022,0.0063368689487985335,0.006141463770650719,0.005771602993967173,1.031817362349613,1.097939160996037,0.5616438356164384,0.660633484162896
All,0.011019408320900122,0.014027132347531371,0.021510871671265974,0.7855781244439048,0.5122715847735612,0.5104166666666666,0.9974025974025975
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.0003790803790850645,0.0018997388558997053,0.0009968757058823607,0.1995434150898252,0.38026844956516476,0.35714285714285715,0.11522633744855959
2019,0.002045000655737757,0.0014732324821284347,0.0004563149999998739,1.38810451204773,4.481554749982626,0.45454545454545453,0.0901639344262295
2020,-0.002146819979530191,0.005056302367083987,0.005580438259743303,-0.4245829904290871,-0.38470454821033057,0.43548387096774194,0.5102880658436213
2021,-0.0002003142413390514,0.0006141462958981543,0.0007445444878397822,-0.32616697792844807,-0.269042675905428,0.42857142857142855,0.11522633744855959
2022,-0.0031577878621203855,0.0014500540046104519,0.002769329831462719,-2.1777036248858233,-1.1402714932126696,0.2,0.09049773755656099
All,-0.0003517548265361806,0.002059174091008028,0.007923661161151174,-0.17082325776738283,-0.044392966758951685,0.40540540540540543,0.11532467532467527
