Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.009281374209980413,0.013965794990854638,0.010101835087464428,0.6645790100784258,0.9187810065814536,0.4666666666666667,0.617283950617284
2016,-0.0051709024651867075,0.022459572416492015,0.02088267531569854,-0.2302315631525436,-0.24761685880829093,0.4642857142857143,1.1475409836065573
2017,0.0023324943208434755,0.010234895063897497,0.006310528313849373,0.22789626139608415,0.3696195001176807,0.4473684210526316,0.3114754098360655
2018,0.006702524453318331,0.006583236145020161,0.002611544712431968,1.0181200105343942,2.566498065842683,0.5,0.345679012345679
2019,-0.0063685329135798755,0.013869777637254811,0.015261266001892926,-0.4591661870968808,-0.4173004331875191,0.4888888888888889,1.1065573770491803
2020,0.003422645075559376,0.013420892397786901,0.01879024411800656,0.25502365819755535,0.18215011226381453,0.45038167938931295,1.0781893004115226
2021,0.003036498036687296,0.013899520785831973,0.013312537220663723,0.21846062777807793,0.2280931115049987,0.47096774193548385,1.2757201646090535
2022,-0.0019596982431325425,0.013199832628792206,0.016556191202867554,-0.1484638705840815,-0.11836649016188701,0.4925373134328358,1.2126696832579187
All,0.001441076478749094,0.014078517570088806,0.026566881471024706,0.10235995882200002,0.054243343552415474,0.47294117647058825,0.8831168831168832
2015,0.011144596688007827,0.011415028265614025,0.00599275626350626,0.9763091626832997,1.8596779508411565,0.4875,0.6584362139917694
2016,-0.011812159113876087,0.008792733617836362,0.015170295382186616,-1.3434000877627768,-0.7786373841966355,0.3798449612403101,1.0573770491803278
2017,-0.00043586102713581915,0.008434963698387074,0.00582815906693579,-0.051673136094132106,-0.07478536912428117,0.43434343434343436,0.8114754098360655
2018,0.0049142105767525064,0.005493521396012986,0.006951565698860129,0.8945465435556648,0.706921402980958,0.547945205479452,0.6008230452674896
2019,-0.00639895166928122,0.00878583846164578,0.012686268541693413,-0.7283256683144794,-0.5043998279124449,0.46825396825396826,1.0327868852459017
2020,-0.0038239536013111998,0.015366983875078172,0.021600741609155705,-0.2488421691853794,-0.17702881088538072,0.5,1.0864197530864197
2021,-0.0033056654616419046,0.006448044088770976,0.0067190257826951205,-0.5126617337183837,-0.49198582779004363,0.41739130434782606,0.9465020576131686
2022,-0.00417940476739828,0.008804829289888162,0.013734121819300338,-0.4746718681074356,-0.3043081183046615,0.5436893203883495,0.9321266968325792
All,-0.0017162165414376027,0.009625780398478135,0.03675618896771016,-0.17829375597524974,-0.04669190657783583,0.46674445740956827,0.8903896103896103
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.0005033646661225604,0.002066586893149951,0.0009043644374996385,0.24357295006130494,0.5565949359024432,0.4186046511627907,0.3539094650205761
2019,-0.011361787821646978,0.004241460005829111,0.010897846144769296,-2.6787445375017747,-1.0425718688550547,0.2,1.0655737704918034
2020,-0.01204190965886116,0.006600756723103037,0.01221052990493221,-1.8243225987580738,-0.9861905873550222,0.3656716417910448,1.1028806584362139
2021,-0.014659284365183049,0.0044312260558178745,0.01413573849499794,-3.3081779580927684,-1.037037037037037,0.28,0.823045267489712
2022,-0.015528065545423037,0.0046158172666304655,0.014648890276431459,-3.36409884717089,-1.060016509947247,0.35664335664335667,1.2941176470588234
All,-0.006529896752205358,0.003658085757812173,0.05169399020222998,-1.7850584115640737,-0.1263182959307264,0.31272727272727274,0.5714285714285714
