Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.027920305300004482,0.021009075098457782,0.01290863742209214,1.328964039071574,2.1629165330975235,0.4817073170731707,1.3497942386831276
2016,0.05684835349956274,0.029577095175473467,0.017573044212584765,1.92203977984639,3.2349747039759533,0.5260663507109005,1.7295081967213115
2017,0.01719562464146313,0.028285845125568535,0.031643785884660325,0.6079233116467649,0.5434123686761165,0.49760765550239233,1.7131147540983607
2018,0.02780937831972658,0.018728100235477458,0.01579214689963737,1.4849011896596997,1.7609624895501166,0.48484848484848486,1.6296296296296298
2019,0.022444883807561,0.018018666472310752,0.020808872582903648,1.2456462214921402,1.0786208487816626,0.5228426395939086,1.6147540983606556
2020,0.06742494800687905,0.021692652717329865,0.009057662561347657,3.1081928469271296,7.443967751084683,0.5561224489795918,1.6131687242798354
2021,0.014466570361176798,0.016788722989051378,0.009292141230306639,0.8616837844433461,1.5568607926441735,0.4951923076923077,1.7119341563786008
2022,0.019638516105037446,0.018061537811156755,0.01640346320301589,1.087311407830765,1.1972176766566447,0.5274725274725275,1.6470588235294117
All,0.03185732283516919,0.02203306171443676,0.031643785884660325,1.445887242003015,1.0067481480024925,0.5118210862619809,1.6259740259740258
2015,0.03722705165554869,0.02778585961553012,0.02083550572243542,1.3397840545750719,1.7867121706320308,0.5384615384615384,1.7119341563786008
2016,0.02342726576943192,0.016829036098394694,0.010003606744505955,1.3920741290504823,2.341881919968348,0.46078431372549017,1.6721311475409837
2017,0.00670087558696319,0.012276179969390913,0.00937180618743394,0.5458437073805505,0.7150036452896315,0.5073891625615764,1.6639344262295082
2018,0.006749162024828403,0.01070430143353799,0.006906052017716213,0.6305093393280562,0.9772822457048777,0.5089820359281437,1.374485596707819
2019,0.014193373139140058,0.011363431639966257,0.008583976373390811,1.2490393385410645,1.6534729968663047,0.5323383084577115,1.6475409836065573
2020,0.03121084366815647,0.019594898690913683,0.01389588015761234,1.5928045436963243,2.2460501468169882,0.565,1.646090534979424
2021,0.007656509410369936,0.00915373048628004,0.007974172665304646,0.8364359669367374,0.9601634842550059,0.4787234042553192,1.5473251028806585
2022,0.0057804465986987606,0.012994923824839563,0.01632736648856148,0.4448234307960729,0.3540342285296523,0.5375722543352601,1.5656108597285068
All,0.01673917660136964,0.016165213599940498,0.02083550572243542,1.0355060573669905,0.8033967029341216,0.5161917098445595,1.6041558441558441
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,-0.0016262964727668178,0.0030284794589520952,0.004887419455882114,-0.5370009916889262,-0.332751565002168,0.3409090909090909,0.36213991769547316
2019,0.002302875774282295,0.0032158921902398145,0.0027860077351471446,0.7160923432916966,0.8265862815921677,0.3333333333333333,0.639344262295082
2020,0.002877629965922976,0.008625638886753707,0.006712137364899284,0.3336135448867584,0.4287203627523131,0.5174418604651163,1.4156378600823045
2021,-0.005552278370826137,0.0043970966719216005,0.007420310231886051,-1.2627146467534234,-0.7482542100419555,0.44545454545454544,0.9053497942386832
2022,-0.007309917988993725,0.004837949465530435,0.010054669662241,-1.5109537710295744,-0.7270172203115899,0.41964285714285715,1.0135746606334841
All,-0.0010902440477488506,0.0041193996047876325,0.01940828546170048,-0.26466090992525987,-0.05617415561515177,0.437984496124031,0.5361038961038962
