Date,T.CFE,TF.CFE,TS.CFE
2018-03-27,1.1028968019344063,1.059222836252518,1.0
2018-03-28,1.105515617610636,1.0610091801318284,1.0
2018-03-29,1.104441307438222,1.0610561801318283,1.0
2018-03-30,1.104438307438222,1.0610561801318283,1.0
2018-04-02,1.104438307438222,1.0607396251318286,1.0
2018-04-03,1.103897924806172,1.0587193197106328,1.0
2018-04-04,1.103294924806172,1.0578957650764866,1.0
2018-04-09,1.1028867464631487,1.0563536435547476,1.0
2018-04-10,1.1036619942258605,1.0576345587018066,1.0
2018-04-11,1.1048589942258606,1.0579815587018064,1.0
2018-04-12,1.1048589942258606,1.0579815587018064,1.0
2018-04-13,1.1048589942258606,1.0579815587018064,1.0
2018-04-16,1.1059063180308164,1.0579815587018064,1.0
2018-04-17,1.1052509000308164,1.0579815587018064,1.0
2018-04-18,1.097476746165914,1.0579815587018064,1.0
2018-04-19,1.096023746165914,1.0574187445620216,1.0
2018-04-20,1.096023746165914,1.0569657445620215,1.0
2018-04-23,1.0956198073987904,1.0569012523017474,1.0
2018-04-24,1.0951342666311563,1.0554260152704977,1.0
2018-04-25,1.095834081581156,1.0558636204832639,1.0
2018-04-26,1.0971170381558686,1.055768509180447,1.0
2018-04-27,1.0968640381558687,1.0557655091804468,1.0
2018-05-02,1.096912584977731,1.0557655091804468,1.0
2018-05-03,1.0961403901848317,1.0564968136676263,1.0
2018-05-04,1.0970373901848318,1.0567438136676264,1.0
2018-05-07,1.0990425272031803,1.0554530899649237,1.0
2018-05-08,1.0995895272031804,1.0557000899649236,1.0
2018-05-09,1.0995895272031804,1.0557000899649236,1.0
2018-05-10,1.101474875257453,1.0571948982362003,1.0
2018-05-11,1.1023218752574528,1.0574918982362003,1.0
2018-05-14,1.1016723025739668,1.0574918982362003,1.0
2018-05-15,1.1032693025739668,1.0574918982362003,1.0
2018-05-16,1.1046361471376032,1.0580705378195336,1.0
2018-05-17,1.1061390995073304,1.0594182907936713,1.0
2018-05-18,1.1064010176046752,1.0596253393101547,1.0
2018-05-21,1.106348539389722,1.059909325436281,1.0
2018-05-22,1.1087005639764993,1.0607558054362811,1.0
2018-05-23,1.1083256120846072,1.061002805436281,1.0
2018-05-24,1.108190909092804,1.061058841436281,1.0
2018-05-25,1.1079379090928039,1.0611058414362808,1.0
2018-05-28,1.1090223055444168,1.0611058414362808,1.0
2018-05-29,1.1097999650995425,1.0611450354362806,1.0
2018-05-30,1.1133313102389155,1.0613286291862807,1.0
2018-05-31,1.1151494133389155,1.0615259904362806,1.0
2018-06-01,1.1140872880099681,1.0610317401981855,1.0
2018-06-04,1.1130361517468104,1.0607753183410427,1.0
2018-06-05,1.1131331517468104,1.0608478274035427,1.0
2018-06-06,1.1121024232520458,1.0598611955021344,1.0
2018-06-07,1.1103493179606925,1.0591178295021342,1.0
2018-06-08,1.111189048113754,1.0587648295021344,1.0
2018-06-11,1.110936048113754,1.0587648295021344,1.0
2018-06-12,1.111811517488754,1.0590235045021343,1.0
2018-06-13,1.1120760698980803,1.0583705045021343,1.0
2018-06-14,1.1115014973873507,1.0583705045021343,1.0
2018-06-15,1.1136984973873505,1.0583705045021343,1.0
2018-06-19,1.1136984973873505,1.0583705045021343,1.0
2018-06-20,1.1152512301502078,1.0593175738898897,1.0
2018-06-21,1.114148230150208,1.0592128412383746,1.0
2018-06-22,1.1129681057196028,1.0599737762383747,1.0
2018-06-25,1.113565105719603,1.0595207762383747,1.0
2018-06-26,1.113565105719603,1.0595207762383747,1.0
2018-06-27,1.1146190361093715,1.0604480274050412,1.0
2018-06-28,1.1149900961649268,1.0604383847264698,1.0
2018-06-29,1.1140409715380613,1.0595959448988839,1.0
2018-07-02,1.1148879715380613,1.059592944898884,1.0
2018-07-03,1.1159450311672174,1.0603732986272074,1.0
2018-07-04,1.1157825427494956,1.0599342104780363,1.0
2018-07-05,1.1143795427494958,1.0590312104780362,1.0
2018-07-06,1.1136937864189547,1.0590312104780362,1.0
2018-07-09,1.1138178407806567,1.0591909389562972,1.0
2018-07-10,1.114414840780657,1.0593019390124772,1.0
2018-07-11,1.114414840780657,1.060148939012477,1.0
2018-07-12,1.1132817166164777,1.059561800106227,1.0
2018-07-13,1.1136931943321637,1.0599812170109888,1.0
2018-07-16,1.1160804162422764,1.060978217010989,1.0
2018-07-17,1.1159939329680826,1.0611716026996119,1.0
2018-07-18,1.1165409329680827,1.0607610870996116,1.0
2018-07-19,1.1165409329680827,1.0601080870996118,1.0
2018-07-20,1.1183873727836136,1.0619282161039565,1.0
2018-07-23,1.1174343727836136,1.061696886908554,1.0
2018-07-24,1.1167255378642587,1.0607961998395887,1.0
2018-07-25,1.116900482543746,1.0610108217145886,1.0
2018-07-26,1.11560499055495,1.0598526197538045,1.0
2018-07-27,1.1162344764065986,1.060431357576385,1.0
2018-07-30,1.1154446131738398,1.0606632897342798,1.0
2018-07-31,1.1138416131738396,1.059125605636342,1.0
2018-08-01,1.1158452988082617,1.059772605636342,1.0
2018-08-02,1.1155422988082617,1.059772605636342,1.0
2018-08-03,1.1155422988082617,1.0588723312942367,1.0
2018-08-06,1.1162181413082617,1.0588193312942367,1.0
2018-08-07,1.1138437468638174,1.0574904521907882,1.0
2018-08-08,1.1127907468638174,1.0568874521907883,1.0
2018-08-09,1.1127949909814645,1.0568874521907883,1.0
2018-08-10,1.1123919909814646,1.0568874521907883,1.0
2018-08-13,1.1123919909814646,1.0568874521907883,1.0
2018-08-14,1.1123919909814646,1.0568874521907883,1.0
2018-08-15,1.1123919909814646,1.0568874521907883,1.0
2018-08-16,1.1123919909814646,1.055085141455494,1.0
2018-08-17,1.1123919909814646,1.055082141455494,1.0
2018-08-20,1.1120012081262367,1.0556174978554942,1.0000242975
2018-08-21,1.1115982081262368,1.0558644978554943,0.9994721274999999
2018-08-22,1.111514414640963,1.0557901431080194,0.9985355190625
2018-08-23,1.112161414640963,1.0562871431080194,0.9990219015625
2018-08-24,1.112161414640963,1.0562871431080194,0.9984595755625001
2018-08-27,1.112161414640963,1.0562871431080194,0.9980135499375
2018-08-28,1.112161414640963,1.0562871431080194,0.9985620499375001
2018-08-29,1.11222445178382,1.0558477854764403,0.9985605499375
2018-08-30,1.11262145178382,1.0566377765094983,0.9988090499375
2018-08-31,1.1133385797616253,1.056981875529106,0.9988090499375
2018-09-03,1.112835579761625,1.0574385977631486,0.9988075499374999
2018-09-04,1.1125882438326837,1.0574355977631487,0.9989560499374999
2018-09-05,1.1107271602071263,1.0574355977631487,0.9989560499374999
2018-09-06,1.110505412542032,1.0571046421817534,0.9989052749374999
2018-09-07,1.1100324925420317,1.0570306010593045,0.9990037749374999
2018-09-10,1.1109480967661696,1.0578776010593045,0.9990037749374999
2018-09-11,1.1129975234784983,1.0587009425486662,0.9988405411874999
2018-09-12,1.1131510700169598,1.0587783766976022,0.9987375411874999
2018-09-13,1.11249807001696,1.0580253766976022,0.9988860411874999
2018-09-14,1.1133845760236714,1.0585748716976018,0.9988845411874999
2018-09-17,1.1140315760236712,1.0596075025799552,0.9978315411874998
2018-09-18,1.1155244243349296,1.060266823294241,0.9974291911875
