Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.05465409043872732,0.025974071594754723,0.011985347681671366,2.1041787861154706,4.560075509724868,0.5378151260504201,1.2268041237113403
2016,0.07556050862655682,0.030566499647271095,0.015364314248533684,2.4720039748909453,4.917922622792491,0.6056338028169014,1.1639344262295082
2017,0.03977757692396672,0.03066371545324663,0.03323132157406761,1.2972197379217176,1.1969905209851042,0.5971223021582733,1.139344262295082
2018,0.034403544857672115,0.017884826194809578,0.01630544540964285,1.9236163931890207,2.109942046558646,0.5847457627118644,0.9711934156378601
2019,0.0348275427316112,0.01772309265541298,0.01729416114064808,1.9650939826788179,2.0138324402305225,0.6119402985074627,1.098360655737705
2020,0.07304338608799377,0.020804809873386784,0.008505429419098265,3.5108893824321763,8.587854003465205,0.6060606060606061,1.0864197530864197
2021,0.026929872184874328,0.01538080231768036,0.006900921468047327,1.7508756454088366,3.902358882008022,0.6031746031746031,1.0370370370370372
2022,0.027505111503126376,0.015749954997743336,0.013796871602242855,1.74636127576665,1.9935759566433215,0.6036036036036037,1.009090909090909
All,0.04583893041992696,0.02261380617623566,0.03323132157406761,2.027032957773294,1.3793893305675158,0.594515181194907,1.0890666666666666
2015,0.061825459468913095,0.028890006598989843,0.02092453463841859,2.1400292608820264,2.9546874297217665,0.6206896551724138,1.1885245901639343
2016,0.038241804225285156,0.015790979525523687,0.005131581194741663,2.421749972094712,7.4522457648086275,0.5714285714285714,0.9754098360655739
2017,0.025224015763609737,0.011975385698559165,0.008206716446614859,2.106321783576841,3.073581977358831,0.5873015873015873,1.0327868852459017
2018,0.009188672016819319,0.01070177215434834,0.008400711269494043,0.8586121891116679,1.0937969086244685,0.5698924731182796,0.7654320987654322
2019,0.025079461601997977,0.011328120998019121,0.008696125759567352,2.213911875268941,2.8839810158455808,0.6239316239316239,0.959016393442623
2020,0.0465878278097192,0.01879241000070761,0.011285091586960672,2.4790768085607424,4.128263155927683,0.6615384615384615,1.0699588477366255
2021,0.020008791327857694,0.008858292150842382,0.004311898130670344,2.2587639905232693,4.640367355976253,0.5670103092783505,0.7983539094650205
2022,0.017060932439531565,0.009404896958025318,0.0075694567835594695,1.8140477791171603,2.2539176756497463,0.6025641025641025,0.709090909090909
All,0.030576463223796303,0.015844152215353072,0.02092453463841859,1.9298263995575313,1.4612732733207956,0.6033149171270719,0.9402597402597404
2015,,,0.0,,,,
2016,,,0.0,,,,
2017,,,0.0,,,,
2018,0.008679449993478168,0.004874470610374835,0.002010267571479374,1.780593358180231,4.317559570983321,0.6666666666666666,0.4528301886792452
2019,0.010144244641528128,0.003876117186917997,0.0004998500449864274,2.617115054148836,20.294575829844284,0.75,0.17647058823529416
2020,0.016216398969558163,0.006000870599507271,0.0032291017965045965,2.7023410521282836,5.021953469262542,0.6049382716049383,0.6694214876033058
2021,-0.0010693814697419282,0.0019691985126113615,0.0017249948329486342,-0.5430541730014906,-0.6199331437497538,0.4838709677419355,0.2594142259414225
2022,0.00027507425710483177,0.002623665835328567,0.0023157645583198327,0.10484348021796902,0.11878334354698289,0.5185185185185185,0.24545454545454537
All,0.006257225659359535,0.004046905195434612,0.0032291017965045965,1.5461754988524135,1.9377604218401505,0.5828220858895705,0.3662921348314607
