Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.013389177132127826,0.016476614223881043,0.011318121449896745,0.8126170188971036,1.1829858153934172,0.4803921568627451,0.8395061728395061
2016,-0.005719943499105048,0.02272154538216878,0.022249496475523878,-0.25174095348258735,-0.25708193016401143,0.4722222222222222,1.180327868852459
2017,-0.011554108882296198,0.02389532784296904,0.03019463570797143,-0.4835300422838048,-0.3826543560267527,0.48201438848920863,1.139344262295082
2018,0.019918855491028026,0.012435525453938459,0.009773153578218952,1.6017703123851128,2.038119562084894,0.5,1.1028806584362139
2019,0.0018869477034353522,0.013938060466252492,0.014486662967424513,0.135380938259245,0.13025413151934603,0.5217391304347826,1.1311475409836067
2020,0.0120893374536559,0.013485800570825318,0.014157293589704523,0.8964493720758058,0.8539299815359849,0.4765625,1.0534979423868314
2021,0.011545047664644165,0.013638458029530273,0.01088845740148403,0.8465068147474287,1.0603014953312528,0.49019607843137253,1.2592592592592593
2022,0.008594013703114859,0.012976028158843167,0.01184953453266413,0.6622992488851865,0.7252617121309547,0.5263157894736842,1.2036199095022626
All,0.006224327791240776,0.016774128924286265,0.04400341650155881,0.3710671248167731,0.1414510119008664,0.4939309056956116,1.1127272727272728
2015,0.03521123631310222,0.017992011181491394,0.005394266182993324,1.9570483787451431,6.527530366245888,0.5118110236220472,1.045267489711934
2016,-0.007062544399883075,0.009795719808971103,0.011177505825355816,-0.720982688113952,-0.6318533410076081,0.4316546762589928,1.139344262295082
2017,0.0005778504953238784,0.00925427782500896,0.006698527971366497,0.062441446674778085,0.08626529556851235,0.4230769230769231,1.0655737704918034
2018,0.008934133130594152,0.006995813150589655,0.006618231644823336,1.2770685749148578,1.3499275350360809,0.5114503816793893,1.0781893004115226
2019,0.00039082680933244155,0.009254768451161315,0.009687541996769244,0.04222977715702865,0.04034323768225012,0.5067567567567568,1.2131147540983607
2020,-0.0011757033268199528,0.01564698127665719,0.022895463217991185,-0.07513930681146243,-0.05135092990370637,0.49324324324324326,1.2181069958847737
2021,0.010061721337093947,0.007698567914658006,0.006257169102132476,1.306960131888493,1.6080309118807194,0.4897959183673469,1.2098765432098766
2022,0.00013811648238751085,0.00932256095338559,0.01221287567878826,0.014815294110504296,0.011309087721853772,0.5343511450381679,1.1855203619909502
All,0.005937790816980317,0.011375878474288132,0.022895463217991185,0.52196327786034,0.25934355467918285,0.4877384196185286,1.143896103896104
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,0.002777903184640884,0.0021225131401388566,0.0007366084374998971,1.3087802059303866,3.771207392178795,0.4186046511627907,0.3539094650205761
2019,-0.0017698513680329364,0.003843810708370027,0.003646305610317757,-0.4604418641581453,-0.48538207083489715,0.36363636363636365,0.901639344262295
2020,-0.002024211833531055,0.006734889023424958,0.007282563732185499,-0.300556078428396,-0.27795319175649547,0.43356643356643354,1.176954732510288
2021,-0.007479924055384404,0.004700701278145082,0.008163856522798829,-1.591235777980773,-0.9162243401137149,0.41496598639455784,1.2098765432098766
2022,-0.0044926070200674885,0.004467631548106215,0.00695776432431261,-1.0055903159632447,-0.6456969237042006,0.4222222222222222,1.2217194570135748
All,-0.001589186718116194,0.003637886431931614,0.018354280586378446,-0.4368434110991148,-0.08658398299171706,0.4117647058823529,0.6005194805194805
