Date,T.CFE,TF.CFE,TS.CFE
2015-01-05,1.0,0.9978456598965517,1.0
2015-01-06,1.0,0.9984224642965517,1.0
2015-01-07,1.0,0.9978628822965518,1.0
2015-01-08,1.0,0.9978628822965518,1.0
2015-01-09,1.0,0.9964082118575275,1.0
2015-01-12,1.0,0.9971486118575276,1.0
2015-01-13,1.0,0.9971486118575276,1.0
2015-01-14,1.0,0.9971486118575276,1.0
2015-01-15,1.0,0.997420316524194,1.0
2015-01-16,1.0,0.995820056524194,1.0
2015-01-19,1.0,0.995820056524194,1.0
2015-01-20,1.0,0.995820056524194,1.0
2015-01-21,1.0,0.995820056524194,1.0
2015-01-22,1.0,0.995820056524194,1.0
2015-01-23,1.0,0.9957997913662993,1.0
2015-01-26,1.0,0.9956791813662993,1.0
2015-01-27,1.0,0.9969615776479896,1.0
2015-01-28,1.0,0.9984011676479895,1.0
2015-01-29,1.0,0.9990825826045113,1.0
2015-01-30,1.0,0.9994423826045113,1.0
2015-02-02,1.0,0.9994423826045113,1.0
2015-02-03,1.0,0.9985361916045115,1.0
2015-02-04,1.0,0.9932949616045114,1.0
2015-02-05,1.0,0.994442166296819,1.0
2015-02-06,1.0,0.994261026296819,1.0
2015-02-09,1.0,0.994261026296819,1.0
2015-02-10,1.0,0.994261026296819,1.0
2015-02-11,1.0,0.994261026296819,1.0
2015-02-12,1.0,0.994261026296819,1.0
2015-02-13,1.0,0.994261026296819,1.0
2015-02-16,1.0,0.994261026296819,1.0
2015-02-17,1.0,0.994261026296819,1.0
2015-02-25,1.0,0.994261026296819,1.0
2015-02-26,1.0,0.993516162796819,1.0
2015-02-27,1.0,0.9938940607968191,1.0
2015-03-02,1.0,0.993761346796819,1.0
2015-03-03,1.0,0.9931326240777179,1.0
2015-03-04,1.0,0.993330974077718,1.0
2015-03-05,1.0,0.9952663996521861,1.0
2015-03-06,1.0,0.9955850496521861,1.0
2015-03-09,1.0,0.9955850496521861,1.0
2015-03-10,1.0,0.9955850496521861,1.0
2015-03-11,1.0,0.9955850496521861,1.0
2015-03-12,1.0,0.9955850496521861,1.0
2015-03-13,1.0,0.999830808523288,1.0
2015-03-16,1.0,0.9997695425232881,1.0
2015-03-17,1.0,0.9997695425232881,1.0
2015-03-18,1.0,0.9997695425232881,1.0
2015-03-19,1.0,0.9997695425232881,1.0
2015-03-20,1.0,0.9997695425232881,1.0
2015-03-23,0.999668753125,0.9994322125232881,1.0
2015-03-24,0.9985486751250001,0.9985811475232882,1.0
2015-03-25,0.9982237176250001,0.9985811475232882,1.0
2015-03-26,1.0000743226250002,1.000718219287994,1.0
2015-03-27,0.9986857216250002,0.997522278756079,1.0
2015-03-30,1.0028366566250002,0.9992363949073949,1.0
2015-03-31,1.0023136588201222,1.0001096884319851,1.0
2015-04-01,1.0021149988201221,0.9995097384319851,1.0
2015-04-02,1.0021149988201221,0.9995097384319851,1.0
2015-04-03,1.0032436438201222,1.0004439373273342,1.0
2015-04-07,1.0031946388201223,1.0014768937747025,1.0
2015-04-08,1.0031946388201223,1.0008770387747026,1.0
2015-04-09,1.0031946388201223,1.0008770387747026,1.0
2015-04-10,1.0031946388201223,1.0008770387747026,1.0
2015-04-13,1.0031946388201223,1.0008770387747026,1.0
2015-04-14,1.0031946388201223,1.0008770387747026,1.0
2015-04-15,1.0031946388201223,1.0008770387747026,1.0
2015-04-16,1.0031258905592526,1.0001777107574612,1.0
2015-04-17,1.0029267005592528,0.9984327337614936,1.0
2015-04-20,1.0008558143092527,0.9944820537614936,1.0
2015-04-21,1.0003055193092527,0.9944820537614936,1.0
2015-04-22,1.0003055193092527,0.9944820537614936,1.0
2015-04-23,1.0003055193092527,0.9944820537614936,1.0
2015-04-24,1.0006387793092528,0.9957436741273473,1.0
2015-04-27,1.0000386993092527,0.9948927541273472,1.0
2015-04-28,1.0000386993092527,0.9948927541273472,1.0
2015-04-29,1.0000386993092527,0.9948927541273472,1.0
2015-04-30,1.0000386993092527,0.9948927541273472,1.0
2015-05-04,1.0008948218092528,0.9954442361658088,1.0
2015-05-05,1.0016943118092527,0.9960431611658088,1.0
2015-05-06,1.0032451028092528,0.9991897814653479,1.0
2015-05-07,1.0032449578092528,0.9994028020631741,1.0
2015-05-08,1.0032449578092528,0.9991025370631741,1.0
2015-05-11,1.0032449578092528,0.9979030930631739,1.0
2015-05-12,1.0032449578092528,0.9978524330631741,1.0
2015-05-13,1.0032449578092528,0.9978524330631741,1.0
2015-05-14,1.0032449578092528,0.9978524330631741,1.0
2015-05-15,1.0032449578092528,0.9978524330631741,1.0
2015-05-18,1.0055378706663956,0.9987114418562775,1.0
2015-05-19,1.005538175666396,0.9990157907643236,1.0
2015-05-20,1.005538175666396,0.9994149507643236,1.0
2015-05-21,1.0047300349346884,0.9976135544271142,1.0
2015-05-22,1.0046803649346883,0.9980126194271143,1.0
2015-05-25,1.0046803649346883,0.9980126194271143,1.0
2015-05-26,1.0084551707603764,1.0010280212486757,1.0
2015-05-27,1.0082565007603763,1.0005747733356323,1.0
2015-05-28,1.0131227303151709,1.0051841619273354,1.0
2015-05-29,1.0122105454622297,1.0052689713258316,1.0
2015-06-01,1.0126726063997298,1.0051198513258317,1.0
2015-06-02,1.0089250263997298,1.0051198513258317,1.0
2015-06-03,1.0089250263997298,1.0051198513258317,1.0
2015-06-04,1.0090224265370924,1.0051198513258317,1.0
2015-06-05,1.0082244465370924,1.0051198513258317,1.0
2015-06-08,1.0082244465370924,1.0051198513258317,1.0
2015-06-09,1.0085830686799495,1.0051198513258317,1.0
2015-06-10,1.0092268270495148,1.0054245682008316,1.0
2015-06-11,1.0091288470495148,1.0060254182008317,1.0
2015-06-12,1.0091288470495148,1.0060254182008317,1.0
2015-06-15,1.011382835478086,1.008563804374301,1.0
2015-06-16,1.010385540478086,1.007915154374301,1.0
2015-06-17,1.0103313261030862,1.0075295365364632,1.0
2015-06-18,1.009833326103086,1.0069303265364633,1.0
2015-06-19,1.0091088536030859,1.0069303265364633,1.0
2015-06-23,1.009841205790586,1.0063149466385042,1.0
2015-06-24,1.009307964540586,1.0053417391385042,1.0
2015-06-25,1.0102601845405859,1.0066927641385042,1.0
2015-06-26,1.0102601845405859,1.0066927641385042,1.0
2015-06-29,1.011039124384336,1.0092698584863302,1.0
2015-06-30,1.010291524384336,1.0091711334863303,1.0
2015-07-01,1.0103438643843359,1.0091711334863303,1.0
2015-07-02,1.0100986043843359,1.0091711334863303,1.0
2015-07-03,1.009100904384336,1.0091711334863303,1.0
2015-07-06,1.009100904384336,1.0091711334863303,1.0
2015-07-07,1.009100904384336,1.0091711334863303,1.0
2015-07-08,1.009100904384336,1.0091711334863303,1.0
2015-07-09,1.009100904384336,1.0091711334863303,1.0
2015-07-10,1.008533251259336,1.0087018209863303,1.0
2015-07-13,1.0094344012593361,1.0091519709863304,1.0
2015-07-14,1.0096584130450503,1.0097405050288837,1.0
2015-07-15,1.0115100330450502,1.0109909450288836,1.0
2015-07-16,1.0104113830450503,1.0109909450288836,1.0
2015-07-17,1.0103126330450503,1.0109909450288836,1.0
2015-07-20,1.0103126330450503,1.0109909450288836,1.0
2015-07-21,1.0107640380450502,1.0107361455288837,1.0
2015-07-22,1.01066549804505,1.0106363305288837,1.0
2015-07-23,1.01066549804505,1.0106363305288837,1.0
2015-07-24,1.01066549804505,1.0106363305288837,1.0
2015-07-27,1.0091231597663615,1.0106363305288837,1.0
2015-07-28,1.0094241597663616,1.0101145541003125,1.0
2015-07-29,1.0094241597663616,1.0100141641003124,1.0
2015-07-30,1.0097796797663616,1.0106970693820025,1.0
2015-07-31,1.009719593304823,1.011698617810574,1.0
2015-08-03,1.011521238304823,1.011248977810574,1.0
2015-08-04,1.011521238304823,1.011248977810574,1.0
2015-08-05,1.011521238304823,1.011248977810574,1.0
2015-08-06,1.011521238304823,1.011248977810574,1.0
2015-08-07,1.011521238304823,1.0108297907711004,1.0
2015-08-10,1.0117985257048232,1.0112981824377671,1.0
2015-08-11,1.0132296379048231,1.0126268384133768,1.0
