Date,T.CFE,TF.CFE,TS.CFE
2015-01-05,1.0,0.9978456598965517,1.0
2015-01-06,1.0,0.9984224642965517,1.0
2015-01-07,1.0,0.9978628822965518,1.0
2015-01-08,1.0,0.9978628822965518,1.0
2015-01-09,1.0,0.9964082118575275,1.0
2015-01-12,1.0,0.9971486118575276,1.0
2015-01-13,1.0,0.9987737003575274,1.0
2015-01-14,1.0,0.9988336003575274,1.0
2015-01-15,1.0,0.9988336003575274,1.0
2015-01-16,1.0,0.9988336003575274,1.0
2015-01-19,1.0,0.9988336003575274,1.0
2015-01-20,1.0,0.9991326039891066,1.0
2015-01-21,1.0,0.9989121059891066,1.0
2015-01-22,1.0,0.9990703118004274,1.0
2015-01-23,1.0,1.0005891946425327,1.0
2015-01-26,1.0,1.000674481975866,1.0
2015-01-27,1.0,1.0015735819758658,1.0
2015-01-28,1.0,1.0015735819758658,1.0
2015-01-29,1.0,1.0022549969323877,1.0
2015-01-30,1.0,1.0026147969323878,1.0
2015-02-02,1.0,1.0039202455323877,1.0
2015-02-03,1.0,1.0037595595323878,1.0
2015-02-04,1.0,1.0037595595323878,1.0
2015-02-05,1.0,1.0049067642246956,1.0
2015-02-06,1.0,1.0047256242246956,1.0
2015-02-09,1.0,1.0047256242246956,1.0
2015-02-10,1.0,1.0047256242246956,1.0
2015-02-11,1.0,1.006586133179241,1.0
2015-02-12,1.0,1.006524169179241,1.0
2015-02-13,1.0,1.006524169179241,1.0
2015-02-16,1.0,1.006524169179241,1.0
2015-02-17,1.0,1.006524169179241,1.0
2015-02-25,1.0,1.006524169179241,1.0
2015-02-26,1.0,1.005779305679241,1.0
2015-02-27,1.0,1.0061572036792412,1.0
2015-03-02,1.0,1.0060244896792412,1.0
2015-03-03,1.0,1.0053957669601399,1.0
2015-03-04,1.0,1.0051066141029972,1.0
2015-03-05,1.0,1.0045049141029974,1.0
2015-03-06,1.0,1.0045049141029974,1.0
2015-03-09,1.0,1.0045049141029974,1.0
2015-03-10,1.0,1.0045049141029974,1.0
2015-03-11,1.0,1.0022958929545125,1.0
2015-03-12,1.0,1.0021577253813418,1.0
2015-03-13,1.0,1.0016559633813418,1.0
2015-03-16,1.0,1.0016559633813418,1.0
2015-03-17,1.0,1.0016559633813418,1.0
2015-03-18,1.0,1.0016559633813418,1.0
2015-03-19,1.0,1.0016559633813418,1.0
2015-03-20,1.0,1.0016559633813418,1.0
2015-03-23,1.0,1.0016559633813418,1.0
2015-03-24,1.0,1.0016559633813418,1.0
2015-03-25,1.0,1.0016559633813418,1.0
2015-03-26,1.0,1.0037930351460476,1.0
2015-03-27,1.0,1.0047427351460476,1.0
2015-03-30,1.0,1.0050073512973634,1.0
2015-03-31,1.0,1.0074074512973634,1.0
2015-04-01,1.0016899727777777,1.0074074512973634,1.0
2015-04-02,1.0036406727777778,1.0074074512973634,1.0
2015-04-03,1.0036406727777778,1.0083416501927123,1.0
2015-04-07,1.0036406727777778,1.0081916451927122,1.0
2015-04-08,1.0036406727777778,1.0081916451927122,1.0
2015-04-09,1.0036406727777778,1.0081916451927122,1.0
2015-04-10,1.0036406727777778,1.0081916451927122,1.0
2015-04-13,1.004508315866013,1.00884270417049,1.0
2015-04-14,1.0014312761601307,1.0051476944247273,1.0
2015-04-15,1.0046323761601308,1.0075476944247272,1.0
2015-04-16,1.0045636278992611,1.0075476944247272,1.0
2015-04-17,1.0043644378992613,1.0075476944247272,1.0
2015-04-20,1.0022935516492613,1.0075476944247272,1.0
2015-04-21,0.9977208695504958,1.0049261730345929,1.0
2015-04-22,0.9977204695504958,1.0048250830345928,1.0
2015-04-23,0.9977204695504958,1.0048250830345928,1.0
2015-04-24,0.9977204695504958,1.0048250830345928,1.0
2015-04-27,0.9983346746568786,1.0057712702205226,1.0
2015-04-28,0.9966683481568788,1.0051199202205225,1.0
2015-04-29,0.9958676781568787,1.0051199202205225,1.0
2015-04-30,0.9960865827258442,1.0051199202205225,1.0
2015-05-04,0.9963917952258441,1.005671402258984,1.0
2015-05-05,0.9971912852258441,1.0062703272589841,1.0
2015-05-06,0.9971912852258441,1.009416947558523,1.0
2015-05-07,0.9971912852258441,1.0093666625585231,1.0
2015-05-08,0.9965074435591774,1.0100811140585233,1.0
2015-05-11,0.9960070335591774,1.0166302550585231,1.0
2015-05-12,0.9960070335591774,1.0165795950585232,1.0
2015-05-13,0.9960070335591774,1.0165795950585232,1.0
2015-05-14,0.9960070335591774,1.0165795950585232,1.0
2015-05-15,0.9960070335591774,1.0172836187427337,1.0
2015-05-18,0.9982999464163202,1.0198411275358372,1.0
2015-05-19,0.9983002514163204,1.0201399275358374,1.0
2015-05-20,0.9984837330829871,1.0197550932203612,1.0
2015-05-21,0.9977756923512797,1.0177025368831518,1.0
2015-05-22,0.9977260223512796,1.018101601883152,1.0
2015-05-25,0.9977260223512796,1.018101601883152,1.0
2015-05-26,1.0015008281769677,1.0211170037047133,1.0
2015-05-27,1.0013021581769677,1.020717073704713,1.0
2015-05-28,1.0013021581769677,1.020717073704713,1.0
2015-05-29,1.0012880533240265,1.020717073704713,1.0
2015-06-01,1.0017501142615266,1.020717073704713,1.0
2015-06-02,1.0019156980249675,1.024471062708996,1.0
2015-06-03,1.0007178180249674,1.022372082708996,1.0
2015-06-04,1.0007178180249674,1.022372082708996,1.0
2015-06-05,1.0007120272749674,1.022372082708996,1.0
2015-06-08,1.000204215052745,1.022372082708996,1.0
2015-06-09,0.9999056750527452,1.022372082708996,1.0
2015-06-10,1.0002478684223104,1.022676799583996,1.0
2015-06-11,1.0001498884223103,1.023277649583996,1.0
2015-06-12,1.0001498884223103,1.023277649583996,1.0
2015-06-15,1.0001498884223103,1.023277649583996,1.0
2015-06-16,1.0013747062378444,1.0227910011064318,1.0
2015-06-17,1.0009223918628445,1.023206023268594,1.0
2015-06-18,0.9997260818628445,1.0229034417750877,1.0
2015-06-19,0.9989033593628445,1.0224539617750878,1.0
2015-06-23,0.9996357115503445,1.0218385818771287,1.0
2015-06-24,0.9996378115503445,1.0214394468771286,1.0
2015-06-25,0.999780481454803,1.0203832874588463,1.0
2015-06-26,0.999682681454803,1.0202842874588463,1.0
2015-06-29,1.0004616212985529,1.0202842874588463,1.0
2015-06-30,0.9995329246318863,1.020310713130488,1.0
2015-07-01,1.0000851046318862,1.020011773130488,1.0
2015-07-02,0.9999874946318863,1.020011773130488,1.0
2015-07-03,0.9992916146318862,1.0201798961739663,1.0
2015-07-06,1.0019931146318863,1.0246927021263472,1.0
2015-07-07,1.0019931146318863,1.026542492126347,1.0
2015-07-08,0.9956205580672605,1.026542492126347,1.0
2015-07-09,0.9933189990508668,1.0241961251038754,1.0
2015-07-10,0.9917199990508668,1.0223462251038753,1.0
2015-07-13,0.9917199990508668,1.021727709733505,1.0
2015-07-14,0.991944010836581,1.0240661137760583,1.0
2015-07-15,0.993795630836581,1.0253165537760582,1.0
2015-07-16,0.992696980836581,1.0253165537760582,1.0
2015-07-17,0.9925982308365809,1.0253165537760582,1.0
2015-07-20,0.9925982308365809,1.0253165537760582,1.0
2015-07-21,0.9925982308365809,1.0253165537760582,1.0
2015-07-22,0.9925982308365809,1.0253165537760582,1.0
2015-07-23,0.9925982308365809,1.025151726195413,1.0
2015-07-24,0.9925982308365809,1.025801346195413,1.0
2015-07-27,0.9925982308365809,1.025801346195413,1.0
2015-07-28,0.9925982308365809,1.025801346195413,1.0
2015-07-29,0.9925982308365809,1.025801346195413,1.0
2015-07-30,0.9925982308365809,1.0264842514771033,1.0
2015-07-31,0.9938372443750425,1.0274857999056746,1.0
2015-08-03,0.9952028006250426,1.0270361599056745,1.0
2015-08-04,0.9944895749432243,1.0260423011177957,1.0
2015-08-05,0.9945408499432244,1.0259424711177958,1.0
2015-08-06,0.9945408499432244,1.0259424711177958,1.0
2015-08-07,0.9945408499432244,1.0259424711177958,1.0
2015-08-10,0.9948181373432244,1.0259424711177958,1.0
2015-08-11,0.9962492495432245,1.0266710070934055,1.0
