Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.028578551780611333,0.021069600977874924,0.01290863742209214,1.3563878979303652,2.213909248988692,0.4939759036144578,1.3662551440329218
2016,0.05718134942921061,0.030691282230328173,0.015440987212463009,1.8631137337333457,3.7032184951916394,0.5227272727272727,1.8032786885245902
2017,0.015335454568780013,0.02917769251894613,0.0316437858846601,0.5255883260412778,0.48462768091899366,0.511520737327189,1.778688524590164
2018,0.028326510164256108,0.01973812507799719,0.013922015868331528,1.4351165600745281,2.0346557877936737,0.4926829268292683,1.6872427983539096
2019,0.016650784967446864,0.019031620121372626,0.020441015011474883,0.8749010783768183,0.814577209502546,0.5240384615384616,1.7049180327868854
2020,0.06569418551543063,0.02199283792683892,0.009057662561347657,2.9870717791841157,7.2528850650466525,0.5555555555555556,1.7037037037037037
2021,0.012167349009931949,0.017651050510677488,0.012446326381207573,0.6893271877824872,0.9775855651916018,0.49074074074074076,1.7777777777777777
2022,0.012118089402063062,0.018667758551666417,0.01797098288777854,0.6491453898187105,0.6743142252004571,0.49246231155778897,1.8009049773755657
All,0.02970559605594212,0.022769855977393113,0.0316437858846601,1.3046018422529815,0.9387497489781222,0.510989010989011,1.701818181818182
2015,0.0315872244077919,0.02810826480976526,0.02083550572243542,1.123769987993638,1.5160286881723806,0.5358851674641149,1.7201646090534979
2016,0.020756168452112127,0.018706107963435865,0.007517048690059092,1.1095931068442157,2.761212452908691,0.49528301886792453,1.7377049180327868
2017,0.015144898708188031,0.014890266839081729,0.009557196467807838,1.017100557824658,1.5846591371435792,0.5094339622641509,1.7377049180327868
2018,0.0031688908779969305,0.011564038213370473,0.00796418291155887,0.274029782635362,0.3978927798604097,0.4898989898989899,1.6296296296296298
2019,0.013912996427830207,0.01268470376415321,0.010865171955929176,1.0968325856491923,1.2805132292671926,0.5112107623318386,1.8278688524590163
2020,0.03139897511806484,0.01962000476154438,0.013531587519562738,1.6003551222172732,2.3204206507677725,0.5829383886255924,1.736625514403292
2021,0.011897684183155831,0.010835727868887032,0.010093039586110741,1.098005074243146,1.1788009034987341,0.49767441860465117,1.7695473251028806
2022,0.006421535744084365,0.013464772891915758,0.016930902168265982,0.47691378054655875,0.3792790059421885,0.5255102040816326,1.7737556561085972
All,0.01690421565692975,0.017117710049412052,0.02083550572243542,0.9875278648916223,0.8113177516362128,0.5184964200477327,1.7412987012987013
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,-0.0027981259635075136,0.003550557861749147,0.00574920289338221,-0.7880806544944023,-0.4866980719585282,0.4,0.5761316872427984
2019,0.002947567859569076,0.00470459352436338,0.004078967043255055,0.6265297616690354,0.7226260541729919,0.3468208092485549,1.418032786885246
2020,-0.002143859804629138,0.009712519873629937,0.009122521522122007,-0.22073157455768444,-0.23500737152883702,0.4784688995215311,1.7201646090534979
2021,-0.0107500930403992,0.005527377973969805,0.010764545836478456,-1.9448811156075874,-0.9986573705664127,0.4444444444444444,1.7037037037037037
2022,-0.007335805988215418,0.005848913181350123,0.00975114613557515,-1.2542169392437572,-0.7523019228941882,0.43243243243243246,1.6742081447963801
All,-0.002449445047342839,0.004906116279497087,0.02705512933660459,-0.49926355345045453,-0.090535329433034,0.4265402843601896,0.8768831168831168
