Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.02007957242372112,0.02085812072775215,0.012094260856874817,0.9626740915831811,1.6602562704199624,0.4591194968553459,1.308641975308642
2016,0.035242576364597794,0.028594896250961937,0.02550597020717149,1.2324778539251469,1.3817383176699811,0.5,1.6229508196721312
2017,0.003518371176981731,0.0277210360780533,0.03294680804034855,0.12692062327956133,0.10678943989575354,0.5081967213114754,1.5
2018,0.008644090950175643,0.016529044075802638,0.0184078978196216,0.5229637546208729,0.4695859915607319,0.463855421686747,1.3662551440329218
2019,0.013567442751536674,0.016477534942476182,0.01877232855693234,0.8233903189343084,0.72273627165589,0.5180722891566265,1.360655737704918
2020,0.04255295778954624,0.01952372368465277,0.013123691801632864,2.179551323142128,3.2424532999359035,0.5284090909090909,1.448559670781893
2021,0.016444931531033248,0.014429856579994982,0.00917572923864629,1.1396462216978573,1.792220662066898,0.48823529411764705,1.3991769547325101
2022,0.0018112752185064774,0.016270459550643473,0.01818726560380468,0.11132292931669802,0.09959029894672941,0.4896551724137931,1.3122171945701357
All,0.01791415914782754,0.020708504978678745,0.034259631642411636,0.865062889198026,0.5228940969012272,0.49523110785033014,1.416103896103896
2015,0.031095821899844757,0.027277526066312896,0.02189706995323193,1.1399795503539951,1.4200905402530866,0.517948717948718,1.6049382716049383
2016,0.01927441568548,0.015596000388309356,0.010575551450915599,1.2358563224920125,1.8225447415142857,0.45569620253164556,1.2950819672131146
2017,0.0016027182823638547,0.011302616342284319,0.008470989937434226,0.14180064454350372,0.18920082472076472,0.5064102564102564,1.278688524590164
2018,-0.0021578974737185325,0.009173386323683952,0.009714464335667694,-0.2352345576188423,-0.22213242018868518,0.4380165289256198,0.9958847736625513
2019,0.0005968309100396447,0.009596759291164178,0.011343814421762133,0.06219088047661592,0.052612894380101624,0.49295774647887325,1.1639344262295082
2020,0.029271287608011873,0.01755186525377089,0.013904067645164275,1.6677023885950328,2.105231961971373,0.5508982035928144,1.374485596707819
2021,0.0022642224946111495,0.007272026939921768,0.0062231445215568115,0.311360575712541,0.3638389702774765,0.47413793103448276,0.9547325102880659
2022,0.0008693671977830775,0.006892945220074756,0.009274856463526326,0.12612419945702816,0.0937337630185321,0.5555555555555556,0.8959276018099547
All,0.010455492037090753,0.014634419521062059,0.02189706995323193,0.7144452857896457,0.47748361125126515,0.5,1.198961038961039
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,-7.621258387788985e-05,0.0020449451453870347,0.0015046807058821665,-0.03726876686634328,-0.05065033636701537,0.2916666666666667,0.19753086419753085
2019,0.0013592744160055537,0.0018735570885313353,0.0011074849999999081,0.7255046693405414,1.2273524390900703,0.3333333333333333,0.19672131147540983
2020,-0.0015689432948009755,0.005864281063766368,0.005044830446253923,-0.26754230872305984,-0.3110002033796807,0.4186046511627907,0.7078189300411524
2021,-0.0036420338145018954,0.0017768925251203898,0.0034548994329866023,-2.049664660644085,-1.0541649287179176,0.3333333333333333,0.22222222222222232
2022,-0.0027345808371001213,0.001700906976905636,0.0029720574316713932,-1.607719219351425,-0.9200969025562462,0.42857142857142855,0.19004524886877827
All,-0.0008090735080190631,0.0024560990702026313,0.010705217020039126,-0.3294140361985942,-0.07557749707498279,0.3791208791208791,0.1890909090909092
