Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.025755221268894606,0.018941118337978312,0.010977829537896722,1.3597518799749815,2.346112333042214,0.5901639344262295,0.6288659793814433
2016,0.003963058996052181,0.02265360863672329,0.015836087112271247,0.17494162010143272,0.2502549378489615,0.6,0.6557377049180328
2017,-0.0027855357895201255,0.025362372931875245,0.03203420431200532,-0.10982946260597266,-0.08695504849721528,0.5609756097560976,0.6721311475409837
2018,0.030189075100851698,0.013748453629073419,0.009520909160471214,2.1958160470506893,3.1708185207973947,0.6447368421052632,0.6255144032921811
2019,0.009852934825472242,0.014691802832611844,0.013553287644919365,0.6706416453943542,0.7269774746620794,0.575,0.6557377049180328
2020,0.01997351398818654,0.011725934406233525,0.011923064334409705,1.7033622478366066,1.6751997161118566,0.5753424657534246,0.6008230452674896
2021,0.02144702325285066,0.013937344056319934,0.008009967872969925,1.5388170921363915,2.6775417321241464,0.5730337078651685,0.7325102880658436
2022,0.01734844997363753,0.011806874609757802,0.009891851607484292,1.469351589395206,1.7538121943227987,0.6153846153846154,0.709090909090909
All,0.015416394388935394,0.017287985118728234,0.03507156278622359,0.8917403782488609,0.43956964458370495,0.5912762520193862,0.6602666666666666
2015,0.0442143976351961,0.016924589910254837,0.005425100592139742,2.612435389551507,8.14996826035944,0.631578947368421,0.6229508196721312
2016,0.0018327006575002203,0.007344215689037406,0.006315934027911085,0.24954341417775397,0.2901709627429979,0.5443037974683544,0.6475409836065573
2017,0.009268289327364527,0.009070399262264292,0.004087279267674715,1.021817128373116,2.2675938492055447,0.569620253164557,0.6475409836065573
2018,0.017440975551228564,0.008400088271817657,0.0059146631464227495,2.0762847944994975,2.9487690371305506,0.6621621621621622,0.6090534979423867
2019,0.009734728848711339,0.00973317773192162,0.008499278179310732,1.0001593638616741,1.1453594815154995,0.5930232558139535,0.7049180327868851
2020,0.008589159601161371,0.014665251802305736,0.01829421445457735,0.585681017751836,0.46950141655370714,0.6179775280898876,0.7325102880658436
2021,0.019481121991688295,0.00902243537280873,0.0035457682634736365,2.1591866482523465,5.494189282579758,0.5581395348837209,0.7078189300411524
2022,0.009376093235599514,0.009551328222403862,0.0075770302554570845,0.981653338391899,1.2374364255503294,0.575,0.7272727272727273
All,0.015061924372064061,0.011067538497765528,0.01829421445457735,1.3609100501529745,0.8233162680726887,0.5932203389830508,0.6742857142857144
2015,,,0.0,,,,
2016,,,0.0,,,,
2017,,,0.0,,,,
2018,0.013775080561186112,0.0031909136388779884,0.0005638000120814501,4.316970661114414,24.432565211077144,0.8461538461538461,0.49056603773584895
2019,0.0032246274505508834,0.0048138818939716475,0.0022834256170501943,0.6698601090710257,1.4121885234503786,0.5945945945945946,0.5441176470588236
2020,0.007133779825565058,0.005833333053091582,0.004061433418702687,1.2229337431340832,1.7564684903399814,0.5542168674698795,0.6859504132231404
2021,0.0014539507063535437,0.004479923367263929,0.0034345138329183733,0.324548119947313,0.42333523086092606,0.6046511627906976,0.7136929460580912
2022,0.004966658459130415,0.004907691356307616,0.001913727263976872,1.0120152427163154,2.595280190976282,0.5897435897435898,0.7155963302752293
All,0.0048630752641867,0.00496739312091394,0.004452372387794279,0.9789994763474555,1.0922436042228456,0.5959595959595959,0.6674157303370787
