Trade_DT,T.CFE,TF.CFE,TS.CFE
2015-01-05,,0.0014245070230305412,
2015-01-06,,0.0003770239140883369,
2015-01-07,,-0.0005258831189143276,
2015-01-08,,0.0009866371636289006,
2015-01-09,,0.000533537047478605,
2015-01-12,,0.0008701874224701367,
2015-01-13,,0.0019450735980766076,
2015-01-14,,0.0005105914073402218,
2015-01-15,,0.001161277237212488,
2015-01-16,,0.00030931448904092385,
2015-01-19,,-0.001293821781048532,
2015-01-20,,0.00028672774525628775,
2015-01-21,,-0.00034015392975961234,
2015-01-22,,0.0019443240189704891,
2015-01-23,,-6.182475772420482e-05,
2015-01-26,,0.0013364790595551401,
2015-01-27,,-0.002991841846690435,
2015-01-28,,0.001104540979532942,
2015-01-29,,-0.0012758794454749145,
2015-01-30,,0.00022131278389725395,
2015-02-02,,0.0013797854259396392,
2015-02-03,,0.006089546259953504,
2015-02-04,,0.002316783257555688,
2015-02-05,,-0.0011891909665328049,
2015-02-06,,-3.336612979754072e-05,
2015-02-09,,0.00013944894425521603,
2015-02-10,,0.0006190783844517433,
2015-02-11,,0.002027335197898772,
2015-02-12,,0.0011536573779624693,
2015-02-13,,-0.0003223527861714315,
2015-02-16,,0.0021154964149601163,
2015-02-17,,0.0008805437967225327,
2015-02-25,,-0.0002150342476562317,
2015-02-26,,0.00016427975103483483,
2015-02-27,,0.0006983965250395574,
2015-03-02,,-0.0005557324166816091,
2015-03-03,,0.000715558041810116,
2015-03-04,,-0.0008965756594169205,
2015-03-05,,-0.002492016612868686,
2015-03-06,,-0.0009703454044307502,
2015-03-09,,0.002088038540424497,
2015-03-10,,-0.0005907904106976503,
2015-03-11,,-0.0018903285485444288,
2015-03-12,,-0.0005816222905601354,
2015-03-13,,-0.004445038135637125,
2015-03-16,,-4.684372386798419e-05,
2015-03-17,,0.0008197703609882367,
2015-03-18,,-0.0016751002191119913,
2015-03-19,,0.0020390042056110946,
2015-03-20,,0.00031971929679475153,
2015-03-23,0.0014240149489352927,0.001006839082059674,
2015-03-24,0.000794281175536149,0.0002375576410305058,
2015-03-25,-0.0010573823339781185,0.0002693469046370911,
2015-03-26,-0.002692626346313176,-0.0033675529589879405,
2015-03-27,-0.0024506495259655203,0.0025659416371341948,
2015-03-30,-0.003638295145782511,-0.0029477378168463186,
2015-03-31,0.0005484819804535412,0.001991631926766324,
2015-04-01,0.00400234000776134,0.003889023278316417,
2015-04-02,0.000571369208393957,0.0007090464547676589,
2015-04-03,-0.0013291801270234327,-0.0010136638048976465,
2015-04-07,-0.00034059576055900376,-0.0008076634364653223,
2015-04-08,0.0012153922214896973,0.0012347583958804975,
2015-04-09,0.0015624794842503675,0.001613649644324422,
2015-04-10,-0.0005565297743429509,-0.0007249104969377917,
2015-04-13,0.0017440777553889841,0.001240204473089701,
2015-04-14,-0.0002912725544603756,-0.001487387737120649,
2015-04-15,0.008753006198145119,0.0028884088368987815,
2015-04-16,7.232586418104425e-05,0.0007707966524894694,
2015-04-17,0.009981235776010955,0.005398103099971685,
2015-04-20,0.002494343721423542,0.002220881367014149,
2015-04-21,-0.003908284414019247,-0.0025626679470887037,
2015-04-22,-0.0004496513662010093,7.557954571413283e-05,
2015-04-23,-0.0002459078694989625,0.00025490695895991067,
2015-04-24,6.867660188158986e-05,-0.0006252232569775584,
2015-04-27,-0.0009060496236409366,0.0005060896903394951,
2015-04-28,-0.0005781441062556736,-0.0006394487852331432,
2015-04-29,-0.00048638988845750575,0.00047369551542675303,
2015-04-30,-0.00013293341796472014,-0.0012416858130367414,
2015-05-04,-0.0019006143846499457,-0.001377343039874801,
2015-05-05,-0.0015885216500127752,-0.0007038073842560166,
2015-05-06,-0.0017993311876842721,-0.0033778050121339165,
2015-05-07,0.0009733553855040267,-0.00016815858527785554,
2015-05-08,-0.0010084608153150265,0.008882760883047958,
2015-05-11,-0.0006703112398523947,0.0010751757411193719,
2015-05-12,-0.0005390370641885633,-0.00020961510854866638,
2015-05-13,0.0017761307821613226,0.0006633337594392774,
2015-05-14,-0.0020742251840852877,0.004015105092850968,
2015-05-15,0.0005751203388957293,0.002651951461251967,
2015-05-18,-0.0025714327817155658,-0.0013833635195292793,
2015-05-19,0.0004280893045112144,-0.0006194540937685122,
2015-05-20,0.0004990449312523015,-0.00044156425881303196,
2015-05-21,0.00068168563183435,0.0012274008168011719,
2015-05-22,-0.0004823594266814002,-0.00019586999944909422,
2015-05-25,-0.00017842753539776268,7.649806108545043e-05,
2015-05-26,-0.0039291576739882705,-0.0028963770812212575,
2015-05-27,0.0003045113822663925,-0.0014420970209831907,
2015-05-28,-0.004361130745344055,-0.0038935006731553035,
2015-05-29,6.971199650496196e-05,6.962333774285234e-05,
2015-06-01,0.0030146734729723512,0.0014316933786477914,
2015-06-02,0.003077265860082612,0.0019341188057484526,
2015-06-03,0.0008890240621381995,0.001642641034287795,
2015-06-04,0.0005316262641317238,0.0007459572985530905,
2015-06-05,-0.0008998774802381204,0.0008484775163761782,
2015-06-08,0.0004595882322142586,0.00043363314635813666,
2015-06-09,-0.000897337152001354,-0.0010288075413640296,
2015-06-10,-0.00046326958515063854,-0.001146865480293413,
2015-06-11,-0.0014662248305560288,-0.00042749742888326114,
2015-06-12,-0.0005463189537102675,7.978611786119139e-05,
2015-06-15,-0.0015368767216118462,-0.002177417766685674,
2015-06-16,0.0010766737882821342,0.0005323092052551548,
2015-06-17,0.00037514067775412663,0.0008181373458611141,
2015-06-18,-0.0006295247088448086,4.778824557227779e-05,
2015-06-19,-0.0006565946274125212,-0.0007974575850772103,
2015-06-23,0.00023385341014270367,0.0008498676862245258,
2015-06-24,-0.0006458160346896058,-0.001014858570350663,
2015-06-25,0.0002536992202528676,-0.0009959484643511374,
2015-06-26,0.0015221534465601483,0.0009372071227742307,
2015-06-29,-0.00023943789889124822,-0.0027878052205105863,
2015-06-30,0.0005979809349607734,-7.777888396631738e-05,
2015-07-01,-0.00010564124234091476,-0.0022912387394867784,
2015-07-02,0.0009512736497199192,0.00045516306638293536,
2015-07-03,0.0033620508510190383,0.0016281496000758455,
2015-07-06,0.005646830331732522,0.005546388197916308,
2015-07-07,0.0015773212808221082,0.0016756490317983985,
2015-07-08,-0.005883321934007646,-0.00706698651854798,
2015-07-09,-0.004359328350596159,-0.004106971805491244,
2015-07-10,-0.0005539444100493007,-0.00018639328984160208,
2015-07-13,0.0001133778686401854,0.0013727058724699592,
2015-07-14,-0.00237703601415018,-0.0021064667209041987,
2015-07-15,0.00440894189953811,0.0025201090896538325,
2015-07-16,0.001045478306325176,0.0008173550824006615,
2015-07-17,0.0011170460227936108,0.0015756531816686348,
2015-07-20,-0.0017108507218135394,-0.001996625232771443,
2015-07-21,-0.0005753438987393666,0.00016012479403304525,
2015-07-22,0.0008605984232608055,0.00045454119455312636,
2015-07-23,0.0005395361679407795,0.000704422613789113,
2015-07-24,0.00015182410055758488,0.00040547781962807505,
2015-07-27,0.0010881020781636774,0.0017007586693806864,
2015-07-28,7.748906375049103e-05,0.0004329099620652421,
2015-07-29,-0.00022100596716123633,-0.0009548267203269845,
2015-07-30,0.0007763093119248499,-0.0005999369631451978,
2015-07-31,-0.003383919268320712,-0.0010868024382175712,
2015-08-03,-0.0003530750219037371,-0.0003031577759968762,
2015-08-04,-0.0003821042313891798,-0.0009223534708630021,
2015-08-05,-0.00038602029312295727,0.0008281939742857958,
2015-08-06,0.001810922572365703,0.0026599362928838577,
2015-08-07,0.0011754352604045337,0.00017411416876078611,
2015-08-10,-0.0011241989038014433,-0.001256180676199481,
2015-08-11,-0.0017085979841061638,-0.0011688073742268656,
2015-08-12,0.005372835465057069,0.0021249947439485606,
2015-08-13,0.0007412290739419181,0.001089025990603787,
2015-08-14,-0.0055881839727349725,-0.0011872021783525533,
2015-08-17,0.0012188039860623334,0.01879953989447003,
2015-08-18,0.0014453139626315892,0.0012459266458968443,
2015-08-19,0.0003541401608058159,-0.000214043277512177,
2015-08-20,0.0009545377978250613,0.0009571716595726532,
2015-08-21,0.0007618476878399338,0.0007927757813359637,
2015-08-24,0.0022530026528162495,0.001272321555925826,
2015-08-25,0.001783381257001615,0.0006411675707591602,
