,signal,ret,cumsum
2020-03-05,-0.0012852199703411449,0.002142635293216788,-0.20881541634128675
2022-01-28,-0.0012845849802373133,0.0013723862835290923,-0.20744303005775766
2016-08-19,-0.00128230420201203,-0.0020341575586225735,-0.20947718761638023
2019-11-20,-0.001272912423625261,1.499178858854755e-05,-0.2094621958277917
2019-09-17,-0.0012658227848101333,-0.0016103844449139038,-0.2110725802727056
2019-08-13,-0.0012574820180071278,-0.00509080489700775,-0.21616338516971334
2022-03-03,-0.0012515644555695093,-0.0005956597905837357,-0.21675904496029708
2021-12-03,-0.0012509382036527406,0.0033373145158581696,-0.2134217304444389
2018-11-12,-0.0012492192379763845,0.001109393566568917,-0.21231233687787
2022-03-22,-0.0012473182657287696,-0.0002015413844732583,-0.21251387826234325
2022-06-01,-0.001242791807516297,-0.0003480718800683569,-0.2128619501424116
2022-01-05,-0.0012413108242305126,-0.000788058985301987,-0.2136500091277136
2016-09-05,-0.0012410027302058868,0.0003858784893269185,-0.21326413063838667
2022-10-11,-0.001238052790570987,-0.000519714495358814,-0.2137838451337455
2020-12-07,-0.0012326656394451296,0.0012952981579377187,-0.21248854697580777
2017-10-26,-0.001228370006408963,0.0022761319743755948,-0.21021241500143217
2020-11-16,-0.001227747084100561,-4.88595970349337e-07,-0.21021290359740252
2018-10-22,-0.0012082370245851681,-0.0007576372462904102,-0.21097054084369293
2020-02-04,-0.0011885306789481964,-0.002202151535094843,-0.21317269237878778
2016-10-17,-0.0011825572801180684,0.0003855463961019989,-0.21278714598268578
2022-08-30,-0.0011814512159099566,0.00026466636620958717,-0.2125224796164762
2020-12-17,-0.0011811225799824854,-0.0007396801402033137,-0.2132621597566795
2021-04-15,-0.0011758691206543714,-0.0004986267010785861,-0.2137607864577581
2020-07-21,-0.0011558369767326049,-0.0015228959462143532,-0.21528368240397244
2016-04-14,-0.0011556046827112532,-0.001527267126803622,-0.21681094953077606
2017-09-20,-0.0011552194917034964,-0.0005850807897891386,-0.2173960303205652
2017-07-03,-0.0011541286328823341,-0.004069420669754575,-0.22146545099031978
2022-04-22,-0.0011475328044704414,0.0005337045010957997,-0.22093174648922398
2021-09-07,-0.001147475553781585,-0.0020421097583540604,-0.22297385624757804
2015-07-10,-0.0011458333333334014,-0.0005539444100493007,-0.22352780065762734
2021-12-28,-0.0011437095972153255,0.0011058893581408213,-0.22242191129948652
2018-07-16,-0.0011434511434511574,-0.0006132171981410028,-0.22303512849762752
2020-06-12,-0.0011420059582918363,0.0022921113744043264,-0.2207430171232232
2022-05-30,-0.001140929609603769,-0.0005630277303633191,-0.22130604485358651
2016-07-25,-0.0011397423191280565,-0.0007837191728412574,-0.22208976402642777
2020-04-08,-0.0011236503981629786,0.0020917387608747617,-0.219998025265553
2016-04-27,-0.0011065841758463035,0.0007156176646612167,-0.2192824076008918
2016-04-07,-0.0011046394858406083,-0.00022358859698146105,-0.21950599619787325
2015-07-21,-0.0010971786833856578,-0.0005753438987393666,-0.22008134009661262
2015-12-25,-0.0010968192242497565,0.0006177929110640079,-0.2194635471855486
2021-08-06,-0.0010950721752116532,-7.180804703976751e-05,-0.21953535523258838
2016-08-01,-0.0010881392818280489,-0.001351560617801062,-0.22088691585038944
2020-12-01,-0.0010758196721311064,-0.0013757696838424538,-0.2222626855342319
2020-11-17,-0.0010754890914677073,-0.0019890725845044255,-0.22425175811873632
2019-10-25,-0.0010733452593918447,-0.0018843634108565155,-0.22613612152959284
2017-12-25,-0.0010728462611305778,-0.0008245274091884802,-0.22696064893878132
2017-06-08,-0.0010532968190435366,0.00032312225011765783,-0.22663752668866366
2022-04-27,-0.0010477996207962637,-0.0003102965629380172,-0.22694782325160168
2017-05-03,-0.001045423657937472,0.0008100246599362926,-0.22613779859166538
2020-09-07,-0.0010245376773732051,0.001319347040699137,-0.22481845155096625
2019-08-02,-0.0010125556905631328,6.320294335226961e-05,-0.22475524860761398
2016-05-23,-0.001009183570491512,0.0008420621165610154,-0.22391318649105296
2021-08-11,-0.0010010010010012005,0.000604767730261413,-0.22330841876079155
2022-04-28,-0.000998701687805803,0.0002661920885187463,-0.2230422266722728
2016-01-19,-0.0009970586769030287,-0.0014312975155619245,-0.22447352418783473
2021-11-29,-0.000996710854181182,-0.001318429559172385,-0.2257919537470071
2017-06-27,-0.0009916492693108347,-0.0018496776115309865,-0.2276416313585381
2022-09-28,-0.0009908838684107302,0.0008992140523329528,-0.22674241730620515
2016-09-27,-0.000987264290650658,6.511049316126893e-05,-0.22667730681304388
2019-08-16,-0.000959644426486328,0.0007675334137766665,-0.2259097733992672
2016-06-15,-0.0009550138225684623,0.000540974504419367,-0.22536879889484784
2020-06-30,-0.0009486244944828526,0.0017664815611897478,-0.2236023173336581
2020-07-03,-0.0009484824281148496,-0.0030871001906644935,-0.2266894175243226
2022-01-19,-0.000937114673242867,-0.0009697128560215429,-0.22765913038034413
2016-10-28,-0.0009360528130848422,0.000700711573083046,-0.2269584188072611
2022-09-22,-0.0009356379573546292,-0.0009498579419567887,-0.22790827674921788
2019-05-09,-0.0009280742459395475,-0.00021606438244115012,-0.22812434113165903
2021-04-01,-0.0009234557767286988,-5.99783301813428e-06,-0.22813033896467716
2016-12-30,-0.000921093030395892,-0.0026844575244248103,-0.23081479648910197
2020-12-24,-0.0009209516500382486,0.00026954759588515564,-0.23054524889321681
2019-03-11,-0.0009196811771919888,-0.0020260331886894356,-0.23257128208190625
2019-07-30,-0.0009177118384825489,0.0015792436423214262,-0.23099203843958482
2019-07-29,-0.0009163103237629366,-0.0006168457472104372,-0.23160888418679526
2021-10-20,-0.0009086320040382345,0.00030750951890601286,-0.23130137466788925
2017-02-15,-0.0009010441511634326,0.0005781203127450674,-0.23072325435514418
2022-05-06,-0.0008962358095996326,0.0015133413338810353,-0.22920991302126315
2016-07-11,-0.0008947656211162336,-0.0005675875564492561,-0.2297775005777124
2021-08-02,-0.0008946322067593382,-0.00019107563915565784,-0.22996857621686806
2022-08-18,-0.0008848687444694692,-0.00021805412167197336,-0.23018663033854003
2018-01-26,-0.0008700853771274053,-0.0005398610825149142,-0.23072649142105495
2019-07-17,-0.0008667278474557838,0.0012799121372626399,-0.2294465792837923
2019-12-25,-0.0008667278474556728,0.001028922935002674,-0.22841765634878963
2021-05-13,-0.0008657126852371633,0.0014096136716563734,-0.22700804267713326
2018-09-19,-0.0008479966080137125,-0.0015923132073252244,-0.22860035588445848
2017-02-10,-0.0008466504391998475,-0.0013552889714888439,-0.22995564485594733
2022-05-10,-0.00084421711277749,-0.00021097194593400204,-0.23016661680188133
2022-05-17,-0.0008441332737472163,-0.004696672806700053,-0.23486328960858138
2018-10-12,-0.0008409986859395646,0.00032080044953985976,-0.23454248915904152
2016-09-28,-0.0008398379606757711,0.000154319764538835,-0.2343881693945027
2015-08-18,-0.0008383547288446369,0.0014453139626315892,-0.2329428554318711
2022-09-07,-0.0008356272119542929,-0.0016509925906696976,-0.2345938480225408
2018-11-14,-0.000829445308449861,0.0004741691640430812,-0.23411967885849772
2019-05-24,-0.0008259343382202022,-0.0013464878331875818,-0.2354661666916853
2019-12-09,-0.0008192524321557482,0.0010273827557443216,-0.23443878393594098
2021-04-14,-0.0008182050626439619,0.0006564518990010981,-0.23378233203693988
2019-10-23,-0.0008178704697643369,0.0012692117488568577,-0.23251312028808302
2021-06-08,-0.0008171186354118953,0.0002993925785184093,-0.2322137277095646
2019-11-22,-0.0008153281695884029,-0.00013601074215818798,-0.2323497384517228
2019-09-20,-0.0008124714365510544,0.0011731434950377206,-0.23117659495668508
2015-12-07,-0.0008092251669026274,0.0021230749730654086,-0.22905351998361967
2022-06-28,-0.0008009611533840166,-0.00057812871684082,-0.2296316487004605
2021-11-09,-0.000800080008000692,0.002043677408303468,-0.22758797129215702
2017-08-21,-0.0007906388361795802,-4.013516895340352e-05,-0.22762810646111042
2022-01-20,-0.0007900844402745077,0.0010407748889027513,-0.22658733157220767
2022-11-07,-0.0007883715200787123,-0.0007674947109069796,-0.22735482628311465
2017-09-26,-0.0007877323810523418,5.6974618177552117e-05,-0.2272978516649371
2016-10-24,-0.0007851219392511766,-0.0024137110181029486,-0.22971156268304005
2019-01-28,-0.0007684426229507269,0.002329346014467104,-0.22738221666857295
2021-02-02,-0.0007667927614763981,-0.0007933162594422338,-0.22817553292801518
2020-01-08,-0.0007643701589890028,-0.00017298287204370322,-0.22834851580005888
2020-01-07,-0.0007643312101911492,0.0003262376641384179,-0.22802227813592046
2021-05-12,-0.0007632034191511483,-0.0006162519673555966,-0.22863853010327606
2016-03-28,-0.0007521058965102023,-0.0007501119998774008,-0.22938864210315346
2017-12-26,-0.0007519200816370475,-0.001044233035137676,-0.23043287513829114
2021-12-02,-0.0007493630414147079,-0.001071447576786122,-0.23150432271507726
2018-09-20,-0.00074369189907042,-0.00170082699227192,-0.23320514970734918
2017-08-30,-0.0007395668251454213,0.0007775890264845042,-0.23242756068086468
2018-07-04,-0.0007306889352818313,0.0018915489875486191,-0.23053601169331606
2020-11-19,-0.0007216494845361243,-0.001789868933157912,-0.23232588062647397
2020-01-14,-0.000711093051604994,0.0009569578328496586,-0.2313689227936243
2021-05-27,-0.0007105877575883657,-0.0013389343212274474,-0.23270785711485176
2018-01-18,-0.0007088331515812119,-0.0017805566237776294,-0.2344884137386294
2016-11-16,-0.000701402805611151,-0.001827791379577448,-0.23631620511820683
2017-12-21,-0.0007002046752127011,0.0013238939994331123,-0.23499231111877372
2021-11-10,-0.000698637656569634,-0.0024590599530733837,-0.2374513710718471
2022-01-06,-0.0006965520672670422,-0.0008883814993746464,-0.23833975257122175
2018-12-06,-0.000668861905742113,-7.876504905457438e-05,-0.23841851762027633
2019-10-24,-0.0006642141835273563,0.00030341051862237123,-0.23811510710165396
2019-03-27,-0.0006626229675313899,-0.00013137821801012528,-0.23824648531966408
2021-06-25,-0.0006611065907239366,0.00016323910325266588,-0.23808324621641141
2019-09-10,-0.0006564330438295629,-0.0010165246491917745,-0.2390997708656032
2020-08-18,-0.0006532991607619554,-0.007193357173695403,-0.2462931280392986
2018-02-05,-0.0006525285481242538,0.0014162320971939923,-0.2448768959421046
2021-09-10,-0.0006504878658994961,0.0018074825624985191,-0.24306941337960608
2021-11-16,-0.0006493830860682115,-0.0009327021767664423,-0.24400211555637252
2022-11-24,-0.000649156097073722,0.0003834145570591474,-0.24361870099931338
2017-12-06,-0.000645369474023938,0.0011336986655312575,-0.24248500233378212
2022-09-27,-0.0006439150032193641,-0.00017503856134737372,-0.2426600408951295
2018-08-06,-0.0006236682085131173,-0.0013259496139146343,-0.24398599050904413
2021-03-25,-0.0006152584085314938,0.00039955239071964854,-0.24358643811832448
2019-09-18,-0.0006093226363358406,-0.001351685646074019,-0.2449381237643985
2018-01-23,-0.0005988023952093746,-1.2461778110983701e-05,-0.24495058554250948
2022-04-26,-0.0005980563169698527,-0.0007681668228665117,-0.245718752365376
2022-07-13,-0.000597728631201444,0.0005552454348276559,-0.24516350693054834
2022-07-27,-0.0005943830798947891,-0.0006650739954698892,-0.24582858092601823
2018-03-26,-0.0005860415556736553,-0.0018694454601443367,-0.24769802638616256
2015-08-26,-0.0005732152162585269,0.0017634504051913247,-0.24593457598097124
2021-01-18,-0.0005621422730990311,-2.7089204375774223e-05,-0.245961665185347
2020-01-13,-0.000558092338914129,-0.0006773336274740194,-0.24663899881282103
2021-10-25,-0.0005549949545912147,-0.00010067065962338084,-0.2467396694724444
2016-04-21,-0.0005542957923908576,0.0014229030820640531,-0.24531676639038036
2022-03-10,-0.000550936592206841,-0.0017272221318217484,-0.2470439885222021
2021-12-01,-0.0005491214057506966,-0.0004740997146384096,-0.24751808823684052
2022-03-18,-0.0005475633431228921,-0.00040514011809844597,-0.24792322835493896
2022-07-19,-0.000547045951860059,-0.00011514473928320168,-0.24803837309422216
2022-09-26,-0.0005438544447740057,-0.0013714326128476673,-0.24940980570706983
2018-01-09,-0.0005397527932208268,-0.0016930075667880295,-0.25110281327385786
2018-09-18,-0.0005286809410522952,-0.0022109133597232322,-0.2533137266335811
2017-03-21,-0.0005197505197503949,0.005044391240172086,-0.248269335393409
2021-02-22,-0.0005179200331469902,3.8814273700227275e-05,-0.24823052111970878
2019-11-07,-0.0005112997238982953,-0.0017968161678429961,-0.2500273372875518
2020-12-28,-0.0005103342689460888,0.00023282475206287678,-0.2497945125354889
2016-06-01,-0.000504591785245867,2.0685777862849974e-05,-0.24977382675762605
2021-11-25,-0.0004995504046360066,0.0012162453443205212,-0.24855758141330553
2020-04-01,-0.0004897159647403448,0.0003527828249836329,-0.2482047985883219
2017-08-25,-0.000475486052409102,8.511576928538211e-05,-0.2481196828190365
2015-06-09,-0.0004710069081013124,-0.000897337152001354,-0.24901701997103787
2019-03-01,-0.0004642046626778251,-0.001803584847963835,-0.2508206048190017
2021-06-10,-0.0004596057603920567,-0.00023769474104096133,-0.25105829956004266
2019-12-27,-0.0004582484725053071,-0.0006731995638552535,-0.2517314991238979
2019-09-11,-0.00045514311722483214,-0.0018444707972199437,-0.25357596992111786
2021-08-23,-0.0004503377533149333,-0.0013515772872402243,-0.2549275472083581
2022-06-24,-0.0004488554186822258,-0.002193267118668407,-0.2571208143270265
2016-09-02,-0.00044620723847288435,-0.0010496979136402906,-0.2581705122406668
2022-05-27,-0.0004458977407848508,-0.0007305766140748293,-0.2589010888547416
2022-09-19,-0.00044437861057622374,0.0012676566461427008,-0.2576334322085989
2022-08-05,-0.0004442031489069187,-0.000627627116734808,-0.2582610593253337
2022-08-23,-0.0004434371304692375,-0.00021540951405774056,-0.25847646883939146
2017-08-23,-0.00042171850289929314,-0.0008087504484128871,-0.25928521928780435
2017-07-10,-0.0004203888596953087,-0.0003270706802138701,-0.2596122899680182
2015-07-27,-0.00041712289483286646,0.0010881020781636774,-0.25852418788985454
2021-03-08,-0.00041260508535745366,0.0015719110273231252,-0.2569522768625314
2019-06-06,-0.0004102353725449204,-0.00029634839443171135,-0.2572486252569631
2021-08-31,-0.0003995205753098974,-0.00016392905150652837,-0.25741255430846965
2018-10-16,-0.0003685956505712351,0.002436846018374128,-0.2549757082900955
2017-03-14,-0.0003669532396728403,0.0018191776766569578,-0.25315653061343857
2019-02-01,-0.00035694253225249106,-0.0004813037065242165,-0.2536378343199628
2016-06-07,-0.0003533925686591832,-0.0005134118320386793,-0.25415124615200146
2019-08-08,-0.00035324989907137283,0.0009965145042964973,-0.25315473164770497
2021-10-13,-0.00035301830652079147,0.0008268352191429518,-0.252327896428562
2016-04-12,-0.0003508420208501173,-0.00038169496914575163,-0.25270959139770777
2022-07-12,-0.00034904013961611913,0.0011820060390517195,-0.25152758535865605
2016-07-28,-0.00034653465346545786,0.0018341715485796772,-0.24969341381007637
2016-11-04,-0.000344759653270188,-3.3163567452421105e-05,-0.2497265773775288
2022-09-08,-0.0003446917470948385,0.0005150675259562032,-0.2492115098515726
2020-01-16,-0.000304583989035101,-0.000280553854761445,-0.24949206370633403
2021-07-13,-0.0003017501508750797,0.0010638229336450422,-0.248428240772689
2017-02-14,-0.0002640194318300759,-0.0037163474056940426,-0.25214458817838303
2017-10-24,-0.00021241569751995204,-0.0011014550874963724,-0.2532460432658794
2019-12-24,-0.00020391517128892644,1.2211349763147084e-05,-0.25323383191611626
2019-08-01,-0.00020330368487941897,0.00396874701573835,-0.2492650849003779
2022-07-06,-0.00020010005002513154,-0.0002810779614409453,-0.24954616286181885
2016-12-09,-0.0001535312180145354,-0.0029115419953681387,-0.252457704857187
2019-11-13,-0.00015321756894803862,0.0010884841114016108,-0.2513692207457854
2020-06-19,-0.00014969312908541532,-0.00016949772680174835,-0.25153871847258713
2022-09-14,-0.00014808233377761049,0.0005749078067536217,-0.2509638106658335
2022-05-20,9.974067424689537e-05,0.0009656693213548895,-0.24999814134447862
2021-01-13,0.00010212939794707054,0.0024089033472023402,-0.24758923799727628
2017-09-28,0.00010500341261066026,0.0005721835336340853,-0.2470170544636422
2016-12-05,0.0002034587995933812,-0.004841188729643231,-0.2518582431932854
2019-12-10,0.00020470829068575114,0.00029206007680637747,-0.25156618311647905
2022-10-13,0.00024745125210334784,0.0009455461362286588,-0.2506206369802504
2022-07-01,0.000250075022506957,-0.0009313082464409428,-0.25155194522669133
2018-09-05,0.0002636296530633686,-0.001487121536891789,-0.2530390667635831
2018-03-21,0.0002682115652827832,0.00043480740978307786,-0.25260425935380004
2018-12-26,0.00030927835051564045,0.0007196217476685973,-0.25188463760613145
2018-11-28,0.00031039834454205106,0.0012860810487729246,-0.2505985565573585
2022-11-03,0.0003445560149637483,-0.0010226255127699924,-0.2516211820701285
2022-08-08,0.0003457814661134151,7.712193679321189e-05,-0.2515440601333353
2022-06-08,0.0003486924034867833,-0.000357839121713166,-0.25190189925504847
2021-09-15,0.000350877192982324,-0.0028029884799186666,-0.25470488773496713
2016-04-28,0.0003519887363605534,0.0010899093911147517,-0.2536149783438524
2016-02-29,0.0003522012578616174,0.0025694009116730143,-0.25104557743217937
2020-11-03,0.0003559623696924863,-0.000233632059511657,-0.251279209491691
2021-04-28,0.0004096681687832948,0.0004978994141231485,-0.2507813100775679
2020-11-23,0.00041145913696416514,0.0006820019948559075,-0.25009930808271197
2017-07-19,0.00042016806722688926,-0.00042407344518291534,-0.2505233815278949
2018-09-28,0.0004223641835170433,0.0009710195705490143,-0.24955236195734587
2018-03-27,0.00042719068724306197,0.003491427387220636,-0.24606093457012523
2018-01-24,0.00043570611622434363,-0.001641902740594836,-0.24770283731072007
2022-08-24,0.0004436338541922158,-0.00017172698552780918,-0.24787456429624788
2022-01-13,0.000447204968944126,0.0005307948718509259,-0.24734376942439695
2021-09-22,0.0004504053648284323,-0.0002965134885489773,-0.24764028291294593
2021-09-16,0.00045228403437347353,0.0023642927138256553,-0.24527599019912028
2019-11-21,0.00045843520782407055,-0.00035713845888585283,-0.24563312865800613
2019-11-15,0.0004594649785583105,-0.0030087636640314663,-0.2486418923220376
2021-03-12,0.00046410891089143647,-0.00117606997308084,-0.24981796229511843
2015-08-07,0.0004697040864254376,0.0011754352604045337,-0.2486425270347139
2020-03-12,0.0004926836478298391,-0.0012041364305166447,-0.24984666346523055
2022-08-04,0.0004930480228777512,-0.001235244658201684,-0.25108190812343223
2022-06-14,0.0004986039090546512,0.00013287646817738974,-0.25094903165525484
2016-06-06,0.0005048210409410725,-0.000477736746737234,-0.2514267684019921
2019-11-27,0.000510021930943072,-0.00027476378395863144,-0.2517015321859507
2018-12-11,0.0005140331037321033,-0.0013316719303761992,-0.2530332041163269
2022-03-30,0.0005471003680492803,1.8730578069225956e-05,-0.2530144735382577
2022-03-02,0.0005507159307098775,-0.0005817242611397822,-0.25359619779939746
2021-03-10,0.0005667181865018911,0.0006954420101707992,-0.25290075578922666
2018-11-29,0.0005682405207145802,0.0011022520197152552,-0.2517985037695114
2017-02-17,0.000578795053933101,0.002131725669814344,-0.24966677809969706
2017-10-13,0.0005809040980142566,-0.0031318903386886587,-0.2527986684383857
2017-10-19,0.0005841121495329116,-0.0003034469154092889,-0.253102115353795
2016-08-16,0.0005899705014751344,-0.0027309263475562284,-0.25583304170135124
2022-09-13,0.0005920078934387174,-0.0009400739107395806,-0.2567731156120908
2020-02-06,0.0005952380952380931,0.001424038263366123,-0.2553490773487247
2022-02-22,0.0006007208650382623,0.0008023791691855742,-0.2545466981795391
2019-08-12,0.0006048996874685741,0.0018318275857553967,-0.2527148705937837
2016-05-17,0.0006060299984851358,-0.0007335530381998856,-0.2534484236319836
2020-09-28,0.0006116831481290941,0.001543346724983019,-0.2519050769070006
2021-01-21,0.0006122136625683616,0.0007733107729539501,-0.25113176613404664
2019-11-26,0.0006128076805231863,0.000950138827939373,-0.25018162730610727
2019-11-04,0.0006160796796386148,-0.0012814931805997798,-0.25146312048670705
2018-12-21,0.0006188437935126245,-0.0009135060087382962,-0.25237662649544534
2018-12-03,0.0006218260959685029,0.004191791071494366,-0.24818483542395098
2018-10-09,0.0006336800971642464,0.0007077485705799802,-0.247477086853371
2021-12-15,0.0006499675016249373,4.831118206882756e-05,-0.24742877567130217
2016-02-17,0.0006515310980803601,-0.0012348066371519195,-0.2486635823084541
2021-10-12,0.0006557046302837488,-0.000174193074704454,-0.24883777538315854
2019-08-07,0.0006562011003987678,-0.00027061495912439337,-0.24910839034228294
2020-10-09,0.000666393274554089,-0.0014188984355005818,-0.2505272887777835
2020-12-10,0.0006664616015583658,-0.0006094105355506363,-0.25113669931333416
2022-10-18,0.0006909826760770343,-0.00028691967736405033,-0.2514236189906982
2021-11-30,0.0006990213700817094,-0.00037193500710530625,-0.2517955539978035
2016-02-15,0.0007000700070007859,0.0007951328780630984,-0.2510004211197404
2016-03-16,0.00070210631895673,0.0027211820503358908,-0.24827923906940452
2021-06-21,0.0007135212272564306,0.0002947020674202161,-0.2479845370019843
2018-07-24,0.0007345996431942226,-0.001164626807730107,-0.2491491638097144
2017-07-26,0.0007367645510998333,-0.000778176586024415,-0.24992734039573883
2022-09-20,0.0007399003600849774,0.0003489664868885356,-0.2495783739088503
2022-08-03,0.000740996887812928,0.0012011913185130396,-0.24837718259033725
2022-07-26,0.0007443060586511674,0.001041109809135632,-0.24733607278120162
2022-06-16,0.0007479431563199856,0.0003288061196300429,-0.24700726666157158
2021-12-08,0.0007514653574469676,-0.00012640965746779642,-0.24713367631903937
2020-07-30,0.0007565822657118471,-0.001398268466380026,-0.2485319447854194
2019-01-11,0.0007658922644879773,0.001776413527463605,-0.2467555312579558
2021-01-12,0.0007664793050587981,0.0003952155524147294,-0.24636031570554107
2020-12-23,0.0007676560900715668,-0.0001750750245017585,-0.24653539073004282
2019-03-20,0.0007695464806074526,0.0009239723813703193,-0.2456114183486725
2021-03-24,0.0007698229407235857,0.0002579211554867289,-0.24535349719318578
2021-02-09,0.0007709307704169,-0.0041562084503491414,-0.24950970564353492
2018-12-24,0.0007739538723490202,0.0002127226191890319,-0.2492969830243459
2015-04-07,0.0007812093120151964,-0.00034059576055900376,-0.2496375787849049
2017-09-22,0.0007895983576355903,0.0015813497273668986,-0.248056229057538
2017-08-16,0.0007904721753797528,0.0008553230161578718,-0.24720090604138012
2017-08-03,0.0007924348882668575,0.0010115966574053559,-0.24618930938397476
2022-07-14,0.0007968127490038945,0.0007892494272385697,-0.2454000599567362
2022-06-21,0.0007986024457198315,-2.433246912514342e-05,-0.24542439242586134
2018-01-12,0.0008138020833332593,-0.00031707406347381006,-0.24574146648933515
2019-10-17,0.0008149544134872233,0.0007986832462938409,-0.2449427832430413
2019-10-15,0.0008151620134502213,-0.0003886320771701035,-0.2453314153202114
2019-01-31,0.0008159934720519679,-0.00040582196114469227,-0.2457372372813561
2022-09-21,0.0008380576780870896,0.0006083681361637172,-0.24512886914519239
2015-08-20,0.0008391461687735635,0.0009545377978250613,-0.24417433134736732
2020-05-28,0.0008415841584159534,0.0017177402080423843,-0.24245659113932494
2017-09-12,0.0008421052631581993,0.0008086903009771884,-0.24164790083834775
2018-04-24,0.0008431703204045959,6.886954468510176e-05,-0.24157903129366265
2018-08-29,0.00084405992825487,0.0005914763836645243,-0.24098755490999813
2020-07-01,0.0008476266453927295,-0.00015819086952151284,-0.24114574577951964
2017-10-20,0.0008497079129048402,-0.0011147338645880467,-0.24226047964410768
2022-06-29,0.0008521303258146595,-0.0004419340376478065,-0.2427024136817555
2016-03-11,0.0008551307847080025,0.0024975749747861986,-0.2402048387069693
2017-12-01,0.0008610483263373769,-0.0001539351092266772,-0.24035877381619597
2017-12-19,0.0008614655682983585,-0.001784304697771133,-0.2421430785139671
2019-03-28,0.0008670372826034001,-0.0005048572149796149,-0.24264793572894672
2021-06-17,0.0008700102354144423,-0.0007990016132791711,-0.2434469373422259
2019-03-21,0.0008713480266531182,0.0006147158744935766,-0.2428322214677323
2018-11-07,0.0008871725289636423,0.0006736516947205562,-0.24215856977301176
2022-07-21,0.0008929457287427667,-0.0004278331025630022,-0.24258640287557476
2022-04-13,0.0008948990752710717,0.0014007341910999838,-0.24118566868447477
2018-09-06,0.0008976660682227244,-7.491846705376393e-05,-0.24126058715152854
2021-12-10,0.0009006304413086141,-0.0005192453209145187,-0.24177983247244306
2021-09-27,0.0009008107296566426,-0.0010755046950502445,-0.2428553371674933
2021-08-17,0.00090470446320845,0.0002599628908273033,-0.242595374276666
2019-08-26,0.0009091368250919718,-0.002165089665010833,-0.24476046394167683
2019-01-17,0.000916263680325935,-0.0006530442864763897,-0.24541350822815322
2017-12-14,0.0009179265658749713,2.2418933997236934e-05,-0.24539108929415598
2019-03-25,0.00091836734693862,0.00023504937056961772,-0.24515603992358637
2017-01-13,0.0009241195194580332,0.0005660742657476181,-0.24458996565783875
2021-04-09,0.0009259735583106998,-0.00032557949871436787,-0.24491554515655312
2020-04-21,0.0009301870165474568,0.0010494470460329364,-0.24386609811052018
2021-02-24,0.0009304248940349424,-0.0016866281174314768,-0.24555272622795166
2019-05-23,0.0009311950336263752,0.0014709499971194973,-0.24408177623083216
2016-10-14,0.0009368374340514851,6.327736377786941e-05,-0.2440184988670543
2022-10-14,0.0009391992090954648,0.0012393717837604346,-0.24277912708329386
2015-05-27,0.0009407337723423836,0.0003045113822663925,-0.24247461570102746
2016-08-24,0.0009418996628991483,0.001115800834765146,-0.24135881486626232
2015-08-06,0.000941964519336258,0.001810922572365703,-0.2395478922938966
2022-02-18,0.00094673376849852,-0.001953696310001529,-0.24150158860389814
2016-07-13,0.0009476309226932322,-4.103575856007069e-05,-0.2415426243624582
2022-02-21,0.0009486244944831856,-0.0031729775019530004,-0.24471560186441121
2021-08-25,0.0009490983565612066,-0.0018494782355056305,-0.24656508009991684
2021-11-19,0.0009509509509508796,-0.002442935838271154,-0.249008015938188
2019-08-20,0.0009608091024020382,-0.00036338779145717037,-0.24937140372964517
2021-07-02,0.0009660853205879505,0.0002745252731695125,-0.24909687845647566
2021-06-30,0.0009664784577039232,0.0006575021062158459,-0.2484393763502598
2021-04-23,0.0009706753857159356,-0.0015393361239857128,-0.24997871247424552
2019-04-02,0.0009770144495293565,0.0005314389317889745,-0.24944727354245655
2022-05-16,0.0009951238929246653,0.0012316388471280693,-0.24821563469532848
2022-06-02,0.0009955201592832807,-0.0006976093565329577,-0.24891324405186144
2017-06-16,0.000996538340501285,0.0008289512868733251,-0.2480842927649881
2022-03-23,0.0009989012086704108,-0.00057962707079251,-0.24866391983578062
2018-05-29,0.0010011064861163987,0.003926228374632634,-0.244737691461148
2017-09-07,0.0010030090270811698,0.0037409224661097973,-0.2409967689950382
2020-09-15,0.0010224948875254825,0.0025167164982446977,-0.2384800524967935
2020-08-28,0.00102343670044025,1.8223458975397122e-05,-0.2384618290378181
2019-05-08,0.0010322580645161228,0.0007890555628418117,-0.23767277347497628
2022-08-17,0.001034533720873032,0.0014599416499769813,-0.2362128318249993
2015-09-23,0.0010384215991692258,-0.00040140352819850733,-0.2366142353531978
2018-08-01,0.0010438413361169019,0.001879841712571828,-0.23473439364062598
2016-09-08,0.0010441527446301002,0.0005871681927012151,-0.23414722544792477
2022-02-28,0.0010473815461344849,2.510400969502058e-05,-0.23412212143822975
2022-04-21,0.0010480610869889606,-0.00031533114570170273,-0.23443745258393145
2020-02-19,0.0010493179433368471,-0.0003060510346268863,-0.23474350361855834
2017-07-24,0.0010498136580758821,-6.921049730601592e-05,-0.23481271411586435
2022-11-21,0.001052631578947416,-0.0014202814478058157,-0.23623299556367017
2021-05-14,0.001068267372062337,-0.00021135711194097961,-0.23644435267561115
2020-12-04,0.0010793030785836155,0.00040845919770582384,-0.23603589347790532
2018-01-03,0.0010793308148946412,-0.0020567117790323275,-0.23809260525693765
2018-01-10,0.0010813148788926252,-0.00223683555694254,-0.2403294408138802
2017-12-13,0.0010826611811833864,0.0016805646498285753,-0.23864887616405162
