Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,78.0,41.0,28.0
2020-07-03,144.0,371.0,32.0
2020-07-06,215.0,446.0,46.0
2020-07-07,239.0,161.0,88.0
2020-07-08,613.0,135.0,61.0
2020-07-09,989.0,119.0,170.0
2020-07-10,110.0,50.0,20.0
2020-07-13,106.0,68.0,47.0
2020-07-14,257.0,47.0,76.0
2020-07-15,118.0,41.0,53.0
2020-07-16,92.0,178.0,56.0
2020-07-17,186.0,59.0,50.0
2020-07-20,159.0,78.0,36.0
2020-07-21,261.0,37.0,70.0
2020-07-22,344.0,81.0,32.0
2020-07-23,108.0,24.0,54.0
2020-07-24,215.0,372.0,56.0
2020-07-27,142.0,171.0,51.0
2020-07-28,173.0,247.0,38.0
2020-07-29,195.0,86.0,36.0
2020-07-30,315.0,33.0,53.0
2020-07-31,181.0,31.0,74.0
2020-08-03,228.0,116.0,58.0
2020-08-04,126.0,83.0,58.0
2020-08-05,263.0,144.0,47.0
2020-08-06,186.0,165.0,55.0
2020-08-07,374.0,97.0,40.0
2020-08-10,129.0,40.0,37.0
2020-08-11,110.0,69.0,35.0
2020-08-12,652.0,228.0,207.0
2020-08-13,71.0,46.0,38.0
2020-08-14,168.0,155.0,59.0
2020-08-17,513.0,43.0,29.0
2020-08-18,533.0,137.0,63.0
2020-08-19,827.0,122.0,79.0
2020-08-20,225.0,1498.0,108.0
2020-08-21,164.0,25.0,18.0
2020-08-24,250.0,99.0,35.0
2020-08-25,265.0,87.0,14.0
2020-08-26,114.0,281.0,29.0
2020-08-27,156.0,91.0,26.0
2020-08-28,411.0,289.0,98.0
2020-08-31,109.0,53.0,25.0
2020-09-01,138.0,74.0,203.0
2020-09-02,336.0,119.0,23.0
2020-09-03,1086.0,216.0,135.0
2020-09-04,427.0,142.0,105.0
2020-09-07,542.0,185.0,232.0
2020-09-08,685.0,106.0,44.0
2020-09-09,108.0,150.0,84.0
2020-09-10,165.0,298.0,60.0
2020-09-11,765.0,75.0,59.0
2020-09-14,83.0,90.0,29.0
2020-09-15,67.0,64.0,19.0
2020-09-16,597.0,354.0,113.0
2020-09-17,121.0,159.0,22.0
2020-09-18,629.0,230.0,61.0
2020-09-21,255.0,93.0,34.0
2020-09-22,144.0,36.0,44.0
2020-09-23,114.0,291.0,53.0
2020-09-24,646.0,101.0,104.0
2020-09-25,142.0,45.0,89.0
2020-09-28,100.0,23.0,12.0
2020-09-29,200.0,46.0,23.0
2020-09-30,358.0,450.0,11.0
2020-10-09,556.0,82.0,28.0
2020-10-12,356.0,76.0,20.0
2020-10-13,294.0,159.0,154.0
2020-10-14,801.0,391.0,69.0
2020-10-15,81.0,167.0,21.0
2020-10-16,221.0,102.0,182.0
2020-10-19,535.0,152.0,33.0
2020-10-20,131.0,31.0,46.0
2020-10-21,170.0,106.0,82.0
2020-10-22,336.0,108.0,27.0
2020-10-23,281.0,67.0,96.0
2020-10-26,260.0,231.0,93.0
2020-10-27,215.0,76.0,20.0
2020-10-28,654.0,504.0,103.0
2020-10-29,135.0,64.0,18.0
2020-10-30,186.0,66.0,55.0
2020-11-02,393.0,174.0,201.0
2020-11-03,52.0,76.0,61.0
2020-11-04,677.0,96.0,30.0
2020-11-05,634.0,37.0,32.0
2020-11-06,130.0,114.0,43.0
2020-11-09,378.0,43.0,74.0
2020-11-10,134.0,1914.0,67.0
2020-11-11,87.0,121.0,64.0
2020-11-12,216.0,203.0,123.0
2020-11-13,277.0,272.0,45.0
2020-11-16,219.0,156.0,14.0
2020-11-17,235.0,103.0,12.0
2020-11-18,546.0,511.0,238.0
2020-11-19,257.0,259.0,42.0
2020-11-20,692.0,641.0,74.0
2020-11-23,235.0,119.0,35.0
2020-11-24,561.0,120.0,129.0
2020-11-25,336.0,80.0,29.0
2020-11-26,211.0,69.0,4.0
2020-11-27,105.0,43.0,28.0
2020-11-30,157.0,159.0,111.0
2020-12-01,67.0,85.0,100.0
2020-12-02,143.0,107.0,29.0
2020-12-03,225.0,134.0,16.0
2020-12-04,135.0,124.0,13.0
2020-12-07,136.0,147.0,20.0
2020-12-08,95.0,90.0,19.0
2020-12-09,436.0,477.0,200.0
2020-12-10,151.0,81.0,77.0
2020-12-11,445.0,79.0,64.0
2020-12-14,54.0,138.0,22.0
2020-12-15,256.0,157.0,26.0
2020-12-16,600.0,61.0,104.0
2020-12-17,375.0,76.0,60.0
2020-12-18,231.0,85.0,50.0
2020-12-21,62.0,58.0,60.0
2020-12-22,176.0,61.0,67.0
2020-12-23,265.0,121.0,71.0
2020-12-24,148.0,80.0,33.0
2020-12-25,160.0,55.0,51.0
2020-12-28,166.0,67.0,35.0
2020-12-29,120.0,29.0,24.0
2020-12-30,44.0,209.0,19.0
2020-12-31,137.0,140.0,28.0
2021-01-04,73.0,76.0,20.0
2021-01-05,101.0,30.0,33.0
2021-01-06,556.0,140.0,70.0
