Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.16,101.58,101.18
2020-07-03,100.03,101.54,101.19
2020-07-06,99.38,101.08,100.99
2020-07-07,98.82,100.46,100.76
2020-07-08,98.82,100.5,100.78
2020-07-09,98.06,99.97,100.48
2020-07-10,98.62,100.37,100.65
2020-07-13,98.4,100.24,100.55
2020-07-14,98.58,100.34,100.6
2020-07-15,98.82,100.52,100.68
2020-07-16,99.18,100.79,100.76
2020-07-17,99.36,100.93,100.84
2020-07-20,99.03,100.72,100.76
2020-07-21,99.52,101.23,100.96
2020-07-22,99.12,100.85,100.81
2020-07-23,99.56,101.1,100.9
2020-07-24,99.83,101.26,100.94
2020-07-27,99.78,101.24,100.91
2020-07-28,99.48,101.0,100.84
2020-07-29,99.3,100.94,100.82
2020-07-30,99.16,100.89,100.8
2020-07-31,98.96,100.77,100.73
2020-08-03,98.9,100.8,100.72
2020-08-04,99.12,100.94,100.74
2020-08-05,99.26,100.91,100.73
2020-08-06,99.01,100.58,100.6
2020-08-07,98.66,100.45,100.52
2020-08-10,99.06,100.63,100.6
2020-08-11,99.02,100.52,100.58
2020-08-12,99.2,100.6,100.57
2020-08-13,99.29,100.64,100.61
2020-08-14,99.52,100.8,100.68
2020-08-17,99.64,100.4,100.69
2020-08-18,99.48,100.4,100.68
2020-08-19,98.75,100.26,100.6
2020-08-20,98.24,99.9,100.54
2020-08-21,98.24,99.91,100.33
2020-08-24,98.28,100.0,100.36
2020-08-25,97.95,99.85,100.26
2020-08-26,98.07,99.94,100.3
2020-08-27,97.72,99.6,100.16
2020-08-28,97.62,99.48,100.1
2020-08-31,97.88,99.69,100.17
2020-09-01,98.04,99.8,100.2
2020-09-02,97.62,99.54,100.12
2020-09-03,97.56,99.34,100.04
2020-09-04,97.77,99.45,100.08
2020-09-07,97.52,99.34,100.04
2020-09-08,97.84,99.51,100.12
2020-09-09,98.06,99.64,100.14
2020-09-10,98.29,99.94,100.32
2020-09-11,98.08,99.85,100.29
2020-09-14,97.56,99.54,100.2
2020-09-15,97.85,99.86,100.34
2020-09-16,98.06,100.04,100.4
2020-09-17,97.94,99.88,100.34
2020-09-18,98.06,100.02,100.42
2020-09-21,98.16,100.18,100.48
2020-09-22,98.28,100.13,100.42
2020-09-23,98.32,100.18,100.44
2020-09-24,98.45,100.18,100.42
2020-09-25,98.17,99.98,100.35
2020-09-28,98.14,99.96,100.34
2020-09-29,98.12,99.9,100.32
2020-09-30,98.03,99.84,100.3
2020-10-09,97.5,99.44,100.1
2020-10-12,97.46,99.45,100.1
2020-10-13,97.54,99.56,100.14
2020-10-14,97.36,99.43,100.11
2020-10-15,97.36,99.31,100.07
2020-10-16,97.34,99.34,100.08
2020-10-19,97.62,99.53,100.16
2020-10-20,97.72,99.54,100.16
2020-10-21,97.81,99.62,100.18
2020-10-22,98.06,99.9,100.32
2020-10-23,98.02,99.84,100.28
2020-10-26,97.87,99.76,100.24
2020-10-27,98.18,99.88,100.28
2020-10-28,98.28,100.0,100.32
2020-10-29,98.12,99.89,100.28
2020-10-30,97.97,99.79,100.24
2020-11-02,98.13,99.84,100.24
2020-11-03,98.26,99.94,100.28
2020-11-04,98.21,99.85,100.24
2020-11-05,98.44,99.98,100.3
2020-11-06,98.18,99.72,100.17
2020-11-09,97.79,99.52,100.1
2020-11-10,97.86,99.62,100.15
2020-11-11,97.94,99.68,100.16
2020-11-12,97.85,99.58,100.08
2020-11-13,97.74,99.41,100.01
2020-11-16,97.72,99.42,100.04
2020-11-17,97.54,99.3,100.02
2020-11-18,97.2,99.14,99.92
2020-11-19,96.98,98.98,99.84
2020-11-20,96.88,98.92,99.76
2020-11-23,97.24,99.18,99.85
2020-11-24,97.3,99.26,99.84
2020-11-25,97.37,99.28,99.84
2020-11-26,97.36,99.29,99.92
2020-11-27,97.33,99.31,99.93
2020-11-30,97.5,99.52,100.18
2020-12-01,97.51,99.51,100.21
2020-12-02,97.24,99.34,100.14
2020-12-03,97.22,99.29,100.12
2020-12-04,97.27,99.3,100.1
2020-12-07,97.26,99.25,100.09
2020-12-08,97.51,99.42,100.16
2020-12-09,97.52,99.42,100.12
2020-12-10,97.55,99.48,100.22
2020-12-11,97.36,99.41,100.18
2020-12-14,97.18,99.3,100.14
2020-12-15,97.43,99.53,100.28
2020-12-16,97.38,99.56,100.3
2020-12-17,97.24,99.44,100.22
2020-12-18,97.12,99.32,100.18
2020-12-21,97.27,99.5,100.26
2020-12-22,97.52,99.68,100.3
2020-12-23,97.68,99.72,100.34
2020-12-24,97.62,99.7,100.33
2020-12-25,97.61,99.62,100.32
2020-12-28,97.96,99.88,100.43
2020-12-29,97.92,99.76,100.36
2020-12-30,98.12,99.96,100.46
2020-12-31,97.98,99.81,100.39
2021-01-04,97.92,99.8,100.37
2021-01-05,97.92,99.78,100.37
2021-01-06,98.14,99.94,100.46
2021-01-07,98.18,99.94,100.48
2021-01-08,97.9,99.84,100.49
2021-01-11,97.73,99.73,100.42
2021-01-12,97.84,99.82,100.48
2021-01-13,97.96,99.97,100.58
2021-01-14,98.24,100.24,100.66
2021-01-15,98.06,99.88,100.46
2021-01-18,97.82,99.72,100.36
2021-01-19,97.82,99.74,100.4
2021-01-20,97.87,99.78,100.4
2021-01-21,98.0,99.9,100.46
2021-01-22,98.2,99.98,100.46
2021-01-25,98.24,99.96,100.46
2021-01-26,97.99,99.75,100.34
2021-01-27,97.88,99.66,100.28
2021-01-28,97.78,99.62,100.27
2021-01-29,97.73,99.61,100.28
2021-02-01,97.86,99.69,100.34
2021-02-02,97.78,99.7,100.34
2021-02-03,97.44,99.46,100.24
2021-02-04,97.37,99.39,100.2
2021-02-05,97.32,99.42,100.22
2021-02-08,97.06,99.2,100.16
2021-02-09,97.22,99.32,100.24
2021-02-10,96.82,99.3,100.22
2021-02-18,96.48,98.94,100.16
2021-02-19,96.7,99.08,100.26
2021-02-22,96.42,99.0,100.28
2021-02-23,96.63,99.18,100.38
2021-02-24,96.82,99.36,100.46
2021-02-25,96.58,99.22,100.02
2021-02-26,96.52,99.2,100.02
2021-03-01,96.68,99.24,100.05
2021-03-02,96.93,99.32,100.08
2021-03-03,96.84,99.21,100.05
2021-03-04,96.72,99.14,100.0
2021-03-05,96.68,99.14,99.99
2021-03-08,96.91,99.25,100.03
2021-03-09,96.92,99.24,100.01
2021-03-10,96.95,99.23,100.01
2021-03-11,97.0,99.27,100.0
2021-03-12,96.9,99.26,100.0
2021-03-15,96.72,99.12,99.94
2021-03-16,96.82,99.22,100.01
2021-03-17,96.95,99.3,100.06
2021-03-18,96.77,99.16,100.02
2021-03-19,96.99,99.34,100.08
2021-03-22,97.15,99.44,100.13
2021-03-23,97.18,99.45,100.12
2021-03-24,97.44,99.58,100.17
2021-03-25,97.44,99.55,100.17
2021-03-26,97.46,99.54,100.18
2021-03-29,97.34,99.46,100.14
2021-03-30,97.52,99.57,100.18
2021-03-31,97.4,99.54,100.18
2021-04-01,97.36,99.5,100.16
2021-04-02,97.52,99.62,100.21
2021-04-06,97.28,99.46,100.16
2021-04-07,97.26,99.41,100.14
2021-04-08,97.14,99.35,100.08
2021-04-09,97.26,99.44,100.14
2021-04-12,97.38,99.52,100.17
2021-04-13,97.76,99.76,100.28
2021-04-14,97.75,99.78,100.3
2021-04-15,97.76,99.78,100.28
2021-04-16,97.76,99.78,100.27
2021-04-19,97.88,99.85,100.3
2021-04-20,97.9,99.87,100.32
2021-04-21,97.84,99.87,100.34
2021-04-22,97.82,99.84,100.33
2021-04-23,97.82,99.87,100.36
2021-04-26,97.61,99.72,100.3
2021-04-27,97.71,99.82,100.34
2021-04-28,97.7,99.86,100.35
2021-04-29,97.76,99.92,100.38
2021-04-30,97.73,99.86,100.38
2021-05-06,98.07,100.06,100.44
2021-05-07,98.06,100.1,100.46
2021-05-10,97.89,100.08,100.49
2021-05-11,98.08,100.23,100.55
2021-05-12,98.24,100.24,100.54
2021-05-13,98.06,100.06,100.46
2021-05-14,98.3,100.18,100.52
2021-05-17,98.22,100.12,100.48
2021-05-18,97.85,100.14,100.2
2021-05-19,97.98,100.2,100.26
2021-05-20,98.24,99.96,100.32
2021-05-21,98.44,100.08,100.36
2021-05-24,98.48,100.07,100.34
2021-05-25,98.32,100.0,100.3
2021-05-26,98.52,100.11,100.36
2021-05-27,98.42,100.04,100.32
2021-05-28,98.22,99.92,100.28
2021-05-31,98.36,99.96,100.28
2021-06-01,98.48,100.08,100.34
2021-06-02,98.34,100.04,100.32
2021-06-03,98.22,99.94,100.29
2021-06-04,98.22,99.92,100.28
2021-06-07,97.82,99.68,100.14
2021-06-08,97.88,99.74,100.2
2021-06-09,97.76,99.66,100.16
2021-06-10,97.92,99.78,100.22
2021-06-11,97.86,99.74,100.2
2021-06-15,97.64,99.62,100.16
2021-06-16,97.73,99.7,100.18
2021-06-17,97.77,99.7,100.18
2021-06-18,97.72,99.67,100.16
2021-06-21,98.13,99.88,100.26
2021-06-22,98.23,99.94,100.28
2021-06-23,98.28,99.97,100.32
2021-06-24,98.36,100.07,100.39
2021-06-25,98.28,100.02,100.38
2021-06-28,98.28,100.08,100.38
2021-06-29,98.22,99.99,100.36
2021-06-30,98.38,100.1,100.42
2021-07-01,98.38,100.09,100.41
2021-07-02,98.37,100.09,100.4
2021-07-05,98.31,100.06,100.4
2021-07-06,98.39,100.08,100.42
2021-07-07,98.3,100.04,100.4
2021-07-08,98.97,100.4,100.58
2021-07-09,99.06,100.42,100.58
2021-07-12,99.14,100.52,100.63
2021-07-13,99.41,100.72,100.72
2021-07-14,99.54,100.82,100.74
2021-07-15,99.28,100.65,100.67
2021-07-16,99.3,100.7,100.69
2021-07-19,99.34,100.74,100.72
2021-07-20,99.54,100.87,100.76
2021-07-21,99.54,100.87,100.78
2021-07-22,99.56,100.86,100.79
2021-07-23,99.7,100.99,100.86
2021-07-26,99.82,101.07,100.9
2021-07-27,99.86,101.04,100.86
2021-07-28,99.71,100.9,100.78
2021-07-29,99.88,101.0,100.83
2021-07-30,100.09,101.12,100.86
2021-08-02,100.55,101.38,100.97
2021-08-03,100.27,101.24,100.9
2021-08-04,100.2,101.19,100.88
2021-08-05,100.36,101.28,100.9
2021-08-06,100.46,101.32,100.91
2021-08-09,100.08,101.08,100.81
2021-08-10,99.88,101.0,100.78
2021-08-11,99.77,100.95,100.77
2021-08-12,99.96,101.06,100.8
2021-08-13,99.88,101.04,100.76
2021-08-16,99.54,101.04,100.76
2021-08-17,99.44,100.68,100.76
2021-08-18,99.84,100.88,100.86
2021-08-19,100.14,101.06,100.77
2021-08-20,100.06,101.02,100.75
2021-08-23,99.9,100.92,100.7
2021-08-24,99.85,100.9,100.72
2021-08-25,100.16,101.07,100.78
2021-08-26,99.83,100.89,100.7
2021-08-27,99.9,100.97,100.74
2021-08-30,100.02,101.09,100.79
2021-08-31,100.16,101.16,100.82
2021-09-01,100.36,101.31,100.87
2021-09-02,100.34,101.28,100.85
2021-09-03,100.35,101.25,100.82
2021-09-06,100.32,101.24,100.8
2021-09-07,100.1,101.14,100.76
2021-09-08,100.0,101.09,100.74
2021-09-09,99.96,101.07,100.74
2021-09-10,99.82,100.99,100.72
2021-09-13,99.96,101.0,100.7
2021-09-14,99.54,100.77,100.61
2021-09-15,99.77,100.945,100.68
2021-09-16,99.505,100.795,100.63
2021-09-17,99.7,100.91,100.695
2021-09-22,99.965,101.085,100.765
2021-09-23,99.94,101.085,100.775
2021-09-24,99.95,101.1,100.78
2021-09-27,99.99,101.115,100.785
2021-09-28,99.72,100.975,100.73
2021-09-29,99.72,100.975,100.74
2021-09-30,99.935,101.1,100.8
2021-10-08,99.525,100.93,100.755
2021-10-11,99.205,100.75,100.68
2021-10-12,99.115,100.725,100.665
2021-10-13,99.16,100.75,100.66
2021-10-14,99.155,100.69,100.635
2021-10-15,98.955,100.58,100.58
2021-10-18,98.74,100.41,100.515
2021-10-19,98.72,100.38,100.49
2021-10-20,99.005,100.53,100.555
2021-10-21,99.03,100.555,100.565
2021-10-22,99.13,100.65,100.61
2021-10-25,99.005,100.61,100.605
2021-10-26,99.13,100.67,100.635
2021-10-27,99.22,100.705,100.645
2021-10-28,99.195,100.655,100.645
2021-10-29,99.165,100.63,100.63
2021-11-01,99.335,100.705,100.645
2021-11-02,99.495,100.8,100.69
2021-11-03,99.695,100.91,100.755
2021-11-04,99.675,100.905,100.74
2021-11-05,99.985,101.115,100.83
2021-11-08,100.045,101.165,100.865
2021-11-09,99.945,101.095,100.82
2021-11-10,100.175,101.16,100.84
2021-11-11,99.94,101.06,100.81
2021-11-12,99.945,101.08,100.83
2021-11-15,99.97,101.115,100.84
2021-11-16,99.96,101.085,100.825
2021-11-17,99.97,101.08,100.785
2021-11-18,99.86,100.975,100.74
2021-11-19,99.96,101.02,100.76
2021-11-22,99.855,101.01,100.755
2021-11-23,99.78,100.965,100.74
2021-11-24,99.96,101.095,100.785
2021-11-25,100.075,101.14,100.81
2021-11-26,100.315,101.295,100.87
2021-11-29,100.185,101.205,100.83
2021-11-30,100.065,101.135,100.79
2021-12-01,100.085,101.15,100.785
2021-12-02,99.99,101.055,100.77
2021-12-03,99.87,100.97,100.74
2021-12-06,100.145,101.17,100.82
2021-12-07,99.975,101.13,100.805
2021-12-08,99.765,101.01,100.76
2021-12-09,99.75,101.0,100.765
2021-12-10,99.96,101.125,100.805
2021-12-13,99.815,101.105,100.81
2021-12-14,100.13,101.32,100.9
2021-12-15,100.005,101.265,100.885
2021-12-16,99.93,101.26,100.89
2021-12-17,100.06,101.3,100.91
2021-12-20,100.105,101.25,100.87
2021-12-21,99.985,101.15,100.815
2021-12-22,100.145,101.27,100.86
2021-12-23,100.415,101.425,100.935
2021-12-24,100.39,101.455,100.945
2021-12-27,100.58,101.545,100.97
2021-12-28,100.46,101.44,100.93
2021-12-29,100.585,101.55,100.995
2021-12-30,100.57,101.575,100.995
2021-12-31,100.785,101.73,101.08
2022-01-04,100.6,101.625,101.045
2022-01-05,100.625,101.655,101.06
2022-01-06,100.425,101.515,101.005
2022-01-07,100.385,101.465,100.985
2022-01-10,100.46,101.53,101.005
2022-01-11,100.49,101.595,101.03
2022-01-12,100.645,101.69,101.075
2022-01-13,100.59,101.63,101.045
2022-01-14,100.655,101.665,101.06
2022-01-17,100.71,101.745,101.1
2022-01-18,100.935,102.02,101.225
2022-01-19,101.27,102.29,101.315
2022-01-20,101.2,102.27,101.33
2022-01-21,101.21,102.335,101.345
2022-01-24,101.36,102.545,101.455
2022-01-25,101.375,102.465,101.38
2022-01-26,101.25,102.315,101.31
2022-01-27,101.225,102.345,101.365
2022-01-28,101.145,102.335,101.39
2022-02-07,101.095,102.355,101.385
2022-02-08,101.285,102.435,101.4
2022-02-09,101.085,102.265,101.32
2022-02-10,101.11,102.275,101.345
2022-02-11,100.69,101.96,101.24
2022-02-14,100.61,101.92,101.22
2022-02-15,100.245,101.625,101.21
2022-02-16,100.285,101.685,101.205
2022-02-17,100.34,101.64,101.215
2022-02-18,100.44,101.68,101.22
2022-02-21,100.16,101.43,101.185
2022-02-22,99.87,101.23,101.105
2022-02-23,99.95,101.29,101.09
2022-02-24,100.06,101.375,101.115
2022-02-25,100.1,101.4,101.135
2022-02-28,100.245,101.495,101.205
2022-03-01,100.005,101.365,101.16
2022-03-02,99.92,101.31,101.135
2022-03-03,99.76,101.105,101.04
2022-03-04,99.655,101.1,101.02
2022-03-07,99.65,101.145,101.045
2022-03-08,99.965,101.44,101.18
2022-03-09,99.755,101.255,101.095
2022-03-10,99.77,101.335,101.125
2022-03-11,99.605,101.155,101.045
2022-03-14,100.65,101.88,101.345
2022-03-15,100.32,101.56,101.185
2022-03-16,100.01,101.255,101.045
2022-03-17,100.33,101.535,101.17
2022-03-18,100.445,101.66,101.235
2022-03-21,100.385,101.585,101.195
2022-03-22,100.09,101.35,101.105
2022-03-23,100.095,101.41,101.125
2022-03-24,100.125,101.395,101.115
2022-03-25,100.295,101.535,101.155
2022-03-28,100.425,101.57,101.17
2022-03-29,100.395,101.52,101.14
2022-03-30,100.495,101.57,101.165
2022-03-31,100.535,101.615,101.205
2022-04-01,100.52,101.685,101.26
2022-04-06,100.655,101.765,101.295
2022-04-07,100.71,101.8,101.305
2022-04-08,100.835,101.835,101.31
2022-04-11,100.65,101.705,101.255
2022-04-12,100.56,101.605,101.22
2022-04-13,100.595,101.68,101.255
2022-04-14,100.725,101.78,101.31
2022-04-15,100.64,101.845,101.34
2022-04-18,100.295,101.61,101.28
2022-04-19,100.205,101.57,101.25
2022-04-20,100.095,101.365,101.17
2022-04-21,100.195,101.42,101.19
