Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.26,101.65,101.21
2020-07-03,100.13,101.68,101.24
2020-07-06,99.4,101.07,100.96
2020-07-07,98.86,100.48,100.76
2020-07-08,98.84,100.5,100.78
2020-07-09,98.4,100.18,100.59
2020-07-10,98.72,100.47,100.7
2020-07-13,98.4,100.24,100.55
2020-07-14,98.72,100.46,100.66
2020-07-15,98.91,100.6,100.72
2020-07-16,99.32,100.88,100.8
2020-07-17,99.46,101.0,100.88
2020-07-20,99.13,100.81,100.79
2020-07-21,99.57,101.25,100.94
2020-07-22,99.36,101.02,100.87
2020-07-23,99.7,101.2,100.94
2020-07-24,100.03,101.5,101.02
2020-07-27,99.84,101.26,100.92
2020-07-28,99.64,101.09,100.88
2020-07-29,99.4,101.0,100.84
2020-07-30,99.26,100.95,100.82
2020-07-31,98.99,100.82,100.76
2020-08-03,99.02,100.92,100.76
2020-08-04,99.22,101.0,100.76
2020-08-05,99.16,100.8,100.7
2020-08-06,99.04,100.58,100.6
2020-08-07,99.0,100.67,100.6
2020-08-10,99.12,100.68,100.62
2020-08-11,99.12,100.58,100.61
2020-08-12,99.08,100.62,100.6
2020-08-13,99.36,100.69,100.62
2020-08-14,99.56,100.82,100.68
2020-08-17,99.64,100.41,100.69
2020-08-18,99.46,100.44,100.68
2020-08-19,98.76,100.3,100.62
2020-08-20,98.34,99.96,100.56
2020-08-21,98.36,100.0,100.36
2020-08-24,98.48,100.13,100.4
2020-08-25,98.08,99.96,100.28
2020-08-26,98.1,99.93,100.29
2020-08-27,97.9,99.73,100.2
2020-08-28,97.82,99.62,100.14
2020-08-31,97.96,99.76,100.2
2020-09-01,98.1,99.84,100.2
2020-09-02,97.77,99.64,100.15
2020-09-03,97.6,99.4,100.06
2020-09-04,97.78,99.46,100.08
2020-09-07,97.55,99.36,100.07
2020-09-08,97.97,99.57,100.14
2020-09-09,98.11,99.72,100.18
2020-09-10,98.39,100.06,100.39
2020-09-11,98.13,99.88,100.32
2020-09-14,97.7,99.71,100.26
2020-09-15,97.9,99.9,100.35
2020-09-16,98.12,100.1,100.44
2020-09-17,97.96,99.9,100.34
2020-09-18,98.09,100.06,100.43
2020-09-21,98.28,100.27,100.52
2020-09-22,98.33,100.16,100.43
2020-09-23,98.36,100.18,100.44
2020-09-24,98.4,100.12,100.4
2020-09-25,98.21,100.0,100.35
2020-09-28,98.18,99.98,100.35
