Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.2,101.6,101.19
2020-07-03,100.09,101.6,101.21
2020-07-06,99.37,101.06,100.96
2020-07-07,98.84,100.44,100.76
2020-07-08,98.84,100.48,100.76
2020-07-09,98.05,99.98,100.47
2020-07-10,98.65,100.38,100.68
2020-07-13,98.4,100.22,100.54
2020-07-14,98.7,100.44,100.65
2020-07-15,98.9,100.58,100.7
2020-07-16,99.27,100.82,100.77
2020-07-17,99.44,100.99,100.87
2020-07-20,99.1,100.78,100.78
2020-07-21,99.56,101.24,100.94
2020-07-22,99.23,100.94,100.84
2020-07-23,99.67,101.18,100.92
2020-07-24,99.92,101.3,100.94
2020-07-27,99.8,101.24,100.92
2020-07-28,99.55,101.05,100.86
2020-07-29,99.36,100.96,100.83
2020-07-30,99.18,100.91,100.82
2020-07-31,98.96,100.8,100.74
2020-08-03,98.99,100.86,100.74
2020-08-04,99.2,101.0,100.75
2020-08-05,99.12,100.8,100.68
2020-08-06,99.0,100.55,100.6
2020-08-07,98.85,100.56,100.56
2020-08-10,99.07,100.67,100.62
2020-08-11,99.06,100.54,100.59
2020-08-12,99.07,100.52,100.53
2020-08-13,99.34,100.65,100.62
2020-08-14,99.55,100.8,100.67
2020-08-17,99.62,100.39,100.68
2020-08-18,99.44,100.4,100.68
2020-08-19,98.74,100.3,100.62
2020-08-20,98.34,99.94,100.54
2020-08-21,98.35,99.99,100.36
2020-08-24,98.35,100.06,100.38
2020-08-25,97.99,99.9,100.25
2020-08-26,98.07,99.92,100.29
2020-08-27,97.88,99.69,100.19
2020-08-28,97.73,99.54,100.12
2020-08-31,97.94,99.75,100.18
2020-09-01,98.08,99.82,100.2
2020-09-02,97.71,99.6,100.13
2020-09-03,97.56,99.36,100.05
2020-09-04,97.78,99.46,100.08
2020-09-07,97.54,99.36,100.06
2020-09-08,97.94,99.54,100.12
2020-09-09,98.07,99.69,100.17
2020-09-10,98.37,100.0,100.36
2020-09-11,98.13,99.88,100.31
2020-09-14,97.67,99.64,100.25
2020-09-15,97.88,99.9,100.35
2020-09-16,98.04,100.05,100.4
2020-09-17,97.9,99.89,100.34
2020-09-18,98.09,100.06,100.42
2020-09-21,98.24,100.24,100.51
2020-09-22,98.26,100.13,100.42
2020-09-23,98.34,100.18,100.44
2020-09-24,98.36,100.11,100.38
2020-09-25,98.2,99.99,100.34
2020-09-28,98.18,99.98,100.35
2020-09-29,98.12,99.9,100.32
2020-09-30,97.94,99.75,100.25
2020-10-09,97.52,99.45,100.12
2020-10-12,97.54,99.49,100.12
2020-10-13,97.54,99.56,100.14
2020-10-14,97.42,99.44,100.1
2020-10-15,97.34,99.28,100.06
2020-10-16,97.44,99.4,100.1
2020-10-19,97.68,99.56,100.16
2020-10-20,97.67,99.53,100.16
2020-10-21,97.85,99.68,100.2
2020-10-22,98.08,99.92,100.34
2020-10-23,97.98,99.85,100.28
2020-10-26,97.96,99.8,100.25
2020-10-27,98.18,99.89,100.28
2020-10-28,98.18,99.92,100.3
2020-10-29,98.22,99.95,100.3
2020-10-30,97.97,99.8,100.24
2020-11-02,98.18,99.88,100.24
2020-11-03,98.29,99.98,100.3
2020-11-04,98.34,99.9,100.28
2020-11-05,98.44,99.98,100.26
2020-11-06,98.25,99.77,100.2
2020-11-09,97.86,99.58,100.13
2020-11-10,97.92,99.65,100.16
2020-11-11,97.93,99.66,100.14
2020-11-12,97.89,99.6,100.1
2020-11-13,97.66,99.38,100.0
2020-11-16,97.72,99.42,100.04
2020-11-17,97.58,99.31,100.02
2020-11-18,97.18,99.16,99.92
2020-11-19,97.02,99.02,99.86
2020-11-20,97.04,99.02,99.8
2020-11-23,97.26,99.18,99.86
2020-11-24,97.26,99.22,99.84
2020-11-25,97.44,99.32,99.86
2020-11-26,97.39,99.3,99.92
2020-11-27,97.43,99.37,99.93
