Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,2745.0,730.0,167.0
2020-07-03,2742.0,718.0,181.0
2020-07-06,2797.0,1415.0,621.0
2020-07-07,2613.0,889.0,474.0
2020-07-08,2390.0,1583.0,422.0
2020-07-09,4647.0,2700.0,749.0
2020-07-10,3934.0,1489.0,506.0
2020-07-13,2695.0,546.0,275.0
2020-07-14,3005.0,979.0,375.0
2020-07-15,4924.0,1631.0,238.0
2020-07-16,3890.0,1389.0,339.0
2020-07-17,3094.0,1093.0,343.0
2020-07-20,2606.0,1148.0,308.0
2020-07-21,2476.0,858.0,221.0
2020-07-22,3446.0,1690.0,309.0
2020-07-23,4121.0,1429.0,330.0
2020-07-24,2669.0,1238.0,538.0
2020-07-27,2583.0,675.0,256.0
2020-07-28,2889.0,1413.0,307.0
2020-07-29,2323.0,761.0,219.0
2020-07-30,1889.0,598.0,262.0
2020-07-31,1839.0,756.0,259.0
2020-08-03,4066.0,1432.0,394.0
2020-08-04,3445.0,852.0,204.0
2020-08-05,4052.0,1259.0,452.0
2020-08-06,2246.0,835.0,245.0
2020-08-07,2814.0,1052.0,357.0
2020-08-10,2158.0,644.0,176.0
2020-08-11,2726.0,591.0,262.0
2020-08-12,6243.0,2057.0,1070.0
2020-08-13,2042.0,629.0,75.0
2020-08-14,1627.0,927.0,281.0
2020-08-17,1329.0,252.0,57.0
2020-08-18,2270.0,408.0,129.0
2020-08-19,1542.0,776.0,343.0
2020-08-20,3479.0,762.0,124.0
2020-08-21,2222.0,1159.0,135.0
2020-08-24,1773.0,531.0,436.0
2020-08-25,2335.0,821.0,319.0
2020-08-26,3005.0,655.0,466.0
2020-08-27,5620.0,1899.0,436.0
2020-08-28,3294.0,1464.0,814.0
2020-08-31,3420.0,1091.0,218.0
2020-09-01,3206.0,1509.0,280.0
2020-09-02,4174.0,1359.0,309.0
2020-09-03,2204.0,961.0,210.0
2020-09-04,1777.0,942.0,285.0
2020-09-07,2593.0,1451.0,368.0
2020-09-08,3465.0,995.0,361.0
2020-09-09,3450.0,2295.0,717.0
2020-09-10,2695.0,1577.0,463.0
2020-09-11,2548.0,1131.0,309.0
2020-09-14,1894.0,561.0,234.0
2020-09-15,2905.0,928.0,189.0
2020-09-16,3191.0,901.0,286.0
2020-09-17,4307.0,2292.0,555.0
2020-09-18,2352.0,670.0,316.0
2020-09-21,3751.0,1052.0,207.0
2020-09-22,3051.0,937.0,283.0
2020-09-23,2228.0,918.0,382.0
2020-09-24,7223.0,3774.0,1294.0
2020-09-25,5175.0,1090.0,418.0
2020-09-28,2098.0,645.0,284.0
2020-09-29,2312.0,1048.0,231.0
2020-09-30,4249.0,1696.0,680.0
2020-10-09,925.0,199.0,71.0
2020-10-12,2760.0,940.0,230.0
2020-10-13,2293.0,973.0,473.0
2020-10-14,1993.0,940.0,197.0
2020-10-15,4458.0,1333.0,315.0
2020-10-16,3479.0,1218.0,361.0
2020-10-19,2945.0,999.0,266.0
2020-10-20,3430.0,1089.0,572.0
2020-10-21,2429.0,1843.0,211.0
2020-10-22,3131.0,556.0,468.0
2020-10-23,3218.0,785.0,136.0
2020-10-26,1556.0,714.0,166.0
2020-10-27,2146.0,972.0,175.0
2020-10-28,3180.0,896.0,533.0
2020-10-29,4124.0,1584.0,308.0
2020-10-30,1732.0,534.0,179.0
2020-11-02,2060.0,714.0,490.0
2020-11-03,3863.0,1079.0,267.0
2020-11-04,7447.0,2002.0,638.0
2020-11-05,2564.0,870.0,751.0
2020-11-06,2121.0,854.0,208.0
2020-11-09,2977.0,1136.0,749.0
2020-11-10,2047.0,1014.0,95.0
2020-11-11,2985.0,868.0,415.0
2020-11-12,2591.0,674.0,260.0
2020-11-13,4363.0,1860.0,384.0
2020-11-16,1735.0,731.0,257.0
2020-11-17,1350.0,444.0,108.0
2020-11-18,2578.0,852.0,161.0
2020-11-19,1127.0,794.0,189.0
2020-11-20,4991.0,1647.0,341.0
2020-11-23,1029.0,672.0,50.0
2020-11-24,3435.0,1431.0,306.0
2020-11-25,2521.0,1700.0,160.0
2020-11-26,2448.0,1018.0,71.0
2020-11-27,4161.0,1128.0,18.0
2020-11-30,3180.0,1722.0,558.0
2020-12-01,3004.0,1328.0,333.0
2020-12-02,2299.0,637.0,364.0
2020-12-03,1245.0,861.0,124.0
2020-12-04,1511.0,683.0,233.0
2020-12-07,1841.0,956.0,168.0
2020-12-08,1984.0,1073.0,22.0
2020-12-09,2456.0,634.0,311.0
2020-12-10,1687.0,907.0,200.0
2020-12-11,4272.0,2076.0,724.0
2020-12-14,1654.0,249.0,142.0
2020-12-15,1674.0,807.0,182.0
2020-12-16,2735.0,851.0,289.0
2020-12-17,2432.0,828.0,385.0
2020-12-18,1759.0,660.0,275.0
2020-12-21,1848.0,645.0,318.0
2020-12-22,1691.0,923.0,151.0
2020-12-23,2522.0,1307.0,516.0
2020-12-24,2617.0,919.0,438.0
2020-12-25,1080.0,670.0,145.0
2020-12-28,2171.0,1618.0,78.0
2020-12-29,2661.0,616.0,239.0
2020-12-30,3728.0,1276.0,220.0
2020-12-31,2099.0,696.0,143.0
2021-01-04,2212.0,741.0,303.0
2021-01-05,2604.0,898.0,417.0
2021-01-06,2044.0,945.0,233.0
2021-01-07,2445.0,905.0,462.0
2021-01-08,2116.0,668.0,290.0
2021-01-11,2533.0,709.0,150.0
2021-01-12,2423.0,635.0,250.0
2021-01-13,1920.0,1401.0,446.0
2021-01-14,2161.0,1198.0,428.0
2021-01-15,2378.0,1114.0,220.0
2021-01-18,2249.0,1320.0,484.0
2021-01-19,1612.0,486.0,254.0
2021-01-20,3241.0,838.0,202.0
2021-01-21,4323.0,1548.0,514.0
2021-01-22,3790.0,1325.0,186.0
2021-01-25,1468.0,692.0,363.0
2021-01-26,1485.0,1139.0,205.0
2021-01-27,4750.0,2477.0,887.0
2021-01-28,3827.0,2658.0,555.0
2021-01-29,2848.0,1299.0,888.0
2021-02-01,1450.0,1141.0,302.0
2021-02-02,2000.0,1008.0,235.0
2021-02-03,2356.0,1035.0,384.0
2021-02-04,1774.0,1079.0,322.0
2021-02-05,1633.0,758.0,163.0
2021-02-08,2849.0,1000.0,116.0
2021-02-09,1596.0,856.0,394.0
2021-02-10,1093.0,432.0,189.0
2021-02-18,2148.0,1025.0,344.0
2021-02-19,2772.0,932.0,478.0
2021-02-22,2142.0,545.0,259.0
2021-02-23,1572.0,1156.0,277.0
2021-02-24,1671.0,1457.0,55.0
2021-02-25,1378.0,615.0,131.0
2021-02-26,1713.0,880.0,376.0
2021-03-01,2318.0,1213.0,464.0
2021-03-02,2222.0,1217.0,648.0
2021-03-03,3546.0,1223.0,121.0
2021-03-04,1952.0,502.0,167.0
2021-03-05,1513.0,1172.0,312.0
2021-03-08,1488.0,563.0,341.0
2021-03-09,3117.0,1528.0,319.0
2021-03-10,2585.0,925.0,490.0
2021-03-11,2025.0,684.0,251.0
2021-03-12,1501.0,609.0,197.0
2021-03-15,3144.0,995.0,651.0
2021-03-16,1431.0,665.0,430.0
2021-03-17,4031.0,1134.0,500.0
2021-03-18,1306.0,310.0,149.0
2021-03-19,3860.0,1361.0,579.0
2021-03-22,2067.0,582.0,666.0
2021-03-23,2293.0,430.0,217.0
2021-03-24,2699.0,453.0,302.0
2021-03-25,1438.0,556.0,302.0
2021-03-26,2369.0,789.0,157.0
2021-03-29,2855.0,1187.0,266.0
