Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,1707.0,538.0,224.0
2020-07-03,3239.0,1300.0,211.0
2020-07-06,2794.0,860.0,305.0
2020-07-07,5443.0,1909.0,366.0
2020-07-08,2643.0,1128.0,449.0
2020-07-09,4805.0,1735.0,565.0
2020-07-10,4736.0,1776.0,796.0
2020-07-13,2790.0,804.0,360.0
2020-07-14,4165.0,1607.0,758.0
2020-07-15,7767.0,3808.0,580.0
2020-07-16,3481.0,1416.0,288.0
2020-07-17,2503.0,847.0,500.0
2020-07-20,2624.0,891.0,301.0
2020-07-21,2426.0,1278.0,418.0
2020-07-22,2940.0,1246.0,324.0
2020-07-23,4346.0,1480.0,279.0
2020-07-24,5183.0,1434.0,791.0
2020-07-27,2489.0,766.0,363.0
2020-07-28,2340.0,941.0,257.0
2020-07-29,2539.0,787.0,269.0
2020-07-30,2089.0,829.0,405.0
2020-07-31,5244.0,2345.0,900.0
2020-08-03,2258.0,792.0,200.0
2020-08-04,3262.0,1223.0,383.0
2020-08-05,3184.0,882.0,285.0
2020-08-06,3311.0,1325.0,469.0
2020-08-07,6235.0,1772.0,567.0
2020-08-10,3506.0,1236.0,277.0
2020-08-11,4624.0,911.0,372.0
2020-08-12,2224.0,1069.0,984.0
2020-08-13,2605.0,626.0,196.0
2020-08-14,1904.0,922.0,554.0
2020-08-17,2350.0,524.0,213.0
2020-08-18,1635.0,764.0,192.0
2020-08-19,1433.0,747.0,478.0
2020-08-20,4217.0,1560.0,317.0
2020-08-21,3687.0,1275.0,336.0
2020-08-24,3139.0,847.0,471.0
2020-08-25,2290.0,1214.0,223.0
2020-08-26,2174.0,1031.0,516.0
2020-08-27,4050.0,1627.0,456.0
2020-08-28,4292.0,2436.0,717.0
2020-08-31,1316.0,528.0,359.0
2020-09-01,3597.0,1404.0,546.0
2020-09-02,3936.0,1356.0,375.0
2020-09-03,1925.0,970.0,282.0
2020-09-04,1823.0,1427.0,255.0
2020-09-07,4944.0,2504.0,622.0
2020-09-08,3404.0,898.0,219.0
2020-09-09,2711.0,1155.0,794.0
2020-09-10,1980.0,897.0,367.0
2020-09-11,3536.0,1255.0,793.0
2020-09-14,3824.0,1212.0,474.0
2020-09-15,3314.0,871.0,258.0
2020-09-16,1938.0,749.0,276.0
2020-09-17,3854.0,2152.0,481.0
2020-09-18,2915.0,1093.0,432.0
2020-09-21,3625.0,1257.0,299.0
2020-09-22,2827.0,1237.0,460.0
