Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.16,101.58,101.17
2020-07-03,100.0,101.52,101.18
2020-07-06,99.42,101.14,101.0
2020-07-07,98.79,100.44,100.74
2020-07-08,98.9,100.57,100.8
2020-07-09,98.18,100.06,100.5
2020-07-10,98.61,100.37,100.64
2020-07-13,98.38,100.22,100.54
2020-07-14,98.66,100.38,100.62
2020-07-15,98.64,100.34,100.64
2020-07-16,99.15,100.79,100.77
2020-07-17,99.25,100.84,100.8
2020-07-20,99.08,100.76,100.78
2020-07-21,99.45,101.15,100.92
2020-07-22,99.12,100.85,100.81
2020-07-23,99.67,101.21,100.94
2020-07-24,99.61,101.16,100.92
2020-07-27,99.79,101.2,100.88
2020-07-28,99.47,101.01,100.84
2020-07-29,99.26,100.9,100.82
2020-07-30,99.14,100.88,100.8
2020-07-31,98.84,100.62,100.68
2020-08-03,98.88,100.77,100.72
2020-08-04,99.16,101.0,100.77
2020-08-05,99.31,100.99,100.76
2020-08-06,99.02,100.56,100.59
2020-08-07,98.78,100.47,100.51
2020-08-10,98.94,100.56,100.58
2020-08-11,99.12,100.58,100.59
2020-08-12,99.24,100.64,100.62
2020-08-13,99.29,100.67,100.62
2020-08-14,99.48,100.76,100.68
2020-08-17,99.56,100.38,100.69
2020-08-18,99.5,100.44,100.68
2020-08-19,98.74,100.27,100.64
2020-08-20,98.4,99.98,100.56
2020-08-21,98.23,99.92,100.34
2020-08-24,98.29,99.98,100.35
2020-08-25,97.92,99.77,100.24
2020-08-26,98.05,99.9,100.28
2020-08-27,97.71,99.58,100.16
2020-08-28,97.71,99.54,100.12
2020-08-31,97.87,99.7,100.18
2020-09-01,97.96,99.76,100.19
2020-09-02,97.7,99.58,100.12
2020-09-03,97.61,99.38,100.05
2020-09-04,97.83,99.5,100.1
2020-09-07,97.5,99.3,100.02
2020-09-08,97.84,99.52,100.12
2020-09-09,98.06,99.64,100.14
2020-09-10,98.28,99.9,100.32
2020-09-11,98.18,99.9,100.3
2020-09-14,97.58,99.54,100.2
2020-09-15,97.73,99.75,100.3
2020-09-16,98.15,100.04,100.42
2020-09-17,98.05,100.04,100.41
2020-09-18,98.0,99.99,100.4
2020-09-21,98.09,100.16,100.49
2020-09-22,98.27,100.14,100.42
2020-09-23,98.38,100.2,100.43
2020-09-24,98.44,100.25,100.46
2020-09-25,98.18,99.98,100.36
2020-09-28,98.12,99.95,100.34
2020-09-29,98.16,99.94,100.34
2020-09-30,98.04,99.86,100.31
2020-10-09,97.52,99.46,100.11
2020-10-12,97.52,99.48,100.12
2020-10-13,97.56,99.56,100.14
2020-10-14,97.46,99.5,100.12
2020-10-15,97.5,99.41,100.1
2020-10-16,97.28,99.27,100.03
2020-10-19,97.6,99.54,100.16
2020-10-20,97.67,99.5,100.15
2020-10-21,97.82,99.63,100.18
2020-10-22,97.98,99.88,100.3
2020-10-23,98.0,99.84,100.28
2020-10-26,97.92,99.79,100.25
2020-10-27,98.04,99.78,100.24
2020-10-28,98.27,99.98,100.32
2020-10-29,98.16,99.9,100.28
2020-10-30,98.0,99.82,100.26
2020-11-02,98.08,99.83,100.24
2020-11-03,98.26,99.97,100.28
2020-11-04,98.2,99.86,100.26
2020-11-05,98.39,99.94,100.28
2020-11-06,98.14,99.7,100.16
2020-11-09,97.87,99.55,100.12
2020-11-10,97.86,99.62,100.14
2020-11-11,98.0,99.72,100.16
2020-11-12,97.9,99.62,100.11
2020-11-13,97.8,99.48,100.02
2020-11-16,97.79,99.47,100.08
2020-11-17,97.54,99.27,100.01
2020-11-18,97.28,99.2,99.96
2020-11-19,97.01,98.99,99.85
2020-11-20,96.84,98.87,99.76
2020-11-23,97.21,99.16,99.84
2020-11-24,97.3,99.26,99.86
2020-11-25,97.37,99.28,99.86
2020-11-26,97.42,99.34,99.96
2020-11-27,97.33,99.3,99.93
2020-11-30,97.38,99.44,100.16
2020-12-01,97.56,99.55,100.22
2020-12-02,97.28,99.37,100.15
2020-12-03,97.29,99.35,100.14
2020-12-04,97.3,99.3,100.1
2020-12-07,97.22,99.22,100.07
2020-12-08,97.51,99.42,100.16
2020-12-09,97.53,99.43,100.14
2020-12-10,97.58,99.48,100.22
2020-12-11,97.28,99.36,100.16
2020-12-14,97.16,99.28,100.14
2020-12-15,97.38,99.5,100.26
2020-12-16,97.41,99.58,100.31
2020-12-17,97.36,99.52,100.27
2020-12-18,97.18,99.34,100.19
2020-12-21,97.22,99.46,100.24
2020-12-22,97.48,99.68,100.31
2020-12-23,97.68,99.72,100.34
2020-12-24,97.73,99.76,100.36
2020-12-25,97.65,99.66,100.34
2020-12-28,97.9,99.86,100.41
2020-12-29,97.92,99.8,100.39
2020-12-30,98.1,99.9,100.44
2020-12-31,98.1,99.86,100.4
2021-01-04,97.9,99.74,100.35
2021-01-05,97.84,99.72,100.34
2021-01-06,98.17,99.96,100.49
2021-01-07,98.22,99.98,100.48
2021-01-08,97.92,99.86,100.5
2021-01-11,97.71,99.7,100.42
2021-01-12,97.87,99.84,100.48
2021-01-13,97.98,99.98,100.58
2021-01-14,98.26,100.28,100.68
2021-01-15,98.1,99.94,100.48
2021-01-18,97.73,99.67,100.34
2021-01-19,97.84,99.78,100.41
2021-01-20,97.88,99.81,100.41
2021-01-21,98.07,99.95,100.49
2021-01-22,98.12,99.95,100.46
2021-01-25,98.18,99.92,100.44
2021-01-26,97.98,99.74,100.34
2021-01-27,97.87,99.64,100.26
2021-01-28,97.82,99.66,100.29
2021-01-29,97.7,99.58,100.28
2021-02-01,97.82,99.66,100.3
2021-02-02,97.83,99.72,100.36
2021-02-03,97.52,99.51,100.26
2021-02-04,97.42,99.44,100.21
2021-02-05,97.27,99.37,100.18
2021-02-08,97.1,99.28,100.18
2021-02-09,97.26,99.35,100.24
2021-02-10,96.8,99.3,100.22
2021-02-18,96.4,98.9,100.16
2021-02-19,96.66,99.04,100.24
2021-02-22,96.46,99.0,100.28
2021-02-23,96.64,99.19,100.38
2021-02-24,96.78,99.33,100.44
2021-02-25,96.54,99.18,100.0
2021-02-26,96.5,99.18,100.0
2021-03-01,96.62,99.22,100.04
2021-03-02,96.82,99.24,100.04
2021-03-03,96.88,99.26,100.07
2021-03-04,96.73,99.14,100.0
2021-03-05,96.73,99.2,100.02
2021-03-08,96.94,99.26,100.04
2021-03-09,97.04,99.33,100.04
2021-03-10,97.0,99.28,100.04
2021-03-11,97.02,99.3,100.01
2021-03-12,96.92,99.26,100.0
2021-03-15,96.7,99.12,99.94
2021-03-16,96.82,99.21,100.0
2021-03-17,96.87,99.26,100.05
2021-03-18,96.76,99.16,100.01
2021-03-19,96.95,99.3,100.08
2021-03-22,97.14,99.42,100.14
2021-03-23,97.1,99.43,100.12
2021-03-24,97.42,99.56,100.16
2021-03-25,97.45,99.55,100.17
2021-03-26,97.48,99.58,100.18
2021-03-29,97.34,99.46,100.14
2021-03-30,97.52,99.56,100.18
2021-03-31,97.37,99.5,100.17
2021-04-01,97.39,99.52,100.18
2021-04-02,97.49,99.6,100.2
2021-04-06,97.27,99.46,100.16
2021-04-07,97.28,99.42,100.14
2021-04-08,97.12,99.33,100.08
2021-04-09,97.24,99.42,100.14
2021-04-12,97.36,99.5,100.17
2021-04-13,97.72,99.72,100.26
2021-04-14,97.73,99.76,100.28
2021-04-15,97.72,99.76,100.27
2021-04-16,97.68,99.74,100.25
2021-04-19,97.8,99.78,100.28
2021-04-20,97.88,99.84,100.32
2021-04-21,97.86,99.88,100.34
2021-04-22,97.84,99.86,100.34
2021-04-23,97.84,99.87,100.36
2021-04-26,97.65,99.73,100.3
