Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.18,101.58,101.18
2020-07-03,100.06,101.55,101.19
2020-07-06,99.4,101.11,101.0
2020-07-07,98.98,100.56,100.82
2020-07-08,98.83,100.52,100.78
2020-07-09,98.18,100.06,100.52
2020-07-10,98.71,100.43,100.69
2020-07-13,98.43,100.25,100.56
2020-07-14,98.64,100.42,100.65
2020-07-15,98.82,100.54,100.7
2020-07-16,99.2,100.8,100.78
2020-07-17,99.36,100.94,100.84
2020-07-20,99.04,100.75,100.77
2020-07-21,99.52,101.24,100.96
2020-07-22,99.13,100.88,100.82
2020-07-23,99.71,101.2,100.94
2020-07-24,99.84,101.28,100.95
2020-07-27,99.82,101.25,100.91
2020-07-28,99.5,101.02,100.86
2020-07-29,99.37,100.97,100.82
2020-07-30,99.24,100.96,100.82
2020-07-31,98.96,100.77,100.73
2020-08-03,98.94,100.82,100.74
2020-08-04,99.13,100.95,100.74
2020-08-05,99.3,100.96,100.75
2020-08-06,99.08,100.61,100.62
2020-08-07,98.74,100.48,100.52
2020-08-10,99.08,100.64,100.61
2020-08-11,99.04,100.52,100.58
2020-08-12,99.24,100.64,100.62
2020-08-13,99.29,100.64,100.61
2020-08-14,99.54,100.82,100.7
2020-08-17,99.7,100.44,100.7
2020-08-18,99.49,100.42,100.68
2020-08-19,98.78,100.3,100.64
2020-08-20,98.32,100.0,100.55
2020-08-21,98.24,99.92,100.33
2020-08-24,98.28,100.0,100.37
2020-08-25,97.96,99.86,100.26
2020-08-26,98.12,99.95,100.3
2020-08-27,97.74,99.62,100.17
2020-08-28,97.68,99.53,100.12
2020-08-31,97.89,99.71,100.18
2020-09-01,98.04,99.8,100.2
2020-09-02,97.68,99.58,100.14
2020-09-03,97.56,99.34,100.04
2020-09-04,97.8,99.48,100.1
2020-09-07,97.61,99.4,100.06
2020-09-08,97.86,99.52,100.12
2020-09-09,98.06,99.65,100.14
2020-09-10,98.3,99.94,100.32
2020-09-11,98.14,99.88,100.3
2020-09-14,97.56,99.55,100.2
2020-09-15,97.9,99.89,100.36
2020-09-16,98.08,100.04,100.4
2020-09-17,98.01,99.96,100.36
2020-09-18,98.13,100.08,100.44
2020-09-21,98.16,100.18,100.49
2020-09-22,98.35,100.19,100.42
2020-09-23,98.34,100.2,100.44
2020-09-24,98.55,100.3,100.48
2020-09-25,98.2,100.02,100.36
2020-09-28,98.15,99.96,100.34
2020-09-29,98.18,99.95,100.34
2020-09-30,98.05,99.87,100.32
2020-10-09,97.52,99.46,100.12
2020-10-12,97.48,99.46,100.11
2020-10-13,97.56,99.56,100.16
2020-10-14,97.44,99.48,100.12
2020-10-15,97.41,99.34,100.08
2020-10-16,97.38,99.36,100.08
2020-10-19,97.68,99.56,100.17
2020-10-20,97.74,99.57,100.16
2020-10-21,97.84,99.62,100.18
2020-10-22,98.06,99.9,100.33
2020-10-23,98.09,99.89,100.3
2020-10-26,97.88,99.78,100.24
2020-10-27,98.18,99.88,100.28
2020-10-28,98.3,100.0,100.34
2020-10-29,98.13,99.89,100.29
2020-10-30,98.0,99.81,100.25
2020-11-02,98.16,99.88,100.24
2020-11-03,98.26,99.94,100.29
2020-11-04,98.27,99.88,100.25
2020-11-05,98.47,100.0,100.3
2020-11-06,98.2,99.73,100.18
2020-11-09,97.83,99.55,100.12
2020-11-10,97.86,99.62,100.16
2020-11-11,98.0,99.72,100.18
2020-11-12,97.86,99.58,100.1
2020-11-13,97.84,99.49,100.03
2020-11-16,97.74,99.43,100.06
2020-11-17,97.64,99.34,100.04
2020-11-18,97.26,99.18,99.94
2020-11-19,97.02,99.0,99.84
