Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.17,101.58,101.17
2020-07-03,100.03,101.54,101.17
2020-07-06,99.44,101.08,100.98
2020-07-07,98.78,100.48,100.76
2020-07-08,98.82,100.48,100.78
2020-07-09,98.15,100.01,100.5
2020-07-10,98.56,100.33,100.62
2020-07-13,98.46,100.3,100.56
2020-07-14,98.58,100.34,100.59
2020-07-15,98.6,100.3,100.62
2020-07-16,98.97,100.64,100.74
2020-07-17,99.16,100.77,100.76
2020-07-20,99.12,100.82,100.82
2020-07-21,99.38,101.09,100.9
2020-07-22,99.1,100.88,100.81
2020-07-23,99.54,101.1,100.9
2020-07-24,99.58,101.14,100.91
2020-07-27,99.76,101.15,100.88
2020-07-28,99.56,101.12,100.88
2020-07-29,99.36,100.9,100.81
2020-07-30,99.14,100.88,100.8
2020-07-31,98.8,100.64,100.7
2020-08-03,98.64,100.59,100.65
2020-08-04,99.0,100.86,100.74
2020-08-05,99.28,100.95,100.75
2020-08-06,98.98,100.54,100.6
2020-08-07,98.84,100.5,100.52
2020-08-10,98.94,100.5,100.56
2020-08-11,99.13,100.61,100.6
2020-08-12,99.22,100.62,100.62
2020-08-13,99.26,100.61,100.6
2020-08-14,99.32,100.65,100.63
2020-08-17,99.53,100.34,100.68
2020-08-18,99.48,100.4,100.68
2020-08-19,98.74,100.31,100.66
2020-08-20,98.43,100.04,100.57
2020-08-21,98.26,99.96,100.34
2020-08-24,98.36,100.02,100.36
2020-08-25,97.89,99.74,100.23
2020-08-26,98.07,99.9,100.3
2020-08-27,97.76,99.64,100.18
2020-08-28,97.72,99.52,100.12
2020-08-31,97.86,99.7,100.16
2020-09-01,97.9,99.72,100.17
2020-09-02,97.69,99.58,100.12
2020-09-03,97.54,99.35,100.05
2020-09-04,97.82,99.5,100.1
2020-09-07,97.52,99.26,100.01
2020-09-08,97.79,99.52,100.1
2020-09-09,97.98,99.61,100.12
2020-09-10,98.15,99.78,100.24
2020-09-11,98.2,99.88,100.3
2020-09-14,97.61,99.5,100.19
2020-09-15,97.76,99.74,100.31
2020-09-16,98.14,100.12,100.44
2020-09-17,98.02,100.0,100.4
2020-09-18,97.97,99.94,100.37
2020-09-21,98.04,100.09,100.46
2020-09-22,98.32,100.18,100.42
2020-09-23,98.44,100.3,100.46
2020-09-24,98.47,100.26,100.46
2020-09-25,98.22,99.98,100.34
2020-09-28,98.1,99.9,100.32
2020-09-29,98.16,99.94,100.34
2020-09-30,98.08,99.89,100.32
2020-10-09,97.53,99.44,100.09
2020-10-12,97.34,99.34,100.06
2020-10-13,97.58,99.58,100.14
2020-10-14,97.46,99.46,100.12
2020-10-15,97.56,99.45,100.12
2020-10-16,97.3,99.28,100.04
2020-10-19,97.46,99.4,100.12
2020-10-20,97.69,99.52,100.16
2020-10-21,97.84,99.64,100.19
