Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.26,101.63,101.19
2020-07-03,100.12,101.64,101.21
2020-07-06,99.56,101.26,101.05
2020-07-07,98.9,100.58,100.8
2020-07-08,98.9,100.56,100.8
2020-07-09,98.36,100.13,100.56
2020-07-10,98.64,100.38,100.65
2020-07-13,98.52,100.34,100.58
2020-07-14,98.66,100.41,100.63
2020-07-15,98.67,100.4,100.67
2020-07-16,99.04,100.71,100.76
2020-07-17,99.26,100.86,100.79
2020-07-20,99.22,100.89,100.86
2020-07-21,99.44,101.14,100.94
2020-07-22,99.24,100.96,100.83
2020-07-23,99.68,101.2,100.94
2020-07-24,99.69,101.21,100.94
2020-07-27,99.9,101.3,100.92
2020-07-28,99.62,101.16,100.9
2020-07-29,99.46,101.0,100.84
2020-07-30,99.22,100.94,100.82
2020-07-31,98.91,100.7,100.72
2020-08-03,98.8,100.72,100.7
2020-08-04,99.06,100.94,100.78
2020-08-05,99.38,101.06,100.79
2020-08-06,99.05,100.63,100.62
2020-08-07,98.9,100.53,100.54
2020-08-10,99.05,100.6,100.6
2020-08-11,99.18,100.64,100.61
2020-08-12,99.29,100.68,100.64
2020-08-13,99.35,100.72,100.64
2020-08-14,99.36,100.68,100.64
2020-08-17,99.61,100.4,100.7
2020-08-18,99.53,100.45,100.7
2020-08-19,98.81,100.36,100.68
2020-08-20,98.5,100.09,100.58
2020-08-21,98.33,100.0,100.36
2020-08-24,98.42,100.07,100.37
2020-08-25,98.04,99.81,100.26
2020-08-26,98.11,99.94,100.31
2020-08-27,97.84,99.72,100.21
2020-08-28,97.8,99.6,100.14
2020-08-31,97.94,99.75,100.19
2020-09-01,97.96,99.76,100.19
2020-09-02,97.76,99.62,100.14
2020-09-03,97.62,99.42,100.06
2020-09-04,97.9,99.58,100.12
2020-09-07,97.58,99.31,100.02
2020-09-08,97.85,99.59,100.12
2020-09-09,98.05,99.64,100.14
2020-09-10,98.2,99.84,100.26
2020-09-11,98.24,99.92,100.32
2020-09-14,97.66,99.54,100.22
2020-09-15,97.84,99.82,100.34
2020-09-16,98.2,100.18,100.46
2020-09-17,98.09,100.06,100.42
2020-09-18,98.07,100.04,100.42
2020-09-21,98.12,100.18,100.5
2020-09-22,98.46,100.34,100.5
2020-09-23,98.57,100.38,100.5
2020-09-24,98.55,100.32,100.49
2020-09-25,98.26,100.02,100.36
2020-09-28,98.15,99.94,100.32
2020-09-29,98.25,99.97,100.36
2020-09-30,98.12,99.93,100.34
2020-10-09,97.58,99.48,100.12
2020-10-12,97.46,99.42,100.09
2020-10-13,97.66,99.62,100.16
2020-10-14,97.5,99.5,100.14
2020-10-15,97.62,99.49,100.13
2020-10-16,97.34,99.32,100.06
2020-10-19,97.55,99.48,100.14
2020-10-20,97.74,99.56,100.18
