Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.18,101.58,101.16
2020-07-03,100.0,101.48,101.16
2020-07-06,99.46,101.16,101.02
2020-07-07,98.76,100.41,100.72
2020-07-08,98.87,100.56,100.8
2020-07-09,98.12,100.03,100.49
2020-07-10,98.58,100.34,100.63
2020-07-13,98.4,100.26,100.56
2020-07-14,98.56,100.3,100.58
2020-07-15,98.6,100.3,100.62
2020-07-16,98.95,100.63,100.74
2020-07-17,99.24,100.83,100.78
2020-07-20,99.17,100.82,100.8
2020-07-21,99.4,101.12,100.92
2020-07-22,99.08,100.86,100.8
2020-07-23,99.66,101.18,100.93
2020-07-24,99.61,101.16,100.91
2020-07-27,99.78,101.17,100.88
2020-07-28,99.61,101.12,100.88
2020-07-29,99.34,100.92,100.82
2020-07-30,99.15,100.89,100.8
2020-07-31,98.78,100.55,100.66
2020-08-03,98.79,100.69,100.69
2020-08-04,99.06,100.92,100.76
2020-08-05,99.3,100.98,100.76
2020-08-06,98.96,100.52,100.58
2020-08-07,98.8,100.48,100.52
2020-08-10,98.94,100.55,100.58
2020-08-11,99.14,100.62,100.6
2020-08-12,99.17,100.59,100.6
2020-08-13,99.28,100.66,100.62
2020-08-14,99.34,100.68,100.64
2020-08-17,99.54,100.36,100.69
2020-08-18,99.49,100.44,100.7
2020-08-19,98.71,100.26,100.64
2020-08-20,98.38,99.98,100.55
2020-08-21,98.24,99.95,100.34
2020-08-24,98.33,100.04,100.36
2020-08-25,97.88,99.72,100.22
2020-08-26,98.06,99.89,100.28
2020-08-27,97.72,99.58,100.16
2020-08-28,97.7,99.52,100.12
2020-08-31,97.89,99.72,100.17
2020-09-01,97.93,99.74,100.18
2020-09-02,97.69,99.58,100.12
2020-09-03,97.59,99.4,100.06
2020-09-04,97.83,99.49,100.1
2020-09-07,97.52,99.26,100.01
2020-09-08,97.84,99.54,100.12
2020-09-09,98.02,99.62,100.13
2020-09-10,98.2,99.82,100.26
2020-09-11,98.2,99.88,100.28
2020-09-14,97.58,99.47,100.18
2020-09-15,97.7,99.72,100.29
2020-09-16,98.18,100.12,100.44
2020-09-17,98.04,100.02,100.41
2020-09-18,98.02,99.98,100.4
2020-09-21,98.1,100.14,100.49
2020-09-22,98.26,100.1,100.42
2020-09-23,98.4,100.26,100.44
2020-09-24,98.42,100.23,100.44
2020-09-25,98.21,99.99,100.35
2020-09-28,98.11,99.92,100.32
2020-09-29,98.15,99.94,100.34
2020-09-30,98.05,99.88,100.32
2020-10-09,97.49,99.42,100.08
2020-10-12,97.44,99.4,100.08
2020-10-13,97.56,99.56,100.14
2020-10-14,97.46,99.48,100.12
2020-10-15,97.52,99.45,100.12
2020-10-16,97.26,99.25,100.02
2020-10-19,97.53,99.46,100.14
2020-10-20,97.7,99.52,100.16
2020-10-21,97.78,99.61,100.18
2020-10-22,97.96,99.85,100.3
2020-10-23,98.0,99.86,100.28
2020-10-26,97.98,99.84,100.27
2020-10-27,98.05,99.79,100.24
2020-10-28,98.29,100.02,100.34
2020-10-29,98.18,99.94,100.3
2020-10-30,97.99,99.8,100.26
2020-11-02,98.02,99.78,100.22
2020-11-03,98.3,100.0,100.3
2020-11-04,98.19,99.86,100.26
2020-11-05,98.34,99.9,100.28
2020-11-06,98.17,99.7,100.16
2020-11-09,97.86,99.52,100.1
2020-11-10,97.84,99.62,100.14
2020-11-11,97.99,99.7,100.16
2020-11-12,97.92,99.63,100.11
2020-11-13,97.72,99.41,100.0
2020-11-16,97.68,99.42,100.04
2020-11-17,97.53,99.26,100.0
2020-11-18,97.27,99.21,99.96
2020-11-19,96.98,98.99,99.86
2020-11-20,96.82,98.82,99.75
2020-11-23,97.21,99.18,99.85
2020-11-24,97.28,99.22,99.86
2020-11-25,97.35,99.28,99.84
2020-11-26,97.41,99.32,99.96
2020-11-27,97.34,99.31,99.9
2020-11-30,97.38,99.42,100.14
2020-12-01,97.54,99.54,100.22
2020-12-02,97.31,99.38,100.16
2020-12-03,97.29,99.36,100.14
2020-12-04,97.32,99.32,100.12
2020-12-07,97.28,99.26,100.08
2020-12-08,97.54,99.42,100.16
2020-12-09,97.54,99.43,100.15
2020-12-10,97.58,99.48,100.21
2020-12-11,97.29,99.35,100.16
2020-12-14,97.22,99.32,100.16
2020-12-15,97.4,99.51,100.26
2020-12-16,97.42,99.57,100.3
2020-12-17,97.38,99.55,100.28
2020-12-18,97.17,99.31,100.17
2020-12-21,97.24,99.46,100.25
2020-12-22,97.48,99.7,100.33
2020-12-23,97.72,99.74,100.34
2020-12-24,97.74,99.75,100.36
2020-12-25,97.63,99.64,100.32
2020-12-28,97.88,99.84,100.4
2020-12-29,97.92,99.77,100.39
2020-12-30,98.08,99.88,100.42
