Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.25,101.64,101.2
2020-07-03,100.12,101.66,101.24
2020-07-06,99.28,100.9,100.9
2020-07-07,98.82,100.44,100.74
2020-07-08,98.8,100.5,100.78
2020-07-09,98.29,100.11,100.55
2020-07-10,98.66,100.42,100.68
2020-07-13,98.32,100.18,100.52
2020-07-14,98.71,100.44,100.66
2020-07-15,98.85,100.56,100.7
2020-07-16,99.26,100.82,100.77
2020-07-17,99.38,100.94,100.86
2020-07-20,99.1,100.78,100.77
2020-07-21,99.5,101.21,100.93
2020-07-22,99.32,101.0,100.86
2020-07-23,99.67,101.2,100.94
2020-07-24,99.98,101.48,101.02
2020-07-27,99.83,101.23,100.9
2020-07-28,99.62,101.08,100.88
2020-07-29,99.36,100.96,100.82
2020-07-30,99.21,100.92,100.82
2020-07-31,98.95,100.8,100.74
2020-08-03,99.0,100.89,100.74
2020-08-04,99.19,100.95,100.74
2020-08-05,99.12,100.74,100.66
2020-08-06,98.97,100.54,100.6
2020-08-07,98.99,100.66,100.6
2020-08-10,99.06,100.64,100.61
2020-08-11,99.07,100.55,100.6
2020-08-12,99.04,100.58,100.58
2020-08-13,99.36,100.68,100.62
2020-08-14,99.54,100.8,100.66
2020-08-17,99.6,100.38,100.68
2020-08-18,99.44,100.43,100.68
2020-08-19,98.71,100.26,100.61
2020-08-20,98.34,99.96,100.56
2020-08-21,98.34,99.99,100.36
2020-08-24,98.45,100.1,100.39
2020-08-25,98.04,99.94,100.28
2020-08-26,98.06,99.91,100.28
2020-08-27,97.87,99.69,100.19
2020-08-28,97.8,99.62,100.14
2020-08-31,97.92,99.74,100.19
2020-09-01,98.04,99.8,100.2
2020-09-02,97.7,99.56,100.13
2020-09-03,97.5,99.32,100.03
2020-09-04,97.76,99.46,100.08
2020-09-07,97.54,99.32,100.04
2020-09-08,97.88,99.51,100.12
2020-09-09,98.08,99.7,100.16
2020-09-10,98.34,99.98,100.35
2020-09-11,98.04,99.83,100.29
2020-09-14,97.68,99.7,100.26
2020-09-15,97.88,99.88,100.34
2020-09-16,98.06,100.05,100.42
2020-09-17,97.95,99.9,100.34
2020-09-18,98.04,100.02,100.42
2020-09-21,98.2,100.22,100.5
2020-09-22,98.32,100.14,100.42
2020-09-23,98.34,100.16,100.42
2020-09-24,98.34,100.12,100.4
2020-09-25,98.2,100.0,100.34
2020-09-28,98.15,99.97,100.34
2020-09-29,98.12,99.92,100.32
2020-09-30,97.91,99.72,100.24
2020-10-09,97.56,99.5,100.12
2020-10-12,97.56,99.5,100.13
2020-10-13,97.52,99.54,100.14
2020-10-14,97.58,99.54,100.15
2020-10-15,97.37,99.32,100.08
2020-10-16,97.47,99.43,100.11
2020-10-19,97.7,99.57,100.17
2020-10-20,97.68,99.54,100.16
2020-10-21,97.89,99.69,100.21
2020-10-22,98.06,99.91,100.32
2020-10-23,97.94,99.82,100.27
2020-10-26,98.08,99.88,100.27
2020-10-27,98.17,99.88,100.28
2020-10-28,98.06,99.84,100.25
2020-10-29,98.16,99.91,100.28
2020-10-30,98.0,99.8,100.24
2020-11-02,98.16,99.9,100.24
2020-11-03,98.32,100.0,100.3
2020-11-04,98.26,99.86,100.26
2020-11-05,98.38,99.94,100.26
2020-11-06,98.16,99.7,100.18
2020-11-09,97.86,99.57,100.13
2020-11-10,97.94,99.66,100.16
2020-11-11,97.92,99.66,100.14
2020-11-12,97.84,99.56,100.08
2020-11-13,97.7,99.36,99.98
2020-11-16,97.68,99.38,100.04
2020-11-17,97.52,99.29,100.02
2020-11-18,97.24,99.22,99.95
2020-11-19,96.96,98.97,99.84
2020-11-20,97.0,99.0,99.8
2020-11-23,97.22,99.17,99.85
2020-11-24,97.23,99.16,99.83
2020-11-25,97.42,99.31,99.86
2020-11-26,97.4,99.32,99.94
2020-11-27,97.4,99.36,99.94
2020-11-30,97.56,99.58,100.22
2020-12-01,97.52,99.53,100.22
2020-12-02,97.28,99.38,100.15
2020-12-03,97.24,99.3,100.12
2020-12-04,97.28,99.31,100.11
2020-12-07,97.28,99.27,100.1
2020-12-08,97.56,99.44,100.16
2020-12-09,97.48,99.39,100.14
2020-12-10,97.54,99.48,100.23
2020-12-11,97.32,99.38,100.17
2020-12-14,97.2,99.32,100.15
2020-12-15,97.48,99.56,100.28
2020-12-16,97.3,99.56,100.3
2020-12-17,97.26,99.44,100.23
2020-12-18,97.26,99.38,100.22
2020-12-21,97.28,99.52,100.26
2020-12-22,97.58,99.72,100.31
2020-12-23,97.68,99.76,100.36
2020-12-24,97.71,99.74,100.35
2020-12-25,97.7,99.69,100.36
2020-12-28,97.96,99.88,100.42
2020-12-29,97.99,99.84,100.38
2020-12-30,98.13,99.92,100.44
2020-12-31,98.02,99.82,100.4
2021-01-04,97.91,99.8,100.38
2021-01-05,97.96,99.78,100.38
2021-01-06,98.09,99.88,100.44
2021-01-07,98.16,99.94,100.48
2021-01-08,97.9,99.84,100.48
2021-01-11,97.72,99.75,100.44
2021-01-12,97.88,99.86,100.48
2021-01-13,97.9,99.92,100.58
2021-01-14,98.16,100.12,100.58
2021-01-15,98.02,99.88,100.44
2021-01-18,97.82,99.74,100.36
2021-01-19,97.84,99.76,100.39
2021-01-20,97.84,99.78,100.4
2021-01-21,98.02,99.93,100.47
2021-01-22,98.24,100.0,100.48
2021-01-25,98.26,99.98,100.47
2021-01-26,97.95,99.72,100.32
2021-01-27,98.0,99.77,100.33
2021-01-28,97.74,99.58,100.26
2021-01-29,97.5,99.41,100.15
2021-02-01,97.88,99.72,100.35
2021-02-02,97.77,99.68,100.33
2021-02-03,97.5,99.5,100.26
2021-02-04,97.3,99.36,100.18
