Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,137.0,169.0,51.0
2020-07-03,159.0,32.0,24.0
2020-07-06,195.0,124.0,38.0
2020-07-07,145.0,180.0,50.0
2020-07-08,233.0,169.0,68.0
2020-07-09,722.0,83.0,30.0
2020-07-10,97.0,217.0,121.0
2020-07-13,121.0,32.0,49.0
2020-07-14,540.0,58.0,167.0
2020-07-15,177.0,83.0,53.0
2020-07-16,310.0,274.0,38.0
2020-07-17,452.0,203.0,35.0
2020-07-20,231.0,167.0,41.0
2020-07-21,258.0,70.0,49.0
2020-07-22,236.0,56.0,23.0
2020-07-23,338.0,49.0,38.0
2020-07-24,363.0,113.0,86.0
2020-07-27,86.0,36.0,29.0
2020-07-28,112.0,77.0,14.0
2020-07-29,93.0,84.0,12.0
2020-07-30,123.0,33.0,10.0
2020-07-31,276.0,198.0,109.0
2020-08-03,257.0,95.0,35.0
2020-08-04,282.0,115.0,48.0
2020-08-05,170.0,99.0,23.0
2020-08-06,241.0,139.0,85.0
2020-08-07,265.0,165.0,45.0
2020-08-10,964.0,86.0,511.0
2020-08-11,385.0,95.0,85.0
2020-08-12,50.0,30.0,23.0
2020-08-13,198.0,108.0,74.0
2020-08-14,125.0,95.0,67.0
2020-08-17,93.0,89.0,42.0
2020-08-18,394.0,124.0,43.0
2020-08-19,327.0,189.0,26.0
2020-08-20,390.0,139.0,81.0
2020-08-21,222.0,614.0,122.0
2020-08-24,299.0,105.0,55.0
2020-08-25,247.0,300.0,135.0
2020-08-26,83.0,245.0,23.0
2020-08-27,322.0,184.0,65.0
2020-08-28,556.0,335.0,9.0
2020-08-31,128.0,115.0,80.0
2020-09-01,244.0,916.0,39.0
2020-09-02,278.0,392.0,31.0
2020-09-03,81.0,175.0,66.0
2020-09-04,104.0,172.0,34.0
2020-09-07,91.0,161.0,31.0
2020-09-08,138.0,1641.0,15.0
2020-09-09,189.0,572.0,525.0
2020-09-10,190.0,218.0,75.0
2020-09-11,330.0,135.0,14.0
2020-09-14,169.0,902.0,31.0
2020-09-15,156.0,116.0,91.0
2020-09-16,172.0,80.0,66.0
2020-09-17,91.0,156.0,87.0
2020-09-18,326.0,99.0,51.0
2020-09-21,178.0,171.0,31.0
2020-09-22,179.0,39.0,24.0
2020-09-23,644.0,208.0,83.0
2020-09-24,136.0,84.0,7.0
2020-09-25,97.0,109.0,39.0
2020-09-28,54.0,42.0,28.0
2020-09-29,113.0,106.0,21.0
2020-09-30,40.0,160.0,27.0
2020-10-09,275.0,188.0,148.0
2020-10-12,109.0,73.0,48.0
2020-10-13,111.0,58.0,124.0
2020-10-14,98.0,105.0,29.0
2020-10-15,247.0,151.0,22.0
2020-10-16,175.0,267.0,54.0
2020-10-19,213.0,84.0,58.0
2020-10-20,437.0,157.0,114.0
2020-10-21,117.0,68.0,78.0
2020-10-22,172.0,44.0,25.0
2020-10-23,948.0,125.0,146.0
2020-10-26,291.0,69.0,13.0
2020-10-27,666.0,137.0,101.0
2020-10-28,448.0,225.0,181.0
2020-10-29,164.0,162.0,41.0
2020-10-30,340.0,54.0,76.0
2020-11-02,347.0,86.0,153.0
2020-11-03,199.0,112.0,181.0
2020-11-04,200.0,194.0,58.0
2020-11-05,176.0,194.0,73.0
2020-11-06,258.0,207.0,104.0
2020-11-09,212.0,115.0,77.0
2020-11-10,208.0,282.0,153.0
2020-11-11,162.0,62.0,42.0
2020-11-12,98.0,368.0,147.0
2020-11-13,604.0,182.0,49.0
2020-11-16,404.0,128.0,33.0
2020-11-17,914.0,300.0,61.0
2020-11-18,580.0,241.0,20.0
2020-11-19,548.0,119.0,38.0
2020-11-20,763.0,106.0,55.0
2020-11-23,368.0,157.0,27.0
2020-11-24,242.0,137.0,216.0
2020-11-25,259.0,413.0,68.0
2020-11-26,158.0,176.0,13.0
2020-11-27,76.0,69.0,3.0
2020-11-30,662.0,206.0,44.0
2020-12-01,127.0,129.0,100.0
2020-12-02,117.0,59.0,38.0
2020-12-03,253.0,212.0,39.0
2020-12-04,251.0,46.0,38.0
2020-12-07,252.0,266.0,196.0
2020-12-08,159.0,73.0,48.0
2020-12-09,488.0,39.0,244.0
2020-12-10,306.0,112.0,18.0
2020-12-11,276.0,122.0,84.0
2020-12-14,309.0,204.0,123.0
2020-12-15,96.0,449.0,30.0
2020-12-16,221.0,235.0,63.0
2020-12-17,510.0,157.0,34.0
2020-12-18,201.0,46.0,101.0
2020-12-21,246.0,35.0,47.0
2020-12-22,79.0,92.0,49.0
2020-12-23,407.0,192.0,47.0
2020-12-24,450.0,36.0,109.0
2020-12-25,131.0,55.0,26.0
2020-12-28,117.0,163.0,28.0
2020-12-29,92.0,90.0,12.0
2020-12-30,230.0,138.0,20.0
2020-12-31,259.0,52.0,83.0
2021-01-04,202.0,114.0,38.0
2021-01-05,391.0,139.0,157.0
2021-01-06,271.0,102.0,303.0
2021-01-07,318.0,336.0,27.0
2021-01-08,418.0,87.0,168.0
2021-01-11,104.0,82.0,160.0
2021-01-12,120.0,228.0,58.0
2021-01-13,523.0,111.0,21.0
2021-01-14,304.0,115.0,30.0
2021-01-15,225.0,148.0,44.0
2021-01-18,128.0,197.0,96.0
2021-01-19,125.0,84.0,23.0
2021-01-20,261.0,121.0,46.0
2021-01-21,226.0,171.0,112.0
2021-01-22,759.0,158.0,39.0
2021-01-25,282.0,152.0,120.0
2021-01-26,210.0,201.0,62.0
2021-01-27,288.0,331.0,101.0
2021-01-28,275.0,186.0,124.0
2021-01-29,86.0,422.0,53.0
2021-02-01,113.0,188.0,73.0
2021-02-02,104.0,289.0,64.0
2021-02-03,172.0,158.0,97.0
2021-02-04,220.0,125.0,46.0
2021-02-05,1347.0,608.0,86.0
2021-02-08,345.0,301.0,84.0
2021-02-09,641.0,197.0,26.0
2021-02-10,484.0,133.0,16.0
2021-02-18,1309.0,236.0,28.0
2021-02-19,410.0,40.0,47.0
2021-02-22,391.0,162.0,18.0
2021-02-23,381.0,194.0,55.0
2021-02-24,490.0,82.0,60.0
2021-02-25,221.0,264.0,55.0
2021-02-26,200.0,98.0,55.0
2021-03-01,143.0,23.0,16.0
2021-03-02,179.0,93.0,46.0
2021-03-03,196.0,99.0,82.0
2021-03-04,120.0,324.0,75.0
2021-03-05,105.0,82.0,80.0
2021-03-08,245.0,70.0,77.0
2021-03-09,387.0,191.0,67.0
2021-03-10,152.0,61.0,40.0
2021-03-11,114.0,131.0,30.0
2021-03-12,159.0,89.0,104.0
2021-03-15,179.0,172.0,133.0
2021-03-16,179.0,55.0,77.0
2021-03-17,221.0,96.0,51.0
2021-03-18,303.0,77.0,31.0
2021-03-19,536.0,173.0,33.0
2021-03-22,567.0,77.0,102.0
2021-03-23,473.0,92.0,87.0
2021-03-24,239.0,62.0,52.0
2021-03-25,237.0,90.0,14.0
2021-03-26,127.0,91.0,97.0
2021-03-29,264.0,54.0,21.0
2021-03-30,147.0,35.0,80.0
2021-03-31,172.0,118.0,81.0
2021-04-01,300.0,89.0,20.0
2021-04-02,151.0,61.0,28.0
2021-04-06,186.0,137.0,50.0
2021-04-07,466.0,89.0,55.0
2021-04-08,146.0,58.0,44.0
2021-04-09,426.0,280.0,39.0
2021-04-12,275.0,37.0,54.0
2021-04-13,248.0,179.0,25.0
2021-04-14,142.0,183.0,92.0
2021-04-15,62.0,46.0,5.0
2021-04-16,117.0,112.0,47.0
2021-04-19,749.0,579.0,179.0
2021-04-20,123.0,123.0,73.0
2021-04-21,467.0,247.0,43.0
2021-04-22,140.0,198.0,64.0
2021-04-23,161.0,51.0,67.0
2021-04-26,312.0,88.0,97.0
2021-04-27,294.0,226.0,58.0
2021-04-28,304.0,137.0,79.0
2021-04-29,566.0,99.0,538.0
2021-04-30,522.0,136.0,63.0
2021-05-06,250.0,102.0,41.0
2021-05-07,319.0,150.0,41.0
2021-05-10,176.0,242.0,25.0
2021-05-11,158.0,590.0,97.0
2021-05-12,358.0,436.0,50.0
2021-05-13,547.0,562.0,31.0
2021-05-14,472.0,65.0,59.0
2021-05-17,775.0,135.0,47.0
2021-05-18,476.0,114.0,195.0
2021-05-19,408.0,415.0,329.0
2021-05-20,446.0,169.0,79.0
2021-05-21,199.0,228.0,44.0
2021-05-24,281.0,53.0,54.0
2021-05-25,131.0,169.0,80.0
2021-05-26,204.0,59.0,65.0
2021-05-27,415.0,40.0,77.0
2021-05-28,224.0,44.0,42.0
2021-05-31,594.0,70.0,44.0
2021-06-01,180.0,116.0,51.0
2021-06-02,124.0,92.0,60.0
2021-06-03,161.0,92.0,56.0
2021-06-04,305.0,80.0,27.0
2021-06-07,318.0,217.0,52.0
2021-06-08,272.0,140.0,55.0
2021-06-09,660.0,460.0,138.0
2021-06-10,119.0,141.0,26.0
2021-06-11,183.0,118.0,15.0
2021-06-15,171.0,121.0,108.0
2021-06-16,443.0,61.0,27.0
2021-06-17,429.0,89.0,41.0
2021-06-18,215.0,119.0,55.0
2021-06-21,162.0,133.0,60.0
2021-06-22,305.0,78.0,70.0
2021-06-23,155.0,436.0,78.0
2021-06-24,125.0,45.0,23.0
2021-06-25,231.0,40.0,52.0
2021-06-28,624.0,71.0,61.0
2021-06-29,419.0,143.0,38.0
2021-06-30,86.0,124.0,28.0
2021-07-01,142.0,123.0,30.0
2021-07-02,208.0,50.0,150.0
2021-07-05,495.0,175.0,40.0
2021-07-06,107.0,40.0,66.0
2021-07-07,215.0,86.0,103.0
2021-07-08,565.0,232.0,46.0
2021-07-09,573.0,309.0,53.0
2021-07-12,868.0,169.0,84.0
2021-07-13,581.0,124.0,75.0
2021-07-14,314.0,337.0,71.0
2021-07-15,282.0,67.0,58.0
2021-07-16,124.0,93.0,48.0
2021-07-19,164.0,35.0,26.0
2021-07-20,299.0,123.0,75.0
2021-07-21,211.0,34.0,40.0
2021-07-22,357.0,460.0,36.0
2021-07-23,438.0,67.0,29.0
2021-07-26,1226.0,406.0,96.0
2021-07-27,138.0,106.0,53.0
2021-07-28,199.0,294.0,160.0
2021-07-29,223.0,47.0,40.0
2021-07-30,214.0,163.0,73.0
2021-08-02,971.0,250.0,46.0
2021-08-03,681.0,117.0,149.0
2021-08-04,221.0,57.0,32.0
2021-08-05,252.0,185.0,82.0
2021-08-06,352.0,69.0,107.0
2021-08-09,717.0,314.0,26.0
2021-08-10,415.0,132.0,104.0
2021-08-11,707.0,346.0,21.0
2021-08-12,168.0,268.0,70.0
2021-08-13,701.0,91.0,97.0
2021-08-16,1038.0,365.0,113.0
2021-08-17,315.0,734.0,144.0
2021-08-18,170.0,268.0,138.0
2021-08-19,345.0,142.0,127.0
2021-08-20,310.0,168.0,71.0
2021-08-23,203.0,146.0,40.0
2021-08-24,663.0,34.0,41.0
2021-08-25,382.0,58.0,34.0
2021-08-26,296.0,39.0,24.0
2021-08-27,717.0,54.0,37.0
2021-08-30,561.0,455.0,69.0
2021-08-31,200.0,111.0,91.0
2021-09-01,284.0,92.0,112.0
2021-09-02,95.0,18.0,75.0
2021-09-03,134.0,77.0,45.0
2021-09-06,615.0,66.0,30.0
2021-09-07,82.0,67.0,7.0
2021-09-08,138.0,87.0,64.0
2021-09-09,272.0,91.0,31.0
2021-09-10,144.0,56.0,64.0
2021-09-13,89.0,47.0,63.0
2021-09-14,676.0,100.0,50.0
2021-09-15,188.0,23.0,66.0
