Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,203.0,172.0,16.0
2020-07-03,269.0,44.0,44.0
2020-07-06,257.0,242.0,37.0
2020-07-07,182.0,81.0,141.0
2020-07-08,286.0,170.0,80.0
2020-07-09,517.0,163.0,73.0
2020-07-10,117.0,107.0,67.0
2020-07-13,314.0,49.0,54.0
2020-07-14,293.0,91.0,15.0
2020-07-15,221.0,86.0,40.0
2020-07-16,346.0,275.0,84.0
2020-07-17,280.0,63.0,67.0
2020-07-20,255.0,98.0,33.0
2020-07-21,230.0,67.0,35.0
2020-07-22,342.0,101.0,31.0
2020-07-23,240.0,106.0,83.0
2020-07-24,203.0,151.0,63.0
2020-07-27,139.0,84.0,38.0
2020-07-28,402.0,165.0,53.0
2020-07-29,126.0,73.0,21.0
2020-07-30,169.0,30.0,24.0
2020-07-31,134.0,156.0,20.0
2020-08-03,102.0,204.0,122.0
2020-08-04,140.0,106.0,42.0
2020-08-05,253.0,94.0,66.0
2020-08-06,77.0,45.0,183.0
2020-08-07,219.0,232.0,24.0
2020-08-10,167.0,35.0,12.0
2020-08-11,191.0,108.0,36.0
2020-08-12,945.0,219.0,133.0
2020-08-13,93.0,103.0,39.0
2020-08-14,111.0,219.0,14.0
2020-08-17,195.0,682.0,16.0
2020-08-18,470.0,51.0,14.0
2020-08-19,266.0,331.0,48.0
2020-08-20,124.0,46.0,40.0
2020-08-21,63.0,103.0,124.0
2020-08-24,33.0,45.0,157.0
2020-08-25,254.0,135.0,21.0
2020-08-26,174.0,76.0,86.0
2020-08-27,920.0,181.0,56.0
2020-08-28,344.0,84.0,94.0
2020-08-31,315.0,92.0,24.0
2020-09-01,331.0,196.0,201.0
2020-09-02,415.0,82.0,65.0
2020-09-03,126.0,123.0,75.0
2020-09-04,133.0,140.0,29.0
2020-09-07,400.0,262.0,121.0
2020-09-08,286.0,76.0,60.0
2020-09-09,540.0,158.0,186.0
2020-09-10,263.0,199.0,56.0
2020-09-11,131.0,63.0,83.0
2020-09-14,444.0,52.0,80.0
2020-09-15,212.0,146.0,25.0
2020-09-16,222.0,82.0,40.0
2020-09-17,227.0,261.0,85.0
2020-09-18,326.0,61.0,48.0
2020-09-21,152.0,132.0,65.0
2020-09-22,280.0,147.0,42.0
2020-09-23,141.0,82.0,221.0
2020-09-24,251.0,281.0,160.0
2020-09-25,264.0,60.0,75.0
2020-09-28,65.0,142.0,68.0
2020-09-29,100.0,57.0,44.0
2020-09-30,239.0,75.0,84.0
2020-10-09,191.0,44.0,15.0
2020-10-12,159.0,155.0,57.0
2020-10-13,128.0,236.0,89.0
2020-10-14,247.0,190.0,27.0
2020-10-15,149.0,163.0,30.0
2020-10-16,383.0,48.0,44.0
2020-10-19,186.0,94.0,54.0
2020-10-20,232.0,68.0,71.0
2020-10-21,137.0,285.0,76.0
2020-10-22,236.0,71.0,147.0
2020-10-23,142.0,30.0,21.0
2020-10-26,175.0,128.0,10.0
2020-10-27,288.0,65.0,41.0
2020-10-28,428.0,54.0,91.0
2020-10-29,550.0,83.0,40.0
2020-10-30,172.0,46.0,25.0
2020-11-02,257.0,117.0,117.0
2020-11-03,227.0,56.0,88.0
2020-11-04,457.0,104.0,119.0
2020-11-05,346.0,72.0,186.0
2020-11-06,161.0,120.0,59.0
2020-11-09,350.0,244.0,84.0
2020-11-10,314.0,56.0,28.0
2020-11-11,439.0,94.0,50.0
2020-11-12,548.0,108.0,96.0
2020-11-13,140.0,210.0,136.0
2020-11-16,259.0,210.0,34.0
2020-11-17,417.0,125.0,41.0
2020-11-18,301.0,219.0,24.0
2020-11-19,93.0,221.0,14.0
2020-11-20,493.0,179.0,66.0
2020-11-23,87.0,138.0,29.0
2020-11-24,272.0,149.0,108.0
2020-11-25,129.0,347.0,53.0
2020-11-26,244.0,61.0,35.0
2020-11-27,128.0,103.0,5.0
2020-11-30,309.0,158.0,88.0
2020-12-01,385.0,82.0,41.0
2020-12-02,161.0,69.0,47.0
2020-12-03,68.0,135.0,27.0
2020-12-04,111.0,68.0,122.0
2020-12-07,194.0,101.0,15.0
2020-12-08,244.0,240.0,6.0
2020-12-09,171.0,37.0,51.0
2020-12-10,142.0,69.0,92.0
2020-12-11,180.0,458.0,115.0
2020-12-14,214.0,17.0,57.0
2020-12-15,115.0,74.0,14.0
