Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.16,101.59,101.18
2020-07-03,100.04,101.6,101.21
2020-07-06,99.27,100.89,100.9
2020-07-07,98.76,100.39,100.72
2020-07-08,98.73,100.42,100.74
2020-07-09,98.04,99.96,100.46
2020-07-10,98.64,100.38,100.67
2020-07-13,98.31,100.18,100.52
2020-07-14,98.66,100.4,100.64
2020-07-15,98.82,100.54,100.69
2020-07-16,99.24,100.82,100.76
2020-07-17,99.34,100.91,100.83
2020-07-20,99.08,100.76,100.77
2020-07-21,99.5,101.2,100.92
2020-07-22,99.22,100.92,100.84
2020-07-23,99.62,101.15,100.92
2020-07-24,99.92,101.3,100.94
2020-07-27,99.73,101.19,100.89
2020-07-28,99.54,101.02,100.86
2020-07-29,99.34,100.94,100.82
2020-07-30,99.18,100.9,100.82
2020-07-31,98.92,100.78,100.74
2020-08-03,98.96,100.85,100.74
2020-08-04,99.17,100.94,100.73
2020-08-05,99.06,100.71,100.64
2020-08-06,98.96,100.51,100.58
2020-08-07,98.84,100.54,100.56
2020-08-10,99.05,100.63,100.61
2020-08-11,99.04,100.53,100.59
2020-08-12,98.96,100.47,100.52
2020-08-13,99.32,100.65,100.62
2020-08-14,99.52,100.78,100.66
2020-08-17,99.6,100.38,100.68
2020-08-18,99.4,100.36,100.66
2020-08-19,98.69,100.24,100.6
2020-08-20,98.28,99.93,100.54
2020-08-21,98.31,99.97,100.34
2020-08-24,98.35,100.06,100.38
2020-08-25,97.98,99.88,100.25
2020-08-26,98.04,99.9,100.28
2020-08-27,97.86,99.67,100.18
2020-08-28,97.72,99.54,100.12
2020-08-31,97.92,99.73,100.18
2020-09-01,98.03,99.8,100.19
2020-09-02,97.69,99.56,100.13
2020-09-03,97.49,99.32,100.03
2020-09-04,97.73,99.42,100.07
2020-09-07,97.5,99.3,100.04
2020-09-08,97.88,99.5,100.12
2020-09-09,98.07,99.67,100.16
2020-09-10,98.32,99.96,100.34
2020-09-11,98.03,99.8,100.28
2020-09-14,97.66,99.64,100.24
2020-09-15,97.86,99.86,100.34
2020-09-16,98.04,100.02,100.4
2020-09-17,97.88,99.86,100.32
2020-09-18,98.03,100.0,100.42
2020-09-21,98.2,100.21,100.5
2020-09-22,98.26,100.12,100.42
2020-09-23,98.29,100.14,100.42
2020-09-24,98.31,100.07,100.36
2020-09-25,98.15,99.96,100.34
2020-09-28,98.14,99.96,100.34
2020-09-29,98.1,99.89,100.31
2020-09-30,97.86,99.69,100.23
2020-10-09,97.48,99.44,100.11
2020-10-12,97.54,99.49,100.12
2020-10-13,97.51,99.52,100.12
2020-10-14,97.42,99.44,100.1
2020-10-15,97.28,99.26,100.06
2020-10-16,97.42,99.4,100.1
2020-10-19,97.64,99.54,100.16
2020-10-20,97.66,99.52,100.15
2020-10-21,97.85,99.67,100.2
