Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.19,101.58,101.16
2020-07-03,100.15,101.66,101.2
2020-07-06,99.55,101.1,101.02
2020-07-07,98.76,100.41,100.71
2020-07-08,98.88,100.53,100.78
2020-07-09,98.41,100.19,100.58
2020-07-10,98.6,100.36,100.64
2020-07-13,98.48,100.3,100.6
2020-07-14,98.71,100.47,100.66
2020-07-15,98.52,100.24,100.57
2020-07-16,98.99,100.65,100.76
2020-07-17,99.18,100.76,100.76
2020-07-20,99.16,100.78,100.8
2020-07-21,99.49,101.1,100.88
2020-07-22,99.3,101.02,100.88
2020-07-23,99.69,101.25,100.92
2020-07-24,99.62,101.2,100.92
2020-07-27,99.92,101.37,100.96
2020-07-28,99.62,101.19,100.89
2020-07-29,99.51,101.01,100.86
2020-07-30,99.13,100.86,100.78
2020-07-31,99.06,100.85,100.78
2020-08-03,98.68,100.56,100.6
2020-08-04,99.0,100.9,100.74
2020-08-05,99.24,100.9,100.74
2020-08-06,98.88,100.52,100.58
2020-08-07,98.86,100.44,100.52
2020-08-10,98.86,100.5,100.54
2020-08-11,99.24,100.7,100.63
2020-08-12,99.18,100.6,100.6
2020-08-13,99.19,100.57,100.59
2020-08-14,99.45,100.75,100.67
2020-08-17,99.66,100.37,100.72
2020-08-18,99.48,100.35,100.68
2020-08-19,98.7,100.28,100.66
2020-08-20,98.44,100.02,100.58
2020-08-21,98.22,99.94,100.35
2020-08-24,98.33,100.0,100.36
2020-08-25,98.12,99.78,100.27
2020-08-26,98.0,99.86,100.27
2020-08-27,97.74,99.64,100.19
2020-08-28,97.73,99.56,100.14
2020-08-31,97.8,99.67,100.16
2020-09-01,98.06,99.78,100.19
2020-09-02,97.82,99.67,100.15
2020-09-03,97.58,99.34,100.06
2020-09-04,97.88,99.57,100.15
2020-09-07,97.61,99.28,100.04
2020-09-08,97.68,99.43,100.08
2020-09-09,98.0,99.65,100.15
2020-09-10,98.15,99.8,100.24
2020-09-11,98.21,99.88,100.32
2020-09-14,97.76,99.0,100.24
2020-09-15,97.8,99.78,100.3
2020-09-16,98.1,100.06,100.42
2020-09-17,97.92,99.92,100.38
2020-09-18,97.9,99.92,100.38
2020-09-21,97.93,100.03,100.38
2020-09-22,98.38,100.3,100.53
2020-09-23,98.48,100.28,100.48
2020-09-24,98.46,100.3,100.48
2020-09-25,98.27,100.06,100.38
2020-09-28,98.12,99.89,100.31
2020-09-29,98.26,100.01,100.35
2020-09-30,98.11,99.91,100.33
2020-10-09,97.56,99.48,100.17
2020-10-12,97.42,99.37,100.07
2020-10-13,97.62,99.58,100.14
2020-10-14,97.51,99.56,100.14
2020-10-15,97.45,99.41,100.05
2020-10-16,97.34,99.3,100.05
2020-10-19,97.48,99.42,100.15
2020-10-20,97.74,99.58,100.17
2020-10-21,97.82,99.63,100.16
2020-10-22,97.92,99.79,100.27
2020-10-23,98.04,99.86,100.3
2020-10-26,97.9,99.78,100.22
2020-10-27,98.0,99.78,100.24
2020-10-28,98.32,100.0,100.31
2020-10-29,98.22,99.94,100.31
2020-10-30,98.02,99.82,100.24
2020-11-02,98.03,99.82,100.23
2020-11-03,98.32,100.02,100.33
2020-11-04,98.3,99.96,100.27
2020-11-05,98.38,99.95,100.26
2020-11-06,98.22,99.72,100.2
2020-11-09,98.02,99.66,100.13
2020-11-10,97.7,99.46,100.1
2020-11-11,98.01,99.7,100.16
2020-11-12,97.82,99.62,100.12
2020-11-13,97.8,99.54,100.06
2020-11-16,97.72,99.5,100.03
2020-11-17,97.62,99.36,100.02
2020-11-18,97.34,99.28,100.0
2020-11-19,97.0,98.95,99.86
2020-11-20,96.83,98.84,99.79
2020-11-23,97.22,99.18,99.84
2020-11-24,97.3,99.2,99.86
2020-11-25,97.18,99.11,99.8
2020-11-26,97.46,99.36,99.92
2020-11-27,97.36,99.34,99.97
2020-11-30,97.35,99.4,100.1
2020-12-01,97.6,99.65,100.26
2020-12-02,97.4,99.42,100.2
2020-12-03,97.3,99.35,100.14
2020-12-04,97.29,99.33,100.15
2020-12-07,97.36,99.38,100.1
2020-12-08,97.4,99.36,100.15
2020-12-09,97.58,99.5,100.18
2020-12-10,97.54,99.46,100.17
2020-12-11,97.52,99.45,100.2
2020-12-14,97.2,99.3,100.14
2020-12-15,97.41,99.5,100.26
2020-12-16,97.37,99.5,100.25
2020-12-17,97.36,99.56,100.27
2020-12-18,97.19,99.35,100.19
2020-12-21,97.19,99.41,100.21
2020-12-22,97.45,99.66,100.31
2020-12-23,97.7,99.76,100.36
2020-12-24,97.72,99.78,100.38
2020-12-25,97.66,99.7,100.31
2020-12-28,97.98,99.88,100.4
2020-12-29,97.98,99.8,100.41
2020-12-30,98.0,99.84,100.41
2020-12-31,98.33,100.07,100.48
2021-01-04,97.94,99.8,100.38
2021-01-05,97.88,99.78,100.34
2021-01-06,98.12,99.91,100.44
2021-01-07,98.22,99.98,100.51
2021-01-08,98.1,99.94,100.49
2021-01-11,97.92,99.82,100.48
2021-01-12,97.84,99.77,100.45
2021-01-13,97.94,99.92,100.57
2021-01-14,98.19,100.2,100.7
2021-01-15,98.2,100.02,100.54
2021-01-18,97.82,99.73,100.4
2021-01-19,97.84,99.75,100.38
2021-01-20,97.98,99.86,100.44
2021-01-21,98.01,99.91,100.45
2021-01-22,98.1,99.97,100.46
2021-01-25,98.26,100.01,100.48
2021-01-26,98.14,99.83,100.4
2021-01-27,97.93,99.68,100.28
2021-01-28,97.9,99.74,100.3
2021-01-29,97.72,99.6,100.29
2021-02-01,97.8,99.62,100.28
2021-02-02,97.82,99.7,100.32
2021-02-03,97.66,99.58,100.3
2021-02-04,97.43,99.4,100.22
2021-02-05,97.18,99.32,100.15
2021-02-08,97.31,99.36,100.2
2021-02-09,97.3,99.34,100.24
2021-02-10,96.88,99.36,100.24
2021-02-18,96.49,98.89,100.16
2021-02-19,96.58,99.0,100.18
2021-02-22,96.55,99.03,100.28
2021-02-23,96.5,99.13,100.34
2021-02-24,96.74,99.35,100.44
2021-02-25,96.6,99.24,100.0
2021-02-26,96.7,99.3,100.04
2021-03-01,96.55,99.22,100.03
2021-03-02,96.84,99.3,100.06
2021-03-03,96.87,99.28,100.07
2021-03-04,96.78,99.19,100.03
2021-03-05,96.63,99.06,99.98
2021-03-08,96.95,99.28,100.06
2021-03-09,97.09,99.36,100.08
2021-03-10,97.04,99.32,100.04
2021-03-11,97.18,99.38,100.05
2021-03-12,96.96,99.28,100.0
2021-03-15,96.88,99.22,100.0
2021-03-16,96.78,99.16,99.97
2021-03-17,96.86,99.24,100.04
2021-03-18,96.92,99.25,100.04
2021-03-19,96.86,99.24,100.04
2021-03-22,97.11,99.5,100.11
2021-03-23,97.08,99.42,100.12
2021-03-24,97.42,99.58,100.18
2021-03-25,97.52,99.58,100.2
2021-03-26,97.52,99.59,100.2
2021-03-29,97.4,99.52,100.18
2021-03-30,97.48,99.58,100.18
2021-03-31,97.34,99.46,100.17
2021-04-01,97.46,99.58,100.2
2021-04-02,97.4,99.54,100.18
2021-04-06,97.39,99.55,100.2
2021-04-07,97.3,99.47,100.16
2021-04-08,97.22,99.4,100.1
2021-04-09,97.2,99.4,100.12
2021-04-12,97.25,99.42,100.15
2021-04-13,97.65,99.68,100.23
2021-04-14,97.77,99.78,100.3
2021-04-15,97.8,99.82,100.3
2021-04-16,97.66,99.73,100.26
2021-04-19,97.76,99.78,100.28
2021-04-20,97.9,99.88,100.32
2021-04-21,97.84,99.87,100.34
2021-04-22,97.92,99.9,100.36
2021-04-23,97.87,99.86,100.35
2021-04-26,97.74,99.78,100.3
2021-04-27,97.69,99.79,100.32
2021-04-28,97.64,99.82,100.32
2021-04-29,97.72,99.87,100.38
2021-04-30,97.64,99.89,100.36
2021-05-06,98.04,100.05,100.42
2021-05-07,98.08,100.09,100.46
2021-05-10,97.9,100.04,100.46
2021-05-11,98.02,100.18,100.54
2021-05-12,98.28,100.33,100.6
2021-05-13,98.18,100.17,100.48
2021-05-14,98.28,100.18,100.52
2021-05-17,98.3,100.2,100.5
2021-05-18,97.82,100.13,100.22
2021-05-19,97.86,100.16,100.21
2021-05-20,98.22,99.94,100.34
2021-05-21,98.4,100.06,100.36
2021-05-24,98.61,100.1,100.41
2021-05-25,98.44,100.0,100.32
2021-05-26,98.48,100.06,100.36
2021-05-27,98.51,100.08,100.36
2021-05-28,98.32,100.0,100.3
2021-05-31,98.23,99.9,100.26
2021-06-01,98.42,100.04,100.32
2021-06-02,98.37,100.04,100.32
2021-06-03,98.24,99.94,100.3
2021-06-04,98.3,99.96,100.3
2021-06-07,97.9,99.75,100.18
2021-06-08,97.9,99.7,100.19
2021-06-09,97.88,99.7,100.16
2021-06-10,97.91,99.76,100.2
2021-06-11,97.88,99.74,100.21
2021-06-15,97.65,99.6,100.16
2021-06-16,97.76,99.7,100.19
2021-06-17,97.7,99.67,100.17
2021-06-18,97.69,99.66,100.17
2021-06-21,98.1,99.89,100.26
2021-06-22,98.2,99.89,100.27
2021-06-23,98.3,99.98,100.31
2021-06-24,98.4,100.06,100.38
2021-06-25,98.32,100.02,100.38
2021-06-28,98.3,100.06,100.39
2021-06-29,98.16,99.98,100.33
2021-06-30,98.3,100.04,100.38
2021-07-01,98.44,100.14,100.43
2021-07-02,98.34,100.05,100.38
2021-07-05,98.43,100.1,100.44
2021-07-06,98.38,100.08,100.41
2021-07-07,98.34,100.08,100.41
2021-07-08,98.98,100.5,100.6
2021-07-09,99.03,100.42,100.58
2021-07-12,99.11,100.54,100.6
2021-07-13,99.42,100.69,100.68
2021-07-14,99.52,100.76,100.74
2021-07-15,99.5,100.76,100.7
2021-07-16,99.28,100.69,100.66
2021-07-19,99.37,100.76,100.74
2021-07-20,99.44,100.92,100.76
2021-07-21,99.5,100.84,100.8
2021-07-22,99.63,100.95,100.82
2021-07-23,99.61,100.92,100.84
2021-07-26,99.84,101.11,100.88
2021-07-27,99.92,101.08,100.89
2021-07-28,99.72,100.88,100.76
2021-07-29,99.8,100.97,100.8
2021-07-30,100.02,101.07,100.9
2021-08-02,100.6,101.5,100.98
2021-08-03,100.48,101.36,100.96
2021-08-04,100.29,101.22,100.9
2021-08-05,100.38,101.32,100.92
2021-08-06,100.45,101.31,100.89
2021-08-09,100.4,101.24,100.89
2021-08-10,99.86,100.87,100.75
2021-08-11,99.9,101.0,100.79
2021-08-12,99.87,101.02,100.7
2021-08-13,100.01,101.18,100.79
2021-08-16,99.57,101.07,100.79
2021-08-17,99.48,100.65,100.77
2021-08-18,99.57,100.79,100.76
2021-08-19,100.13,101.08,100.77
2021-08-20,100.13,101.07,100.81
2021-08-23,99.92,100.96,100.72
2021-08-24,99.77,100.88,100.7
2021-08-25,100.1,101.02,100.74
2021-08-26,99.98,101.01,100.76
2021-08-27,99.84,100.92,100.7
2021-08-30,99.89,101.0,100.74
2021-08-31,100.12,101.13,100.81
2021-09-01,100.06,101.12,100.79
2021-09-02,100.38,101.34,100.88
2021-09-03,100.3,101.26,100.84
2021-09-06,100.32,101.24,100.82
2021-09-07,100.22,101.18,100.76
2021-09-08,99.96,101.07,100.73
2021-09-09,99.96,101.05,100.72
2021-09-10,99.92,101.02,100.8
2021-09-13,100.04,101.05,100.72
2021-09-14,99.61,100.8,100.62
2021-09-15,99.785,100.93,100.675
2021-09-16,99.5,100.78,100.62
2021-09-17,99.745,100.925,100.7
2021-09-22,99.94,101.07,100.76
2021-09-23,99.895,101.055,100.75
2021-09-24,99.98,101.135,100.8
2021-09-27,99.92,101.085,100.78
2021-09-28,99.795,101.025,100.755
2021-09-29,99.7,100.96,100.735
2021-09-30,99.97,101.115,100.8
2021-10-08,99.695,101.01,100.765
2021-10-11,99.355,100.86,100.71
2021-10-12,99.125,100.715,100.66
2021-10-13,99.14,100.75,100.655
2021-10-14,99.275,100.765,100.68
2021-10-15,99.04,100.625,100.615
2021-10-18,98.745,100.46,100.51
2021-10-19,98.72,100.39,100.52
2021-10-20,99.06,100.575,100.58
2021-10-21,99.005,100.565,100.57
2021-10-22,99.135,100.65,100.605
2021-10-25,99.125,100.655,100.62
2021-10-26,99.055,100.635,100.61
2021-10-27,99.185,100.685,100.645
2021-10-28,99.19,100.665,100.645
2021-10-29,99.29,100.72,100.67
2021-11-01,99.38,100.76,100.675
2021-11-02,99.465,100.78,100.675
2021-11-03,99.75,100.95,100.755
2021-11-04,99.71,100.91,100.755
2021-11-05,100.0,101.115,100.84
2021-11-08,100.185,101.26,100.89
2021-11-09,99.96,101.09,100.81
2021-11-10,100.195,101.175,100.86
2021-11-11,99.93,101.06,100.81
2021-11-12,99.83,101.03,100.815
2021-11-15,99.77,101.015,100.8
2021-11-16,100.055,101.155,100.85
2021-11-17,99.985,101.125,100.83
2021-11-18,99.77,100.95,100.735
2021-11-19,99.915,101.0,100.755
2021-11-22,99.8,100.99,100.75
2021-11-23,99.815,101.0,100.75
2021-11-24,99.89,101.085,100.795
2021-11-25,100.065,101.125,100.815
2021-11-26,100.24,101.255,100.86
2021-11-29,100.33,101.29,100.87
