Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.18,101.6,101.18
2020-07-03,100.11,101.6,101.21
2020-07-06,99.38,101.07,100.97
2020-07-07,98.84,100.47,100.77
2020-07-08,98.83,100.48,100.78
2020-07-09,98.07,100.0,100.48
2020-07-10,98.64,100.39,100.67
2020-07-13,98.43,100.24,100.56
2020-07-14,98.66,100.4,100.64
2020-07-15,98.9,100.58,100.7
2020-07-16,99.26,100.84,100.77
2020-07-17,99.42,100.97,100.86
2020-07-20,99.08,100.75,100.77
2020-07-21,99.53,101.24,100.95
2020-07-22,99.19,100.89,100.82
2020-07-23,99.66,101.16,100.92
2020-07-24,99.85,101.26,100.94
2020-07-27,99.82,101.27,100.92
2020-07-28,99.54,101.05,100.86
2020-07-29,99.36,100.97,100.83
2020-07-30,99.18,100.91,100.81
2020-07-31,98.97,100.82,100.76
2020-08-03,98.97,100.85,100.74
2020-08-04,99.22,101.0,100.75
2020-08-05,99.25,100.89,100.72
2020-08-06,99.0,100.57,100.6
2020-08-07,98.76,100.49,100.53
2020-08-10,99.08,100.65,100.61
2020-08-11,99.08,100.55,100.6
2020-08-12,99.13,100.56,100.54
2020-08-13,99.33,100.66,100.62
2020-08-14,99.56,100.81,100.68
2020-08-17,99.64,100.41,100.69
2020-08-18,99.47,100.4,100.67
2020-08-19,98.76,100.3,100.62
2020-08-20,98.29,99.94,100.55
2020-08-21,98.32,99.96,100.35
2020-08-24,98.36,100.07,100.39
2020-08-25,97.97,99.88,100.25
2020-08-26,98.06,99.92,100.29
2020-08-27,97.82,99.66,100.18
2020-08-28,97.71,99.54,100.12
2020-08-31,97.95,99.74,100.18
2020-09-01,98.1,99.85,100.2
2020-09-02,97.68,99.56,100.13
2020-09-03,97.58,99.37,100.05
2020-09-04,97.8,99.48,100.09
2020-09-07,97.54,99.35,100.04
2020-09-08,97.9,99.53,100.12
2020-09-09,98.06,99.66,100.15
2020-09-10,98.34,99.99,100.35
2020-09-11,98.15,99.88,100.31
2020-09-14,97.64,99.62,100.24
