Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.23,101.62,101.18
2020-07-03,100.06,101.58,101.2
2020-07-06,99.5,101.22,101.03
2020-07-07,98.94,100.54,100.78
2020-07-08,99.0,100.62,100.84
2020-07-09,98.3,100.14,100.54
2020-07-10,98.68,100.42,100.67
2020-07-13,98.45,100.31,100.58
2020-07-14,98.74,100.45,100.66
2020-07-15,98.7,100.41,100.66
2020-07-16,99.24,100.86,100.82
2020-07-17,99.33,100.93,100.83
2020-07-20,99.2,100.84,100.82
2020-07-21,99.5,101.22,100.95
2020-07-22,99.17,100.92,100.83
2020-07-23,99.79,101.3,100.98
2020-07-24,99.68,101.22,100.93
2020-07-27,99.86,101.28,100.92
2020-07-28,99.62,101.12,100.88
2020-07-29,99.34,100.94,100.83
2020-07-30,99.22,100.92,100.81
2020-07-31,98.94,100.68,100.7
2020-08-03,98.98,100.83,100.75
2020-08-04,99.2,101.04,100.78
2020-08-05,99.36,101.01,100.77
2020-08-06,99.09,100.6,100.6
2020-08-07,98.84,100.5,100.53
2020-08-10,99.03,100.62,100.61
2020-08-11,99.15,100.62,100.6
2020-08-12,99.3,100.68,100.64
2020-08-13,99.36,100.7,100.62
2020-08-14,99.56,100.84,100.7
2020-08-17,99.61,100.42,100.7
2020-08-18,99.53,100.46,100.7
2020-08-19,98.8,100.32,100.66
2020-08-20,98.46,100.02,100.56
2020-08-21,98.28,99.97,100.34
2020-08-24,98.35,100.04,100.37
2020-08-25,98.0,99.82,100.26
2020-08-26,98.09,99.94,100.3
2020-08-27,97.76,99.62,100.17
2020-08-28,97.78,99.58,100.12
2020-08-31,97.94,99.76,100.2
2020-09-01,98.02,99.8,100.2
2020-09-02,97.74,99.62,100.14
2020-09-03,97.65,99.42,100.06
2020-09-04,97.89,99.53,100.1
2020-09-07,97.56,99.36,100.04
2020-09-08,97.88,99.55,100.13
2020-09-09,98.1,99.69,100.15
2020-09-10,98.36,99.94,100.34
2020-09-11,98.23,99.93,100.3
2020-09-14,97.64,99.58,100.21
2020-09-15,97.82,99.84,100.34
2020-09-16,98.23,100.14,100.46
2020-09-17,98.1,100.08,100.42
2020-09-18,98.08,100.04,100.42
2020-09-21,98.16,100.19,100.5
2020-09-22,98.37,100.21,100.44
2020-09-23,98.46,100.28,100.45
2020-09-24,98.56,100.3,100.47
2020-09-25,98.24,100.02,100.36
2020-09-28,98.18,99.98,100.36
2020-09-29,98.19,99.96,100.34
2020-09-30,98.08,99.88,100.32
2020-10-09,97.58,99.5,100.12
2020-10-12,97.57,99.53,100.14
2020-10-13,97.66,99.63,100.16
