Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.22,101.6,101.18
2020-07-03,100.02,101.52,101.18
2020-07-06,99.5,101.19,101.02
2020-07-07,98.79,100.47,100.75
2020-07-08,98.91,100.58,100.82
2020-07-09,98.19,100.07,100.51
2020-07-10,98.6,100.36,100.64
2020-07-13,98.45,100.3,100.57
2020-07-14,98.62,100.35,100.6
2020-07-15,98.63,100.33,100.64
2020-07-16,99.1,100.79,100.78
2020-07-17,99.28,100.86,100.79
2020-07-20,99.2,100.84,100.81
2020-07-21,99.43,101.16,100.93
2020-07-22,99.14,100.89,100.82
2020-07-23,99.71,101.24,100.95
2020-07-24,99.63,101.18,100.92
2020-07-27,99.81,101.2,100.89
2020-07-28,99.64,101.14,100.89
2020-07-29,99.4,100.95,100.82
2020-07-30,99.18,100.91,100.81
2020-07-31,98.85,100.63,100.69
2020-08-03,98.87,100.74,100.71
2020-08-04,99.13,100.97,100.77
2020-08-05,99.35,101.02,100.77
2020-08-06,99.03,100.58,100.6
2020-08-07,98.82,100.5,100.53
2020-08-10,98.98,100.57,100.59
2020-08-11,99.17,100.63,100.61
2020-08-12,99.21,100.62,100.61
2020-08-13,99.31,100.68,100.62
2020-08-14,99.48,100.75,100.67
2020-08-17,99.56,100.38,100.7
2020-08-18,99.52,100.46,100.7
2020-08-19,98.73,100.28,100.65
2020-08-20,98.41,100.01,100.56
2020-08-21,98.27,99.96,100.34
2020-08-24,98.36,100.06,100.37
2020-08-25,97.97,99.79,100.24
2020-08-26,98.08,99.91,100.29
2020-08-27,97.75,99.62,100.17
2020-08-28,97.75,99.57,100.13
2020-08-31,97.92,99.75,100.18
2020-09-01,97.97,99.76,100.19
2020-09-02,97.73,99.61,100.13
2020-09-03,97.65,99.43,100.06
2020-09-04,97.86,99.52,100.1
2020-09-07,97.53,99.29,100.02
2020-09-08,97.86,99.56,100.12
2020-09-09,98.05,99.64,100.14
2020-09-10,98.28,99.87,100.29
2020-09-11,98.21,99.9,100.3
2020-09-14,97.61,99.52,100.19
2020-09-15,97.73,99.75,100.31
2020-09-16,98.19,100.14,100.45
2020-09-17,98.06,100.04,100.41
2020-09-18,98.05,100.02,100.41
2020-09-21,98.13,100.17,100.5
2020-09-22,98.3,100.16,100.43
2020-09-23,98.44,100.28,100.45
2020-09-24,98.47,100.25,100.45
2020-09-25,98.24,100.01,100.36
2020-09-28,98.16,99.97,100.34
2020-09-29,98.17,99.95,100.34
2020-09-30,98.08,99.89,100.32
2020-10-09,97.52,99.45,100.1
2020-10-12,97.5,99.46,100.11
2020-10-13,97.61,99.58,100.15
2020-10-14,97.49,99.5,100.13
2020-10-15,97.55,99.47,100.12
2020-10-16,97.29,99.27,100.03
2020-10-19,97.57,99.5,100.16
2020-10-20,97.72,99.54,100.16
2020-10-21,97.82,99.63,100.19
2020-10-22,98.0,99.87,100.31
2020-10-23,98.03,99.87,100.29
2020-10-26,98.01,99.86,100.28
2020-10-27,98.08,99.81,100.25
2020-10-28,98.32,100.03,100.35
2020-10-29,98.21,99.95,100.3
2020-10-30,98.02,99.83,100.27
2020-11-02,98.08,99.83,100.24
2020-11-03,98.32,100.02,100.31
2020-11-04,98.21,99.88,100.27
2020-11-05,98.38,99.93,100.28
2020-11-06,98.21,99.74,100.17
2020-11-09,97.89,99.55,100.12
2020-11-10,97.89,99.64,100.16
2020-11-11,98.01,99.72,100.17
2020-11-12,97.96,99.66,100.11
2020-11-13,97.8,99.47,100.02
2020-11-16,97.71,99.44,100.07
2020-11-17,97.56,99.28,100.01
2020-11-18,97.3,99.22,99.97
2020-11-19,97.04,99.02,99.86
2020-11-20,96.84,98.84,99.76
2020-11-23,97.25,99.2,99.86
2020-11-24,97.3,99.25,99.86
2020-11-25,97.39,99.3,99.86
2020-11-26,97.43,99.33,99.96
2020-11-27,97.37,99.33,99.92
2020-11-30,97.4,99.45,100.16
2020-12-01,97.57,99.56,100.23
2020-12-02,97.33,99.41,100.17
2020-12-03,97.31,99.37,100.15
2020-12-04,97.34,99.33,100.12
2020-12-07,97.29,99.29,100.09
2020-12-08,97.56,99.45,100.17
2020-12-09,97.55,99.44,100.15
2020-12-10,97.59,99.49,100.22
2020-12-11,97.31,99.37,100.16
2020-12-14,97.24,99.34,100.16
2020-12-15,97.43,99.53,100.28
2020-12-16,97.44,99.59,100.31
2020-12-17,97.4,99.57,100.28
2020-12-18,97.18,99.34,100.19
2020-12-21,97.26,99.48,100.26
2020-12-22,97.5,99.72,100.34
2020-12-23,97.74,99.76,100.35
2020-12-24,97.75,99.76,100.36
2020-12-25,97.66,99.65,100.33
2020-12-28,97.89,99.84,100.4
2020-12-29,97.95,99.81,100.4
2020-12-30,98.1,99.89,100.44
2020-12-31,98.08,99.87,100.4
2021-01-04,97.95,99.77,100.36
2021-01-05,97.87,99.74,100.35
2021-01-06,98.22,99.99,100.51
2021-01-07,98.26,100.01,100.5
2021-01-08,97.95,99.87,100.5
2021-01-11,97.71,99.71,100.42
2021-01-12,97.9,99.84,100.48
2021-01-13,97.98,99.97,100.59
2021-01-14,98.33,100.35,100.73
2021-01-15,98.15,100.0,100.5
2021-01-18,97.77,99.7,100.36
2021-01-19,97.83,99.75,100.39
2021-01-20,97.93,99.86,100.43
2021-01-21,98.08,99.97,100.49
2021-01-22,98.15,99.97,100.45
2021-01-25,98.23,99.96,100.45
2021-01-26,97.96,99.74,100.34
2021-01-27,97.88,99.63,100.25
2021-01-28,97.86,99.69,100.3
2021-01-29,97.73,99.63,100.3
2021-02-01,97.85,99.67,100.3
2021-02-02,97.83,99.72,100.35
2021-02-03,97.53,99.51,100.26
2021-02-04,97.43,99.44,100.22
2021-02-05,97.26,99.36,100.18
2021-02-08,97.2,99.31,100.19
2021-02-09,97.29,99.37,100.24
2021-02-10,96.81,99.32,100.24
2021-02-18,96.38,98.88,100.14
2021-02-19,96.65,99.05,100.24
2021-02-22,96.49,99.01,100.28
2021-02-23,96.66,99.2,100.38
2021-02-24,96.8,99.34,100.45
