Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.18,101.6,101.18
2020-07-03,100.12,101.61,101.22
2020-07-06,99.38,101.09,101.0
2020-07-07,98.83,100.47,100.77
2020-07-08,98.82,100.5,100.78
2020-07-09,98.08,99.98,100.49
2020-07-10,98.64,100.38,100.66
2020-07-13,98.46,100.27,100.57
2020-07-14,98.63,100.38,100.62
2020-07-15,98.95,100.62,100.72
2020-07-16,99.22,100.8,100.77
2020-07-17,99.38,100.94,100.85
2020-07-20,99.04,100.72,100.76
2020-07-21,99.52,101.25,100.96
2020-07-22,99.17,100.88,100.82
2020-07-23,99.58,101.12,100.91
2020-07-24,99.84,101.27,100.94
2020-07-27,99.78,101.26,100.92
2020-07-28,99.48,101.0,100.84
2020-07-29,99.32,100.94,100.82
2020-07-30,99.17,100.9,100.8
2020-07-31,98.96,100.83,100.76
2020-08-03,98.93,100.83,100.74
2020-08-04,99.25,101.02,100.76
2020-08-05,99.28,100.92,100.74
2020-08-06,99.02,100.6,100.61
2020-08-07,98.76,100.48,100.53
2020-08-10,99.06,100.64,100.61
2020-08-11,99.08,100.55,100.59
2020-08-12,99.2,100.6,100.58
2020-08-13,99.34,100.66,100.62
2020-08-14,99.54,100.82,100.68
2020-08-17,99.65,100.41,100.69
2020-08-18,99.51,100.4,100.68
2020-08-19,98.76,100.28,100.61
2020-08-20,98.25,99.9,100.54
2020-08-21,98.31,99.96,100.35
2020-08-24,98.36,100.07,100.38
2020-08-25,97.99,99.88,100.26
2020-08-26,98.08,99.94,100.3
2020-08-27,97.82,99.66,100.18
2020-08-28,97.68,99.52,100.11
2020-08-31,97.9,99.7,100.18
2020-09-01,98.07,99.84,100.2
2020-09-02,97.64,99.54,100.12
2020-09-03,97.57,99.36,100.04
2020-09-04,97.83,99.5,100.1
2020-09-07,97.53,99.34,100.04
2020-09-08,97.9,99.53,100.12
2020-09-09,98.1,99.68,100.15
2020-09-10,98.34,99.98,100.34
2020-09-11,98.15,99.88,100.3
2020-09-14,97.64,99.62,100.24
2020-09-15,97.88,99.89,100.35
2020-09-16,98.07,100.04,100.4
2020-09-17,97.95,99.88,100.34
2020-09-18,98.09,100.04,100.42
2020-09-21,98.2,100.22,100.5
2020-09-22,98.3,100.14,100.42
2020-09-23,98.34,100.18,100.44
2020-09-24,98.45,100.18,100.42
2020-09-25,98.2,100.0,100.36
2020-09-28,98.17,99.98,100.34
2020-09-29,98.13,99.9,100.32
2020-09-30,98.06,99.88,100.31
2020-10-09,97.54,99.48,100.11
2020-10-12,97.48,99.46,100.11
2020-10-13,97.56,99.58,100.14
2020-10-14,97.4,99.44,100.11
2020-10-15,97.39,99.32,100.08
2020-10-16,97.4,99.38,100.1
2020-10-19,97.66,99.55,100.17
2020-10-20,97.72,99.56,100.16
2020-10-21,97.82,99.64,100.18
2020-10-22,98.08,99.92,100.34
2020-10-23,98.02,99.86,100.28
2020-10-26,97.9,99.79,100.25
2020-10-27,98.22,99.92,100.28
2020-10-28,98.28,100.02,100.34
2020-10-29,98.2,99.92,100.3
2020-10-30,97.98,99.8,100.25
2020-11-02,98.14,99.84,100.24
2020-11-03,98.26,99.97,100.3
2020-11-04,98.25,99.88,100.26
2020-11-05,98.48,100.01,100.3
2020-11-06,98.22,99.76,100.19
2020-11-09,97.8,99.54,100.11
2020-11-10,97.87,99.62,100.15
2020-11-11,97.94,99.69,100.16
2020-11-12,97.88,99.58,100.09
2020-11-13,97.74,99.42,100.01
2020-11-16,97.75,99.44,100.05
2020-11-17,97.56,99.3,100.02
2020-11-18,97.2,99.14,99.92
2020-11-19,97.04,99.02,99.86
2020-11-20,96.98,98.98,99.8
2020-11-23,97.27,99.2,99.86
2020-11-24,97.31,99.27,99.85
2020-11-25,97.38,99.28,99.84
2020-11-26,97.37,99.3,99.92
2020-11-27,97.37,99.34,99.94
2020-11-30,97.52,99.52,100.19
2020-12-01,97.52,99.52,100.22
2020-12-02,97.26,99.36,100.14
2020-12-03,97.24,99.3,100.12
2020-12-04,97.28,99.3,100.1
2020-12-07,97.32,99.28,100.1
2020-12-08,97.55,99.44,100.16
2020-12-09,97.59,99.46,100.14
2020-12-10,97.56,99.48,100.23
2020-12-11,97.4,99.42,100.19
2020-12-14,97.2,99.3,100.14
2020-12-15,97.46,99.56,100.29
2020-12-16,97.38,99.56,100.31
2020-12-17,97.26,99.45,100.22
2020-12-18,97.14,99.32,100.18
2020-12-21,97.27,99.53,100.27
2020-12-22,97.55,99.68,100.31
2020-12-23,97.7,99.72,100.34
2020-12-24,97.63,99.7,100.33
2020-12-25,97.62,99.64,100.34
2020-12-28,97.99,99.91,100.44
2020-12-29,98.0,99.84,100.39
2020-12-30,98.12,99.96,100.46
2020-12-31,98.06,99.85,100.41
2021-01-04,97.94,99.82,100.38
2021-01-05,97.98,99.82,100.38
2021-01-06,98.16,99.94,100.46
2021-01-07,98.18,99.94,100.48
2021-01-08,97.94,99.86,100.5
2021-01-11,97.74,99.74,100.43
2021-01-12,97.85,99.84,100.48
2021-01-13,97.98,99.98,100.58
2021-01-14,98.3,100.28,100.68
2021-01-15,98.1,99.94,100.48
2021-01-18,97.86,99.76,100.36
2021-01-19,97.84,99.76,100.4
2021-01-20,97.87,99.78,100.4
2021-01-21,98.02,99.92,100.47
2021-01-22,98.2,100.0,100.48
2021-01-25,98.26,99.98,100.46
2021-01-26,98.02,99.76,100.35
2021-01-27,97.94,99.7,100.3
2021-01-28,97.8,99.62,100.28
2021-01-29,97.76,99.63,100.29
2021-02-01,97.86,99.7,100.34
2021-02-02,97.78,99.7,100.34
2021-02-03,97.48,99.5,100.26
2021-02-04,97.38,99.41,100.2
2021-02-05,97.34,99.42,100.22
2021-02-08,97.12,99.24,100.17
2021-02-09,97.24,99.34,100.25
2021-02-10,96.83,99.31,100.22
2021-02-18,96.51,98.98,100.18
2021-02-19,96.72,99.1,100.26
2021-02-22,96.42,99.0,100.3
2021-02-23,96.66,99.2,100.38
2021-02-24,96.85,99.37,100.46
2021-02-25,96.6,99.22,100.03
2021-02-26,96.52,99.2,100.02
2021-03-01,96.71,99.25,100.06
2021-03-02,96.94,99.32,100.08
2021-03-03,96.84,99.21,100.06
2021-03-04,96.72,99.14,100.0
2021-03-05,96.7,99.15,100.0
2021-03-08,96.96,99.28,100.04
2021-03-09,96.94,99.25,100.02
2021-03-10,96.98,99.26,100.02
2021-03-11,97.02,99.3,100.01
2021-03-12,96.94,99.28,100.01
2021-03-15,96.74,99.14,99.95
2021-03-16,96.84,99.22,100.02
2021-03-17,96.96,99.3,100.06
2021-03-18,96.78,99.18,100.02
2021-03-19,97.04,99.38,100.11
2021-03-22,97.15,99.45,100.14
2021-03-23,97.21,99.46,100.13
2021-03-24,97.46,99.59,100.18
2021-03-25,97.49,99.58,100.18
2021-03-26,97.47,99.56,100.18
2021-03-29,97.36,99.48,100.14
2021-03-30,97.54,99.58,100.19
2021-03-31,97.4,99.54,100.18
2021-04-01,97.39,99.51,100.18
2021-04-02,97.52,99.62,100.22
2021-04-06,97.3,99.46,100.17
2021-04-07,97.28,99.44,100.14
2021-04-08,97.14,99.36,100.09
2021-04-09,97.26,99.44,100.14
2021-04-12,97.39,99.52,100.18
2021-04-13,97.76,99.76,100.28
2021-04-14,97.78,99.82,100.3
2021-04-15,97.76,99.78,100.28
2021-04-16,97.78,99.79,100.28
2021-04-19,97.91,99.86,100.3
2021-04-20,97.92,99.88,100.33
2021-04-21,97.87,99.9,100.36
2021-04-22,97.82,99.84,100.34
2021-04-23,97.85,99.89,100.37
2021-04-26,97.62,99.72,100.3
2021-04-27,97.71,99.82,100.34
2021-04-28,97.7,99.87,100.36
2021-04-29,97.76,99.92,100.38
2021-04-30,97.74,99.88,100.38
2021-05-06,98.07,100.06,100.44
2021-05-07,98.08,100.11,100.48
2021-05-10,97.97,100.14,100.5
2021-05-11,98.14,100.26,100.56
2021-05-12,98.26,100.24,100.55
2021-05-13,98.08,100.07,100.47
2021-05-14,98.3,100.19,100.52
2021-05-17,98.22,100.13,100.48
2021-05-18,97.85,100.14,100.21
2021-05-19,98.03,100.23,100.28
2021-05-20,98.28,99.97,100.32
2021-05-21,98.45,100.08,100.36
2021-05-24,98.5,100.08,100.35
2021-05-25,98.36,100.03,100.32
2021-05-26,98.56,100.14,100.37
2021-05-27,98.44,100.05,100.33
2021-05-28,98.24,99.93,100.28
2021-05-31,98.38,99.98,100.3
2021-06-01,98.5,100.08,100.34
2021-06-02,98.34,100.04,100.32
2021-06-03,98.23,99.94,100.29
2021-06-04,98.24,99.92,100.28
2021-06-07,97.84,99.7,100.16
2021-06-08,97.9,99.76,100.21
2021-06-09,97.78,99.67,100.16
2021-06-10,97.94,99.79,100.22
